Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.81016E-3,95.376203386,0.895874378,0.002365856,0.957671958,0
1.81048E-3,95.557251164,0.89591635,0.002271222,0.959435626,0
1.81423E-3,95.920000178,0.896403705,0.002081953,0.962962963,0
1.8181E-3,96.101809811,0.89690262,0.001987319,0.964726631,0
1.82446E-3,96.284255979,0.897719486,0.001892685,0.9664903,0
1.8315E-3,96.650078099,0.898615406,0.001703416,0.970017637,0
1.83901E-3,96.833979149,0.899562316,0.001608782,0.971781305,0
1.84766E-3,97.018745591,0.900642682,0.001514148,0.973544974,0
1.88368E-3,97.392805096,0.905015068,0.001324879,0.97707231,0
1.89104E-3,97.581908909,0.905884914,0.001230245,0.978835979,0
1.91266E-3,97.773174428,0.90839339,0.001135611,0.978835979,0
1.92828E-3,98.158451759,0.910164783,0.000946342,0.982363316,0
1.9287E-3,98.35132147,0.910211599,0.000851708,0.984126984,0
1.96944E-3,98.548265508,0.914668916,0.000757074,0.985890653,0
1.99991E-3,98.94633391,0.917856909,0.000567805,0.989417989,0
2.02375E-3,99.148708877,0.920268217,0.000473171,0.991181658,0
2.07155E-3,99.355863815,0.924891569,0.000378537,0.992945326,0
2.07726E-3,99.563589493,0.925425378,0.000283903,0.994708995,0
2.15281E-3,99.778870903,0.9321448,0.000189268,0.996472663,0
2.21129E-3,100,0.936926717,0.000094634,0.998236332,0
2.21129E-3,100,0.936926717,0,0.998236332,0
