spcode,x,y
aphrud,-70.92,42.64
aphrud,-70.75416667,42.67437269
aphrud,-70.77083333,42.67437269
campen,-70.92,42.63
campen,-70.92,42.64
campen,-70.75416667,42.67437269
campen,-70.77083333,42.67437269
forneo1,-70.75416667,42.67437269
forneo1,-70.77083333,42.67437269
forsub1,-70.92,42.64
forsub3,-70.92,42.64
forsub3,-70.75416667,42.67437269
lasali,-70.92,42.63
lasali,-70.92,42.64
lasali,-70.75416667,42.67437269
lasali,-70.77083333,42.67437269
lasnea,-70.92,42.64
lasneo,-70.7625,42.67437269
myrdet,-70.92,42.64
myrdet,-70.75416667,42.67437269
myrdet,-70.77083333,42.67437269
myrpun,-70.92,42.64
myrpun,-70.77083333,42.67437269
solmol,-70.7625,42.67437269
temlon,-70.77083333,42.67437269
temsch,-70.92,42.63
temsch,-70.77083333,42.67437269
tetcae,-70.75416667,42.67437269
aphrud,-71.1,42.69
camnea,-71.1,42.69
campen,-71.1,42.69
crelin,-71.1,42.69
dolpla,-71.11,42.64
forinc,-71.1,42.69
forint,-71.1,42.69
forneo1,-71.1,42.69
forneo1,-71.11,42.64
fornep,-71.1,42.69
forsub3,-71.1,42.69
lasali,-71.1,42.69
lasali,-71.11,42.64
laslat,-71.1,42.69
lasneo,-71.1,42.69
lasneo,-71.11,42.64
lasumb,-71.1,42.69
myrdet,-71.1,42.69
myrdet,-71.11,42.64
myrinc,-71.1,42.69
myrpun,-71.1,42.69
preimp,-71.1,42.69
solmol,-71.1,42.69
tapses,-71.1,42.69
temamb,-71.11,42.64
temlon,-71.11,42.64
aphrud,-70.79583333,41.31603936
aphrud,-71.61,41.41
aphrud,-70.65,41.45
dolpus,-70.79583333,41.31603936
dolpus,-70.65,41.45
forsub1,-70.79583333,41.31603936
forsub3,-70.79583333,41.31603936
forsub3,-70.65,41.45
fordol,-71.61,41.41
lasali,-70.79583333,41.31603936
lasali,-71.61,41.41
lasali,-70.65,41.45
lasfla,-71.61,41.41
myrame1,-71.61,41.41
myrlob,-70.79583333,41.31603936
myrlob,-70.65,41.45
myrpun,-71.61,41.41
myrpun,-70.65,41.45
myrscu,-71.61,41.41
myrscu,-70.65,41.45
ponpen,-70.79583333,41.31603936
tapses,-70.79583333,41.31603936
tapses,-71.61,41.41
tapses,-70.65,41.45
temamb,-71.61,41.41
temcur,-70.65,41.45
temlon,-70.65,41.45
aphrud,-72.43,42.31
camnov,-72.43,42.31
campen,-72.43,42.31
dolpus,-72.43,42.31
lasumb,-72.43,42.31
myrame1,-72.43,42.31
myrlob,-72.43,42.31
myrpun,-72.43,42.31
steimp,-72.43,42.31
tapses,-72.43,42.31
temamb,-72.43,42.31
temlon,-72.43,42.31
camnea,-72.43,42.31
lasspe,-72.43,42.31
stedie,-72.43,42.31
temcur,-72.43,42.31
camnov,-72.09,42.56
campen,-72.09,42.56
dolpus,-72.09,42.56
forsub1,-72.09,42.56
lasali,-72.09,42.56
myrdet,-72.09,42.56
myrlob,-72.09,42.56
stedie,-72.09,42.56
tapses,-72.09,42.56
temlon,-72.09,42.56
aphrud,-72.09,42.56
camher,-72.09,42.56
myrpun,-72.09,42.56
myrscu,-72.09,42.56
myrsmi,-72.09,42.56
stebre,-72.09,42.56
steimp,-72.09,42.56
stesch,-72.09,42.56
camher,-72.9,44.95
camnov,-72.9,44.95
dolpus,-72.9,44.95
forgla,-72.9,44.95
forsub1,-72.9,44.95
lasali,-72.9,44.95
myrdet,-72.9,44.95
myrlob,-72.9,44.95
myrscu,-72.9,44.95
tapses,-72.9,44.95
aphrud,-72.48,44.33
camher,-72.48,44.33
dolpus,-72.48,44.33
lasali,-72.48,44.33
lasneo,-72.48,44.33
myrlob,-72.48,44.33
stedie,-72.48,44.33
aphrud,-71.67,42.03
camnov,-71.67,42.03
campen,-71.67,42.03
dolpla,-71.67,42.03
dolpus,-71.67,42.03
forsub1,-71.67,42.03
forsub3,-71.67,42.03
lasneo,-71.67,42.03
lasumb,-71.67,42.03
myrlob,-71.67,42.03
myrpun,-71.67,42.03
myrsmi,-71.67,42.03
stebre,-71.67,42.03
steimp,-71.67,42.03
tapses,-71.67,42.03
temamb,-71.67,42.03
temcur,-71.67,42.03
temlon,-71.67,42.03
camnea,-71.67,42.03
lasali,-71.67,42.03
myrscu,-71.67,42.03
aphrud,-73.3,42.05
dolpus,-73.3,42.05
forsub3,-73.3,42.05
myrlob,-73.3,42.05
myrpun,-73.3,42.05
stesch,-73.3,42.05
tapses,-73.3,42.05
temlon,-73.3,42.05
camnea,-73.3,42.05
forobs,-73.3,42.05
lasali,-73.3,42.05
myrscu,-73.3,42.05
aphrud,-73.28,44.55
campen,-73.28,44.55
lasali,-73.28,44.55
myrpun,-73.28,44.55
steimp,-73.28,44.55
temamb,-73.28,44.55
temlon,-73.28,44.55
camnov,-73.28,44.55
lasumb,-73.28,44.55
ambpal,-70.74,42
aphrud,-70.74,42
camnov,-70.74,42
campen,-70.74,42
dolpus,-70.74,42
forsub1,-70.74,42
forsub3,-70.74,42
lasali,-70.74,42
lasfla,-70.74,42
lasspe,-70.74,42
myrame1,-70.74,42
myrlob,-70.74,42
myrpun,-70.74,42
myrscu,-70.74,42
myrsmi,-70.74,42
stesch,-70.74,42
tapses,-70.74,42
temamb,-70.74,42
temcur,-70.74,42
aphrud,-72.89,42.58
myrlob,-72.89,42.58
tapses,-72.89,42.58
campen,-72.89,42.58
dolpus,-72.89,42.58
aphrud,-72,42.69
camnov,-72,42.69
dolpus,-72,42.69
forsub1,-72,42.69
forsub3,-72,42.69
myrlob,-72,42.69
myrpun,-72,42.69
temlon,-72,42.69
camher,-72,42.69
campen,-72,42.69
tapses,-72,42.69
aphrud,-72.64,44.5
camher,-72.64,44.5
dolpus,-72.64,44.5
lasali,-72.64,44.5
myrlob,-72.64,44.5
lasumb,-72.64,44.5
camher,-71.74,44.76
dolpus,-71.74,44.76
forneo2,-71.74,44.76
forsub1,-71.74,44.76
lasali,-71.74,44.76
lasumb,-71.74,44.76
myrlob,-71.74,44.76
tapses,-71.74,44.76
myrdet,-71.74,44.76
stedie,-71.74,44.76
aphrud,-73.06,42.23
camnov,-73.06,42.23
campen,-73.06,42.23
forsub1,-73.06,42.23
myrlob,-73.06,42.23
myrpun,-73.06,42.23
stebre,-73.06,42.23
stedie,-73.06,42.23
temcur,-73.06,42.23
temlon,-73.06,42.23
camher,-73.06,42.23
forsub3,-73.06,42.23
stesch,-73.06,42.23
dolpus,-72.24,44.29
forsub1,-72.24,44.29
lasali,-72.24,44.29
myrdet,-72.24,44.29
myrlob,-72.24,44.29
camher,-72.24,44.29
aphrud,-71.1,42.19
campen,-71.1,42.19
dolpus,-71.1,42.19
myrlob,-71.1,42.19
myrpun,-71.1,42.19
myrscu,-71.1,42.19
temlon,-71.1,42.19
camnov,-71.1,42.19
myrsmi,-71.1,42.19
camnea,-71.96,42.57
camnov,-71.96,42.57
lasali,-71.96,42.57
myrlob,-71.96,42.57
myrscu,-71.96,42.57
tapses,-71.96,42.57
camher,-71.96,42.57
dolpus,-71.96,42.57
forsub1,-71.96,42.57
myrdet,-71.96,42.57
myrpun,-71.96,42.57
myrsmi,-71.96,42.57
temamb,-71.96,42.57
temlon,-71.96,42.57
aphrud,-72.7,42.17
camnea,-72.7,42.17
camnov,-72.7,42.17
campen,-72.7,42.17
dolpus,-72.7,42.17
forarg,-72.7,42.17
forneo1,-72.7,42.17
forsub1,-72.7,42.17
forsub2,-72.7,42.17
forsub3,-72.7,42.17
myrlob,-72.7,42.17
myrpun,-72.7,42.17
myrscu,-72.7,42.17
myrsmi,-72.7,42.17
tapses,-72.7,42.17
temcur,-72.7,42.17
lasali,-72.7,42.17
temamb,-72.7,42.17
temlon,-72.7,42.17
aphrud,-70.2,42.05
camher,-70.2,42.05
campen,-70.2,42.05
forneo2,-70.2,42.05
forsub1,-70.2,42.05
forsub3,-70.2,42.05
lasali,-70.2,42.05
lasneo,-70.2,42.05
myrlob,-70.2,42.05
myrpun,-70.2,42.05
myrscu,-70.2,42.05
preimp,-70.2,42.05
stebre,-70.2,42.05
tapses,-70.2,42.05
temamb,-70.2,42.05
temcur,-70.2,42.05
ambpal,-70.2,42.05
bradep,-70.2,42.05
camnov,-70.2,42.05
dolpus,-70.2,42.05
forneo1,-70.2,42.05
temlon,-70.2,42.05
camnov,-73.27,44.06
dolpus,-73.27,44.06
lasali,-73.27,44.06
myrlob,-73.27,44.06
tapses,-73.27,44.06
myrpun,-73.27,44.06
aphrud,-72.51,43.33
lasumb,-72.51,43.33
lepcan,-72.51,43.33
myrlob,-72.51,43.33
myrpun,-72.51,43.33
steimp,-72.51,43.33
tapses,-72.51,43.33
temlon,-72.51,43.33
campen,-72.51,43.33
aphrud,-72.34,42.27
camnov,-72.34,42.27
campen,-72.34,42.27
forsub1,-72.34,42.27
forsub3,-72.34,42.27
lasumb,-72.34,42.27
myrlob,-72.34,42.27
myrpun,-72.34,42.27
myrscu,-72.34,42.27
steimp,-72.34,42.27
tapses,-72.34,42.27
temlon,-72.34,42.27
dolpus,-72.34,42.27
lasspe,-72.34,42.27
myrsmi,-72.34,42.27
stedie,-72.34,42.27
stesch,-72.34,42.27
temamb,-72.34,42.27
aphrud,-73.22,41.98
campen,-73.22,41.98
dolpla,-73.22,41.98
dolpus,-73.22,41.98
forsub1,-73.22,41.98
myrlob,-73.22,41.98
myrpun,-73.22,41.98
tapses,-73.22,41.98
lasumb,-73.22,41.98
stedie,-73.22,41.98
temlon,-73.22,41.98
camher,-69.39,46.23
camnov,-68.3615,45.9593
camnov,-68.44,44.94
camnov,-68.52,45.53
camnov,-69.54,47.11
camnov,-69.39,46.23
campen,-69.8335,44.4661
forase,-69.1526,46.2016
forase,-67.7971,44.7613
forase,-69.5446,46.5564
forase,-69.39,46.23
forgla,-68.3615,45.9593
forgla,-68.7971,45.7613
forgla,-69.5446,46.5564
forneo2,-67.85,47.02
forsub1,-67.85,47.02
forsub2,-68.3615,45.9593
forsub3,-68.3615,45.9593
forsub3,-67.7971,44.7613
forsub3,-68.52,45.53
forsub3,-69.54,47.11
forsub3,-69.5446,46.5564
forsub3,-69.8335,44.4661
lasali,-67.7971,44.7613
lasneo,-69.1526,46.2016
lasneo,-69.8335,44.4661
myrame2,-69.54,47.11
myrame2,-69.8335,44.4661
myrdet,-68.44,44.94
myrdet,-69.7971,46.7613
myrdet,-69.39,46.23
myrfra,-69.7971,46.7613
myrfra,-69.39,46.23
myrfra,-68.5522,45.8864
myrlat,-68.3615,45.9593
tapses,-67.7971,44.7613
tapses,-69.54,47.11
temamb,-68.3615,45.9593
crecer,-72.1414,41.4728
dolpus,-73.4875,41.95770602
forsub1,-71.32083333,41.73270602
myrlob,-73.2467,42.0686
tapses,-71.32083333,41.73270602
tapses,-72.1414,41.4728
camnea,-71.9563,42.5674
camnov,-72.8395,42.4249
dolpus,-73.3049,42.0497
dolpus,-72.8334,42.4439
dolpus,-72.22,42.42
dolpus,-71.9563,42.5674
forsub1,-72.8395,42.4249
forsub1,-72.22,42.42
forsub1,-72.3353,42.2714
forsub1,-72.2111,42.51
lasumb,-72.4255,42.3101
lasumb,-71.9563,42.5674
myrlob,-72.8897,42.5753
myrlob,-72.8334,42.4439
myrlob,-71.1011,42.1942
tapses,-72.22,42.42
tapses,-71.9563,42.5674
tapses,-72.2111,42.51
camher,-69.8336,44.4662
dolmar,-67.9916,44.4091
dolpus,-67.4006,44.6615
dolpus,-67.9916,44.4091
dolpus,-69.8336,44.4662
dolpus,-68.73,44.87
dolpus,-68.44,44.95
dolpus,-68.55,45.72
dolpus,-68.76,45.71
dolpus,-66.9834,44.8091
dolpus,-67.2069,44.6999
dolpus,-67.5875,44.48270602
dolpus,-67.8975,44.4102
forarg,-67.0375,44.77437269
forarg,-67.17083333,44.67437269
forarg,-67.2069,44.6999
forase,-67.4006,44.6615
forase,-67.5875,44.48270602
forneo2,-67.8506,47.0214
forneo2,-67.0004,44.7982
forsub1,-67.4006,44.6615
forsub1,-66.9834,44.8091
forsub1,-67.9916,44.4091
forsub1,-69.7824,44.3858
forsub1,-68.73,44.87
forsub1,-67.8506,47.0214
forsub1,-67.0004,44.7982
forsub1,-67.17083333,44.67437269
forsub1,-67.2069,44.6999
forsub3,-67.9916,44.4091
lasali,-68.44,44.95
lasneo,-69.8336,44.4662
lepcan,-68.43,46.25
myrfra,-69.8336,44.4662
myrfra,-67.8506,47.0214
myrinc,-68.76,45.71
myrinc,-70.0199,45.6459
myrinc,-70.288,45.5318
myrinc,-68.41,46.31
myrlat,-69.8336,44.4662
myrlat,-68.44,44.95
myrlat,-69.3921,46.2303
myrlob,-69.5414,47.1083
myrlob,-66.97083333,44.81603936
myrlob,-66.9834,44.8091
myrlob,-67.0004,44.7982
myrlob,-67.0375,44.77437269
myrlob,-67.17083333,44.67437269
tapses,-66.9834,44.8091
tapses,-68.44,44.95
tapses,-68.76,45.71
tapses,-68.37,45.95
tapses,-68.41,46.31
tapses,-66.97083333,44.81603936
tapses,-67.0004,44.7982
tapses,-67.0375,44.77437269
tapses,-67.17083333,44.67437269
tapses,-67.2069,44.6999
tapses,-67.4006,44.6615
tapses,-67.5875,44.48270602
tapses,-67.9916,44.4091
dolpus,-71.11,43.77
dolpus,-71.06,42.9
dolpus,-71.08,43.7
dolpus,-71.9,43.14
forsub1,-71.11,43.77
forsub1,-71.082,45.2031
myrlob,-71.06,42.9
myrlob,-71.05,44.82
myrlob,-71.9,43.14
myrlob,-72.07,43.13
myrlob,-71.082,45.2031
tapses,-71.14,44.75
dolpus,-71.65,41.49
dolpus,-71.9097,41.4261
forsub1,-71.8214,41.4614
forsub1,-71.65,41.49
forsub1,-71.9097,41.4261
forsub1,-71.7856,41.5469
lasali,-71.8214,41.4614
ponpen,-71.9097,41.4261
tapses,-71.8214,41.4614
tapses,-71.9097,41.4261
tapses,-71.7856,41.5469
camher,-73.0167,43.0808
dolpus,-72.48,44.32
dolpus,-71.73,44.76
forsub1,-72.9529,43.1079
forsub1,-73.0491,42.912
forsub1,-72.9421,43.3404
myrfra,-73.052,42.8211
myrfra,-72.8778,42.7822
myrfra,-73.0051,43.1041
myrfra,-72.9421,43.3404
myrlob,-73.0167,43.0808
myrlob,-73.0051,43.1041
myrlob,-73.052,42.8211
myrlob,-72.8778,42.7822
myrlob,-72.9529,43.1079
myrlob,-73.0491,42.912
myrlob,-72.9421,43.3404
tapses,-72.63,44.76
tapses,-72.88,44.95
tapses,-72.64,44.5
tapses,-72.24,44.29
tapses,-72.9529,43.1079
ambpal,-72.21,42.5
aphrud,-71.92,42.77
aphrud,-71.95,42.78
camnov,-71.95,42.78
campen,-71.95,42.78
dolmar,-71.92,42.77
dolpla,-71.92,42.77
forinc,-71.92,42.77
forlas,-71.92,42.77
forpal,-71.92,42.77
forsub3,-71.95,42.78
forsub3,-71.92,42.77
lasneo,-71.92,42.77
lasspe,-71.95,42.78
lasumb,-71.92,42.77
myrfra,-71.92,42.77
myrpun,-71.92,42.77
myrpun,-71.95,42.78
myrsmi,-71.92,42.77
polluc,-71.92,42.77
solmol,-71.92,42.77
tapses,-71.92,42.77
temlon,-71.95,42.78
camnov,-68.01,46.61
campen,-68.01,46.61
campen,-68.02,46.61
forgla,-68.02,46.61
forrub,-68.02,46.61
myrlat,-68.01,46.61
myrfra,-68.02,46.61
steimp,-68.02,46.61
forlas,-68.85,46.17
forsub3,-68.85,46.17
lasneo,-68.85,46.17
myrame2,-68.85,46.16
myrame2,-68.85,46.17
myrdet,-68.85,46.17
myrpun,-68.85,46.16
myrinc,-68.85,46.17
aphrud,-71.39,43.16
aphrud,-71.37,43.17
camnov,-71.37,43.17
campen,-71.39,43.16
crecer,-71.37,43.17
forneo1,-71.39,43.16
forneo1,-71.37,43.17
forpal,-71.37,43.17
forsub2,-71.37,43.17
forsub3,-71.39,43.16
forsub3,-71.37,43.17
lasneo,-71.37,43.17
lasspe,-71.39,43.16
myrame1,-71.37,43.17
myrame2,-71.37,43.17
myrpun,-71.37,43.17
myrpun,-71.39,43.16
myrsmi,-71.37,43.17
myrsmi,-71.39,43.16
steimp,-71.39,43.16
tapses,-71.37,43.17
tapses,-71.39,43.16
temcur,-71.37,43.17
temlon,-71.39,43.16
tetcae,-71.37,43.17
aphrud,-72.92,44.2
bradep,-72.92,44.2
campen,-72.92,44.2
forinc,-72.92,44.2
forlas,-72.92,44.2
forsub3,-72.92,44.2
monema,-72.92,44.2
myrame1,-72.92,44.2
myrame2,-72.92,44.2
myrdet,-72.92,44.2
myrpun,-72.92,44.2
phepil,-72.92,44.2
tetcae,-72.92,44.2
aphrud,-72.5,41.34
aphrud,-72.52,41.46
camchr,-72.5,41.34
campen,-72.5,41.34
crecer,-72.52,41.46
forinc,-72.52,41.46
forlas,-72.5,41.34
forsub3,-72.5,41.34
ponpen,-72.52,41.46
lascla,-72.52,41.46
lasneo,-72.52,41.46
lasumb,-72.5,41.34
myrame1,-72.5,41.34
myrame2,-72.52,41.46
myrlat,-72.52,41.46
myrpun,-72.5,41.34
preimp,-72.52,41.46
steimp,-72.5,41.34
steimp,-72.52,41.46
tapses,-72.52,41.46
tapses,-72.5,41.34
temcur,-72.52,41.46
tetcae,-72.52,41.46
aphrud,-70.07916667,43.83270602
forgla,-70.07916667,43.83270602
lasali,-70.07916667,43.83270602
lasneo,-70.07916667,43.83270602
myrdet,-70.07916667,43.83270602
stedie,-70.07916667,43.83270602
camnov,-72.91,43.14
campen,-72.91,43.14
forlas,-72.91,43.14
forpal,-72.91,43.14
forsub3,-72.91,43.14
lasali,-72.91,43.14
lasneo,-72.91,43.14
monema,-72.91,43.14
myrame2,-72.91,43.14
myrpun,-72.91,43.14
tapses,-72.91,43.14
temlon,-72.91,43.14
aphrud,-72.88,43.87
campen,-72.88,43.86
forlas,-72.88,43.87
forsub3,-72.88,43.87
lasneo,-72.88,43.87
myrame2,-72.88,43.87
myrpun,-72.88,43.87
myrsmi,-72.88,43.87
phepil,-72.88,43.86
aphrud,-73.02,42.9
campen,-73.02,42.9
forlas,-73.02,42.9
forsub3,-73.02,42.9
lasneo,-73.02,42.9
lasumb,-73.02,42.9
myrdet,-73.02,42.9
myrpun,-73.02,42.9
myrsmi,-73.02,42.9
ponpen,-73.02,42.9
stebre,-73.02,42.9
temsch,-73.02,42.9
lasneo,-72.81,43.67
myrinc,-72.81,43.67
phepil,-72.81,43.68
aphrud,-72.19,42.53
campen,-72.19,42.53
forneo1,-72.19,42.53
forpal,-72.19,42.53
forsub3,-72.19,42.53
lasneo,-72.19,42.53
lasumb,-72.19,42.53
myrpun,-72.19,42.53
myrsmi,-72.19,42.53
tapses,-72.19,42.53
temsch,-72.19,42.53
aphpic,-72.21,42.5
aphrud,-72.21,42.5
aphrud,-72.21,42.45
campen,-72.21,42.45
crelin,-72.21,42.5
forlas,-72.21,42.5
forneo1,-72.21,42.45
forpal,-72.21,42.5
forsub3,-72.21,42.5
lasneo,-72.21,42.5
monema,-72.21,42.5
myrame2,-72.21,42.5
myrpun,-72.21,42.45
myrsmi,-72.21,42.5
solmol,-72.21,42.5
tapses,-72.21,42.5
tapses,-72.21,42.45
temcur,-72.21,42.5
temlon,-72.21,42.45
aphrud,-71.1,42.61
campen,-71.1,42.61
campen,-71.09,42.61
crelin,-71.09,42.61
forpal,-71.09,42.61
forsub3,-71.1,42.61
forsub3,-71.09,42.61
lasali,-71.1,42.61
lasnea,-71.1,42.61
lasneo,-71.09,42.61
lasumb,-71.1,42.61
myrame2,-71.09,42.61
myrpun,-71.09,42.61
myrpun,-71.1,42.61
myrsmi,-71.1,42.61
myrsmi,-71.09,42.61
solmol,-71.09,42.61
tapses,-71.09,42.61
tapses,-71.1,42.61
temcur,-71.1,42.61
tetcae,-71.09,42.61
camnov,-72.09,42.85
campen,-72.09,42.85
forint,-72.09,42.83
forneo1,-72.09,42.85
forneo1,-72.09,42.83
lasali,-72.09,42.85
lasneo,-72.09,42.83
myrame2,-72.09,42.83
myrpun,-72.09,42.85
aphrud,-72.53,42.28
aphrud,-72.53,42.31
camchr,-72.53,42.28
camchr,-72.53,42.31
campen,-72.53,42.31
fordol,-72.53,42.28
forexs,-72.53,42.28
forint,-72.53,42.28
forlas,-72.53,42.28
forpal,-72.53,42.28
forsub3,-72.53,42.31
lasfla,-72.53,42.28
lasnea,-72.53,42.31
lasneo,-72.53,42.28
monema,-72.53,42.28
myrame2,-72.53,42.28
myrpun,-72.53,42.28
myrpun,-72.53,42.31
myrsmi,-72.53,42.28
myrsmi,-72.53,42.31
solmol,-72.53,42.28
tapses,-72.53,42.28
tapses,-72.53,42.31
temcur,-72.53,42.28
temlon,-72.53,42.31
aphrud,-68.9375,44.44103936
camher,-68.95416667,44.44103936
camnov,-68.9375,44.44103936
campen,-68.95416667,44.44103936
forarg,-68.9375,44.44103936
forsub1,-68.95416667,44.44103936
forlas,-68.9375,44.44103936
forsub3,-68.9375,44.44103936
forsub3,-68.95416667,44.44103936
lasali,-68.95416667,44.44103936
lasali,-68.9375,44.44103936
lasneo,-68.9375,44.44103936
myrame2,-68.95416667,44.44103936
myrdet,-68.9375,44.44103936
solmol,-68.95416667,44.44103936
aphpic,-70.67,41.85
aphrud,-70.67,41.85
camame,-70.68,41.84
camame,-70.67,41.85
camnov,-70.67,41.85
campen,-70.67,41.85
crecer,-70.67,41.85
crelin,-70.68,41.84
dolmar,-70.67,41.85
forkni,-70.68,41.84
forlas,-70.68,41.84
forlas,-70.67,41.85
forpal,-70.68,41.84
forsub3,-70.67,41.85
forsub3,-70.68,41.84
lasali,-70.68,41.84
lasali,-70.67,41.85
lasneo,-70.68,41.84
lasumb,-70.68,41.84
myrame1,-70.67,41.85
myrame2,-70.68,41.84
myrame2,-70.67,41.85
myrinc,-70.67,41.85
myrpun,-70.67,41.85
myrpun,-70.68,41.84
myrscu,-70.68,41.84
myrsmi,-70.68,41.84
myrsmi,-70.67,41.85
phepil,-70.68,41.84
ponpen,-70.68,41.84
preimp,-70.68,41.84
solmol,-70.68,41.84
stebre,-70.68,41.84
tapses,-70.67,41.85
temcur,-70.67,41.85
temsch,-70.68,41.84
aphrud,-71.83,43.63
aphrud,-71.81,43.64
camnov,-71.81,43.64
campen,-71.83,43.63
crecer,-71.81,43.64
dolmar,-71.81,43.64
doltas,-71.81,43.64
forinc,-71.81,43.64
forint,-71.81,43.64
forneo1,-71.81,43.64
fornep,-71.81,43.64
forobs,-71.81,43.64
forsub3,-71.81,43.64
lasneo,-71.81,43.64
monema,-71.81,43.64
myrame2,-71.81,43.64
myrpun,-71.81,43.64
solmol,-71.81,43.64
solmol,-71.83,43.63
tapses,-71.81,43.64
camnov,-73.17,42.64
camnov,-73.17,42.63
forase,-73.17,42.64
forsub3,-73.17,42.64
lasali,-73.17,42.63
lasneo,-73.17,42.64
myrdet,-73.17,42.64
myrsmi,-73.17,42.64
aphrud,-73.21,42.56
lasneo,-73.23,42.54
myrdet,-73.21,42.56
myrpun,-73.23,42.54
myrsmi,-73.21,42.56
preimp,-73.23,42.54
stebre,-73.23,42.54
aphpic,-72.09,41.86
aphpic,-72.01,41.89
aphrud,-72.01,41.89
campen,-72.01,41.89
lasali,-72.01,41.89
lasnea,-72.01,41.89
lasneo,-72.09,41.86
lassub1,-72.01,41.89
lasumb,-72.01,41.89
myrame1,-72.09,41.86
myrpun,-72.01,41.89
myrscu,-72.09,41.86
ponpen,-72.09,41.86
preimp,-72.09,41.86
stebre,-72.09,41.86
steimp,-72.01,41.89
stesch,-72.01,41.89
temcur,-72.09,41.86
temlon,-72.01,41.89
temtex,-72.09,41.86
aphpic,-71.9,41.61
aphrud,-71.9,41.61
camchr,-71.9,41.61
campen,-71.9,41.61
campen,-71.89,41.61
forneo1,-71.9,41.61
lascla,-71.89,41.61
lasneo,-71.89,41.61
myrpun,-71.9,41.61
myrsmi,-71.89,41.61
aphpic,-73.28,42.48
aphrud,-73.28,42.48
aphrud,-73.33,42.46
forlas,-73.28,42.48
forsub3,-73.28,42.48
lasneo,-73.28,42.48
myrame2,-73.28,42.48
myrpin,-73.28,42.48
myrpun,-73.28,42.48
myrpun,-73.33,42.46
myrscu,-73.28,42.48
myrsmi,-73.28,42.48
preimp,-73.28,42.48
stedie,-73.33,42.46
stesch,-73.28,42.48
forase,-72.41,43.65
forgla,-72.41,43.65
forlas,-72.41,43.65
forsub3,-72.41,43.65
lasneo,-72.41,43.65
lasumb,-72.42,43.64
myrame2,-72.41,43.65
myrfra,-72.41,43.65
myrinc,-72.41,43.65
myrpun,-72.42,43.64
stebre,-72.41,43.65
forlas,-67.47916667,44.62437269
forneo1,-67.47916667,44.62437269
forsub3,-67.47916667,44.62437269
lascla,-67.47916667,44.62437269
lasneo,-67.47916667,44.62437269
lasumb,-67.47916667,44.62437269
myrame2,-67.47916667,44.62437269
myrinc,-67.47916667,44.62437269
myrpun,-67.47916667,44.62437269
myrlob,-67.47916667,44.62437269
myrdet,-67.47916667,44.62437269
camher,-68.66,46.97
forase,-68.66,46.96
forexs,-68.66,46.96
forsub3,-68.66,46.96
forsub3,-68.66,46.97
myrdet,-68.66,46.97
myrpin,-68.66,46.97
myrpin,-68.66,46.96
tapses,-68.66,46.96
aphrud,-70.95,42.68
camame,-70.94,42.65
camnov,-70.94,42.65
campen,-70.94,42.65
campen,-70.95,42.68
forinc,-70.94,42.65
forneo1,-70.95,42.68
forpal,-70.94,42.65
forsub3,-70.94,42.65
forsub3,-70.95,42.68
lasali,-70.95,42.68
lasneo,-70.94,42.65
monema,-70.94,42.65
myrame2,-70.95,42.68
myrfra,-70.95,42.68
myrpun,-70.95,42.68
myrpun,-70.94,42.65
solmol,-70.94,42.65
temlon,-70.95,42.68
tetcae,-70.94,42.65
aphrud,-71.45,43.85
crecer,-71.45,43.85
forexs,-71.45,43.85
forlas,-71.45,43.85
forsub3,-71.45,43.85
lasnea,-71.45,43.85
lasneo,-71.45,43.85
lasumb,-71.45,43.85
monema,-71.45,43.85
myrame2,-71.45,43.85
myrpun,-71.45,43.85
myrsmi,-71.45,43.85
tapses,-71.45,43.85
campen,-71.43,44.36
forarg,-71.43,44.36
lasneo,-71.43,44.36
lasumb,-71.43,44.36
monema,-71.43,44.36
myrdet,-71.43,44.36
myrlat,-71.43,44.36
steimp,-71.43,44.36
aphrud,-70.88,44.4
campen,-70.88,44.4
crecer,-70.88,44.4
dolmar,-70.88,44.4
forarg,-70.88,44.4
forexs,-70.88,44.4
forgla,-70.88,44.4
forinc,-70.88,44.4
forlas,-70.88,44.4
forsub2,-70.88,44.4
forsub3,-70.88,44.4
lascla,-70.88,44.4
lasneo,-70.88,44.4
lasumb,-70.88,44.4
myrame2,-70.88,44.4
myrdet,-70.88,44.4
myrinc,-70.88,44.4
myrpin,-70.88,44.4
myrsmi,-70.88,44.4
solmol,-70.88,44.4
tapses,-70.88,44.4
temlon,-70.88,44.4
aphpic,-70.83,42.19
aphrud,-70.83,42.19
aphrud,-70.84,42.19
campen,-70.84,42.19
campen,-70.83,42.19
forlas,-70.83,42.19
forque,-70.83,42.19
forsub3,-70.83,42.19
lasali,-70.84,42.19
lasneo,-70.83,42.19
lasumb,-70.84,42.19
myrame1,-70.83,42.19
myrpun,-70.83,42.19
myrpun,-70.84,42.19
myrsmi,-70.83,42.19
tapses,-70.83,42.19
aphrud,-69.09,44.06
aphrud,-68.65,44.93
aphten,-70.6625,41.52437269
camnea,-72.54,42.49
camnov,-72.54,42.49
campen,-71.23,42.28
dolpla,-69.09,44.06
forexs,-68.65,44.93
forneo1,-69.09,44.06
forper,-71.31,42.43
forpro,-68.32,44.49
lasali,-69.09,44.06
lasfla,-68.32,44.49
laslat,-70.98,43.3
lasnea,-68.32,44.49
lasneo,-68.32,44.49
lasneo,-68.65,44.93
laspal,-68.65,44.93
