TRANSECT,STOP,LAT_WGS84,LONG_WGS84,SPECIES,PRES
464011549,9,46.67386,-115.80183,YEWA,0
464011549,10,46.67484,-115.79837,YEWA,0
464111333,6,46.6841,-113.54969,YEWA,0
464111333,7,46.68406,-113.54658,YEWA,1
464111333,8,46.68359,-113.54278,YEWA,0
464111333,9,46.68546,-113.54407,YEWA,1
464111346,1,46.67964,-113.77425,YEWA,0
464111346,2,46.67771,-113.77153,YEWA,0
464111346,3,46.67599,-113.76858,YEWA,0
464111346,4,46.67442,-113.7657,YEWA,0
464111346,5,46.67215,-113.76762,YEWA,0
464111346,6,46.67067,-113.76894,YEWA,0
464111346,7,46.669135,-113.772611,YEWA,0
464111346,8,46.667553,-113.77506,YEWA,0
464111346,9,46.66617,-113.77832,YEWA,0
464111346,10,46.66529,-113.78188,YEWA,0
464111429,2,46.68394,-114.48334,YEWA,0
464111429,3,46.68475,-114.47752,YEWA,0
464111429,4,46.6847,-114.47394,YEWA,0
464111429,5,46.68368,-114.47052,YEWA,0
464111541,2,46.67749,-115.69514,YEWA,0
464111541,3,46.67924,-115.69706,YEWA,0
464111541,5,46.68062,-115.70165,YEWA,0
464111541,6,46.68223,-115.70306,YEWA,0
464211620,1,46.71048,-116.333422,YEWA,0
464211620,2,46.704705,-116.336406,YEWA,0
464211620,3,46.70582,-116.34253,YEWA,0
464211620,4,46.702254,-116.345632,YEWA,0
464211620,5,46.69822,-116.34303,YEWA,0
464211620,6,46.696989,-116.347886,YEWA,0
464211620,7,46.694591,-116.351154,YEWA,0
464411429,7,46.729805,-114.472223,YEWA,0
464411429,8,46.732151,-114.470581,YEWA,0
464411429,9,46.733301,-114.468467,YEWA,0
464611435,6,46.7756,-114.5858,YEWA,0
464611435,7,46.77715,-114.58801,YEWA,0
464611435,8,46.7799,-114.59097,YEWA,0
464611435,9,46.78185,-114.59379,YEWA,0
464611552,6,46.78105,-115.89746,YEWA,0
464611552,8,46.77874,-115.90302,YEWA,0
464611552,9,46.77952,-115.90683,YEWA,0
464811437,2,46.817132,-114.618895,YEWA,0
464811437,3,46.81928,-114.61701,YEWA,0
464811437,6,46.825848,-114.610257,YEWA,1
464911437,1,46.81466,-114.62027,YEWA,0
464911437,4,46.82144,-114.61497,YEWA,0
464911437,5,46.82381,-114.61318,YEWA,0
464911437,7,46.82816,-114.60866,YEWA,1
464911437,8,46.83071,-114.60751,YEWA,1
464911437,9,46.83341,-114.60575,YEWA,1
464911437,10,46.8353,-114.6043,YEWA,1
464911545,4,46.81556,-115.74441,YEWA,0
464911545,6,46.81946,-115.7476,YEWA,0
464911545,8,46.82236,-115.75162,YEWA,0
464911545,10,46.82322,-115.75454,YEWA,0
464911639,2,46.829832,-116.660491,YEWA,0
464911639,3,46.829805,-116.664081,YEWA,0
464911639,4,46.828545,-116.665991,YEWA,0
464911639,5,46.82804,-116.66988,YEWA,0
465011526,2,46.845242,-115.447625,YEWA,0
465011526,3,46.844985,-115.450353,YEWA,0
465011526,6,46.84055,-115.45539,YEWA,0
465011526,7,46.83924,-115.45805,YEWA,0
465011526,8,46.83784,-115.46099,YEWA,0
465011526,9,46.83636,-115.46317,YEWA,0
465011526,10,46.83428,-115.46313,YEWA,0
465011535,3,46.84118,-115.58739,YEWA,0
465011535,4,46.84249,-115.58549,YEWA,0
465011535,5,46.84429,-115.5861,YEWA,0
465011535,6,46.84534,-115.58543,YEWA,0
465011535,7,46.84665,-115.58639,YEWA,0
465011535,8,46.847239,-115.584582,YEWA,0
465011535,9,46.84821,-115.58585,YEWA,0
465011535,10,46.8487,-115.58865,YEWA,0
465411416,1,46.91595,-114.26744,YEWA,0
465411416,2,46.91785,-114.2697,YEWA,0
465411416,3,46.92004,-114.272,YEWA,0
465411416,4,46.92148,-114.27537,YEWA,0
465411416,6,46.92215,-114.28221,YEWA,0
465411416,7,46.9234,-114.2866,YEWA,0
465411416,8,46.92466,-114.28905,YEWA,0
465411416,9,46.92598,-114.29189,YEWA,0
465411416,10,46.92682,-114.29455,YEWA,0
465411441,4,46.90041,-114.68331,YEWA,1
465411441,5,46.89979,-114.68035,YEWA,0
465411441,6,46.89938,-114.67741,YEWA,0
465411441,7,46.89894,-114.67413,YEWA,1
465611444,6,46.91283,-114.72768,YEWA,0
465611444,7,46.91092,-114.72538,YEWA,0
465611444,8,46.90841,-114.72385,YEWA,0
465611444,9,46.9054,-114.72441,YEWA,0
465811650,1,46.97053,-116.84962,YEWA,0
465811650,2,46.97328,-116.84885,YEWA,0
465811650,3,46.97552,-116.84822,YEWA,0
465811650,4,46.97805,-116.84831,YEWA,0
470011609,6,46.9735,-116.15032,YEWA,0
470011609,7,46.97198,-116.15202,YEWA,0
470011609,9,46.971123,-116.157801,YEWA,0
470011609,10,46.969667,-116.15422,YEWA,0
470211521,3,47.044827,-115.341886,YEWA,0
470211521,4,47.045402,-115.338909,YEWA,0
470211521,5,47.045743,-115.335815,YEWA,0
470211521,6,47.046334,-115.330162,YEWA,0
470311611,6,47.07496,-116.18864,YEWA,0
470311611,7,47.07812,-116.18853,YEWA,0
470311611,8,47.08011,-116.18816,YEWA,0
470311611,9,47.08228,-116.18767,YEWA,0
470411618,5,47.085878,-116.319229,YEWA,0
470411618,6,47.086622,-116.321432,YEWA,0
470411618,7,47.08844,-116.320791,YEWA,0
470411618,9,47.09026,-116.32375,YEWA,0
470611633,3,47.110429,-116.573334,YEWA,0
470611633,4,47.10942,-116.56985,YEWA,0
470611633,5,47.10706,-116.5679,YEWA,0
470611633,6,47.10504,-116.56491,YEWA,0
470911425,4,47.14894,-114.42423,YEWA,0
470911425,5,47.15147,-114.42416,YEWA,0
470911425,6,47.15409,-114.42312,YEWA,0
470911425,7,47.1566,-114.42215,YEWA,0
471011426,7,47.17847,-114.43058,YEWA,0
471011426,8,47.18032,-114.43018,YEWA,0
471011426,9,47.18226,-114.42825,YEWA,0
471011426,10,47.18295,-114.42528,YEWA,0
471011616,6,47.178474,-116.272726,YEWA,0
471011616,7,47.177689,-116.275825,YEWA,0
471011616,8,47.175615,-116.277492,YEWA,0
471011616,9,47.173403,-116.278594,YEWA,0
471111610,1,47.187584,-116.187364,YEWA,0
471111610,3,47.18581,-116.19134,YEWA,0
471111610,5,47.183739,-116.191341,YEWA,0
471111610,7,47.18354,-116.18611,YEWA,0
471511601,5,47.26374,-116.03041,YEWA,0
471511601,7,47.26753,-116.02998,YEWA,0
471511601,9,47.27188,-116.03033,YEWA,0
471511601,10,47.2745,-116.03076,YEWA,0
471611332,2,47.26656,-113.5342,YEWA,0
471611332,3,47.26959,-113.53351,YEWA,0
471611332,4,47.271749,-113.532414,YEWA,0
471611332,5,47.26792,-113.52906,YEWA,0
471611454,1,47.26967,-114.89307,YEWA,1
471611454,2,47.26915,-114.89729,YEWA,0
471611454,3,47.26655,-114.89733,YEWA,0
471611454,4,47.2642,-114.89864,YEWA,0
471611659,3,47.272963,-115.978365,YEWA,0
471611659,5,47.272567,-115.974328,YEWA,0
471611659,7,47.27263,-115.970293,YEWA,0
471611659,9,47.271291,-115.966293,YEWA,0
471711328,7,47.26593,-113.45112,YEWA,0
471711328,8,47.26323,-113.45061,YEWA,0
471711328,9,47.261,-113.44872,YEWA,0
471711328,10,47.25859,-113.44657,YEWA,0
471711458,2,47.28592,-114.96602,YEWA,0
471711458,3,47.2874,-114.96334,YEWA,0
471711458,4,47.2899,-114.96095,YEWA,0
471711458,5,47.29226,-114.95983,YEWA,0
471811527,1,47.30472,-115.45208,YEWA,1
471811527,3,47.30064,-115.45103,YEWA,1
471811527,5,47.29638,-115.45205,YEWA,0
471811527,7,47.29239,-115.45303,YEWA,1
471811637,6,47.289981,-116.603623,YEWA,0
471811637,8,47.288532,-116.607664,YEWA,1
471811637,9,47.287663,-116.609854,YEWA,0
471811637,10,47.286584,-116.614291,YEWA,0
471911516,1,47.30558,-115.26831,YEWA,0
471911516,2,47.306,-115.26571,YEWA,0
471911516,3,47.30796,-115.2646,YEWA,0
471911516,4,47.30889,-115.26162,YEWA,0
471911516,5,47.30887,-115.26464,YEWA,0
471911516,6,47.30764,-115.26721,YEWA,0
471911516,7,47.30777,-115.27009,YEWA,0
471911516,8,47.308267,-115.273145,YEWA,1
471911516,9,47.306914,-115.277322,YEWA,0
471911524,5,47.32161,-115.4073,YEWA,0
471911524,6,47.32362,-115.40897,YEWA,0
471911524,7,47.3254,-115.40511,YEWA,0
471911546,5,47.3336,-115.76593,YEWA,0
471911546,6,47.33605,-115.76695,YEWA,0
471911546,7,47.338686,-115.769944,YEWA,0
471911546,8,47.3403,-115.77101,YEWA,0
471911617,5,47.303432,-116.28943,YEWA,0
471911617,7,47.301693,-116.293138,YEWA,0
471911617,8,47.299062,-116.292748,YEWA,0
471911617,9,47.296898,-116.294753,YEWA,0
471911639,2,47.32027,-116.66823,YEWA,0
471911639,3,47.321816,-116.668894,YEWA,0
471911639,4,47.324137,-116.669866,YEWA,0
471911639,5,47.326228,-116.668769,YEWA,0
472111332,4,47.34496,-113.55325,YEWA,0
472111332,6,47.34317,-113.55731,YEWA,0
472111332,7,47.34178,-113.5595,YEWA,0
472111332,8,47.33926,-113.55985,YEWA,0
472111332,10,47.33479,-113.56206,YEWA,0
472411335,5,47.40962,-113.58506,YEWA,0
472411335,6,47.40707,-113.58536,YEWA,0
472411335,7,47.40423,-113.58446,YEWA,0
472411335,8,47.40169,-113.58323,YEWA,0
472411531,7,47.39254,-115.53066,YEWA,0
472411531,8,47.39055,-115.53194,YEWA,0
472411531,9,47.38869,-115.53378,YEWA,0
472411531,10,47.3872,-115.53584,YEWA,0
472711535,3,47.45896,-115.59064,YEWA,0
472711535,4,47.46068,-115.59209,YEWA,0
472711535,5,47.46026,-115.59533,YEWA,0
472711535,6,47.4608,-115.59857,YEWA,0
473111348,5,47.5043,-113.82719,YEWA,0
473111348,6,47.50503,-113.83106,YEWA,0
473111348,7,47.50766,-113.83133,YEWA,0
473111348,8,47.51047,-113.83016,YEWA,0
473111521,1,47.52451,-115.34491,YEWA,0
473111521,2,47.522146,-115.342624,YEWA,0
473111521,3,47.52034,-115.34111,YEWA,0
473111521,4,47.51804,-115.341912,YEWA,0
473111521,5,47.51542,-115.34228,YEWA,0
473111521,6,47.513141,-115.342152,YEWA,0
473111521,7,47.5107,-115.34123,YEWA,0
473111521,8,47.50855,-115.34047,YEWA,0
473111521,9,47.50612,-115.33928,YEWA,0
473111521,10,47.50441,-115.33667,YEWA,0
473811345,2,47.64427,-113.73855,YEWA,0
473811345,3,47.64189,-113.73891,YEWA,0
473811345,4,47.63946,-113.74033,YEWA,0
473811345,5,47.63657,-113.74028,YEWA,0
473911605,1,47.653321,-116.088097,YEWA,1
473911605,2,47.650502,-116.088974,YEWA,1
473911605,3,47.648126,-116.090429,YEWA,1
473911605,4,47.64567,-116.09138,YEWA,0
473911605,5,47.6436,-116.09231,YEWA,0
473911605,6,47.64119,-116.0937,YEWA,0
473911605,7,47.63909,-116.09391,YEWA,0
474011448,2,47.66055,-114.80274,YEWA,0
474011448,3,47.6631,-114.80409,YEWA,0
474011448,4,47.66509,-114.80691,YEWA,0
474011448,5,47.66677,-114.80995,YEWA,0
474211513,3,47.71038,-115.21555,YEWA,0
474211513,4,47.7098,-115.212,YEWA,0
474211513,5,47.71073,-115.20898,YEWA,0
474211513,6,47.71355,-115.20884,YEWA,0
474211513,7,47.71538,-115.20958,YEWA,0
474211513,8,47.71736,-115.21085,YEWA,0
474211513,9,47.71994,-115.21182,YEWA,0
474611628,1,47.76753,-116.46635,YEWA,1
474611628,2,47.76875,-116.46924,YEWA,1
474611628,3,47.769,-116.47381,YEWA,0
474611628,4,47.77026,-116.47707,YEWA,0
474611628,5,47.77336,-116.47749,YEWA,0
474611628,6,47.77583,-116.47924,YEWA,1
474611628,7,47.77829,-116.48057,YEWA,0
474611628,8,47.779584,-116.484077,YEWA,0
474611628,9,47.78209,-116.48475,YEWA,1
474611628,10,47.78129,-116.48854,YEWA,0
474811351,1,47.81458,-113.85459,YEWA,0
474811351,2,47.81576,-113.85751,YEWA,0
474811351,3,47.818,-113.85863,YEWA,0
474811351,4,47.819894,-113.860789,YEWA,0
474811351,5,47.82305,-113.86295,YEWA,1
475011324,1,47.83165,-113.41098,YEWA,0
475011324,2,47.82925,-113.409778,YEWA,0
475011324,4,47.82484,-113.40978,YEWA,0
475011324,5,47.82126,-113.40982,YEWA,0
475111512,4,47.83855,-115.20723,YEWA,0
475111512,5,47.83733,-115.21024,YEWA,0
475111512,6,47.837,-115.21327,YEWA,0
475111512,7,47.83743,-115.21647,YEWA,0
475411332,1,47.90261,-113.54579,YEWA,0
475411332,2,47.89997,-113.54751,YEWA,0
475411332,3,47.89729,-113.54916,YEWA,0
475411332,4,47.89482,-113.55159,YEWA,0
475411349,6,47.8861,-113.82194,YEWA,0
475411349,7,47.8836,-113.82069,YEWA,0
475411349,8,47.88074,-113.82084,YEWA,0
475411349,9,47.87801,-113.8199,YEWA,0
475511525,1,47.92244,-115.42296,YEWA,0
475511525,2,47.923729,-115.425852,YEWA,0
475511525,3,47.925153,-115.429516,YEWA,0
475511525,4,47.92748,-115.43091,YEWA,0
475511525,5,47.930451,-115.43501,YEWA,0
475511525,7,47.935501,-115.440158,YEWA,0
475511525,8,47.938191,-115.441248,YEWA,0
475711638,2,46.96007,-116.64084,YEWA,0
475711638,3,46.96225,-116.64257,YEWA,0
475711638,4,46.96435,-116.64381,YEWA,0
475711638,5,46.96669,-116.64617,YEWA,0
475811513,6,47.96297,-115.23557,YEWA,0
475811513,7,47.96473,-115.2382,YEWA,0
475811513,8,47.96575,-115.24192,YEWA,0
475811513,9,47.96517,-115.24516,YEWA,0
475811605,1,46.9742,-116.0861,YEWA,0
475811605,2,46.973,-116.08371,YEWA,0
475811605,3,46.97131,-116.08186,YEWA,0
475811605,5,46.97249,-116.07551,YEWA,0
475911328,4,47.9775,-113.46442,YEWA,0
475911328,5,47.97566,-113.46115,YEWA,0
475911328,7,47.96985,-113.46258,YEWA,0
475911328,9,47.96434,-113.4631,YEWA,0
480111426,2,48.01878,-114.4488,YEWA,0
480111426,3,48.02072,-114.45093,YEWA,0
480111426,4,48.02319,-114.45164,YEWA,0
480111426,5,48.02526,-114.45288,YEWA,0
480411527,2,48.08167,-115.45075,YEWA,0
480411527,3,48.07939,-115.45293,YEWA,0
480411527,4,48.07696,-115.4517,YEWA,0
480411527,5,48.0747,-115.452,YEWA,0
480711543,2,48.12173,-115.69581,YEWA,0
480711543,3,48.11996,-115.69286,YEWA,0
480711543,5,48.116521,-115.685916,YEWA,0
480711543,6,48.11458,-115.68337,YEWA,0
480711543,7,48.11288,-115.68053,YEWA,0
480811533,1,48.14188,-115.55724,YEWA,0
480811533,2,48.14059,-115.56181,YEWA,1
480811533,3,48.13911,-115.56541,YEWA,0
480811533,4,48.13695,-115.568,YEWA,0
480911350,1,48.16579,-113.85755,YEWA,0
480911350,2,48.16388,-113.85426,YEWA,0
480911350,3,48.1615,-113.85151,YEWA,0
480911350,4,48.15979,-113.84858,YEWA,0
480911350,5,48.158721,-113.845614,YEWA,0
480911350,6,48.15661,-113.84203,YEWA,0
480911350,7,48.15484,-113.8389,YEWA,0
480911350,8,48.1519,-113.83708,YEWA,0
480911350,9,48.14974,-113.83418,YEWA,0
480911350,10,48.147699,-113.830027,YEWA,0
481111439,2,48.19124,-114.65151,YEWA,0
481111439,3,48.19067,-114.65479,YEWA,0
481111439,4,48.19156,-114.65827,YEWA,0
481111439,5,48.19187,-114.66186,YEWA,0
481211509,2,48.20573,-115.17421,YEWA,0
481211509,3,48.20839,-115.17566,YEWA,0
481211509,4,48.2105,-115.17482,YEWA,0
481211509,5,48.21129,-115.17014,YEWA,0
481311525,2,48.22733,-115.4114,YEWA,0
481311525,3,48.22552,-115.41376,YEWA,0
481311525,4,48.22385,-115.41718,YEWA,0
481311525,5,48.22147,-115.4202,YEWA,0
481511324,1,48.26189,-113.41489,YEWA,0
481511324,2,48.26021,-113.41227,YEWA,0
481511324,3,48.25751,-113.41123,YEWA,0
481511324,4,48.25554,-113.4093,YEWA,0
481511324,5,48.25321,-113.40821,YEWA,0
481511324,6,48.25165,-113.40619,YEWA,0
481511324,7,48.24935,-113.40465,YEWA,0
481511324,8,48.24776,-113.40278,YEWA,0
481511324,9,48.24605,-113.4004,YEWA,0
481511324,10,48.24576,-113.39702,YEWA,0
481811439,7,48.2984,-114.66115,YEWA,0
481811439,8,48.29889,-114.66555,YEWA,0
481811439,9,48.29833,-114.66989,YEWA,0
481811439,10,48.29973,-114.67381,YEWA,0
482111432,7,48.34135,-114.54107,YEWA,0
482111452,7,48.36151,-114.86152,YEWA,0
482111452,8,48.36041,-114.86491,YEWA,0
482111452,9,48.36105,-114.86977,YEWA,0
482111452,10,48.35842,-114.87012,YEWA,0
482411658,3,48.4095,-116.96598,YEWA,0
482411658,4,48.40874,-116.96933,YEWA,0
482411658,5,48.41084,-116.97027,YEWA,0
482411658,6,48.41292,-116.97275,YEWA,0
482511517,2,48.42022,-115.28542,YEWA,0
482511517,3,48.42085,-115.28052,YEWA,0
482511517,4,48.42251,-115.27679,YEWA,0
482511517,5,48.42296,-115.27293,YEWA,0
482611346,1,48.43529,-113.80838,YEWA,0
482611346,2,48.43445,-113.81091,YEWA,0
482611346,3,48.43575,-113.81387,YEWA,0
482711434,4,48.46598,-114.57807,YEWA,0
482711434,5,48.46856,-114.57924,YEWA,0
482711434,7,48.47,-114.57321,YEWA,0
482711434,8,48.47177,-114.56996,YEWA,0
482711447,2,48.45107,-114.71646,YEWA,0
482711447,3,48.45129,-114.71203,YEWA,0
482711447,4,48.4484,-114.70908,YEWA,0
482711453,3,48.45019,-114.84553,YEWA,0
482711453,4,48.4484,-114.84325,YEWA,0
482711453,6,48.44708,-114.83788,YEWA,0
482711453,7,48.4483,-114.83514,YEWA,0
482811310,2,48.47114,-114.17377,YEWA,0
482811310,3,48.47332,-114.17504,YEWA,0
482811310,4,48.4751,-114.17818,YEWA,0
482811310,5,48.47615,-114.18103,YEWA,0
482911455,4,48.3861,-114.92666,YEWA,0
482911455,5,48.38439,-114.93025,YEWA,0
482911455,6,48.38397,-114.93432,YEWA,0
482911455,7,48.38179,-114.93642,YEWA,0
483111457,2,48.52795,-114.96287,YEWA,0
483111457,3,48.52697,-114.96661,YEWA,0
483111457,4,48.52627,-114.97069,YEWA,0
483111457,5,48.52352,-114.96966,YEWA,0
483111527,7,48.50581,-115.46146,YEWA,0
483111527,8,48.50818,-115.45965,YEWA,0
483111527,9,48.51038,-115.45878,YEWA,0
483111527,10,48.51281,-115.45936,YEWA,0
483211512,2,48.539,-115.20046,YEWA,0
483211512,3,48.5384,-115.1964,YEWA,0
483211512,4,48.53786,-115.19248,YEWA,0
483211512,5,48.53821,-115.189,YEWA,0
483211658,1,48.52351,-116.9703,YEWA,0
483211658,2,48.52241,-116.96629,YEWA,0
483211658,3,48.52288,-116.96202,YEWA,0
483211658,4,48.5219,-116.95827,YEWA,0
483311424,2,48.5486,-114.41039,YEWA,0
483311424,3,48.54571,-114.41084,YEWA,0
483311424,4,48.54376,-114.40836,YEWA,0
483311424,5,48.54176,-114.40574,YEWA,0
483311424,6,48.53945,-114.404,YEWA,0
483311424,7,48.53741,-114.40143,YEWA,0
483311424,8,48.53556,-114.40419,YEWA,0
483311424,10,48.53046,-114.40484,YEWA,0
483311613,3,48.55017,-116.22372,YEWA,0
483311613,4,48.54807,-116.22242,YEWA,0
483311613,5,48.54517,-116.22048,YEWA,0
483311613,6,48.54393,-116.21749,YEWA,0
483411412,3,48.57023,-114.21168,YEWA,0
483411412,4,48.56779,-114.21163,YEWA,0
483411412,5,48.56549,-114.20912,YEWA,0
483411412,6,48.56281,-114.21014,YEWA,0
483411447,6,48.56554,-114.80658,YEWA,0
483411447,7,48.56842,-114.80599,YEWA,0
483411447,8,48.56994,-114.80217,YEWA,0
483411447,9,48.57204,-114.79903,YEWA,0
483511417,1,48.59313,-114.29228,YEWA,0
483511417,2,48.592,-114.2961,YEWA,0
483511417,3,48.59058,-114.29961,YEWA,0
483511417,4,48.58853,-114.30266,YEWA,0
483611612,1,48.59386,-116.20231,YEWA,0
483611612,2,48.59453,-116.19824,YEWA,0
483611612,3,48.59572,-116.1946,YEWA,0
483611612,4,48.59754,-116.19163,YEWA,0
484111703,2,48.68931,-117.05901,YEWA,0
484111703,3,48.69098,-117.06211,YEWA,0
484111703,4,48.69253,-117.06499,YEWA,0
484111703,5,48.69493,-117.06561,YEWA,0
484211532,1,48.70417,-115.54617,YEWA,0
484211532,2,48.70213,-115.54797,YEWA,0
484211532,3,48.6996,-115.548,YEWA,0
484211532,4,48.69794,-115.54603,YEWA,0
484311626,3,48.7127,-116.44333,YEWA,0
484311626,4,48.71292,-116.44706,YEWA,1
484311626,5,48.71388,-116.45067,YEWA,0
484311626,6,48.7159,-116.45329,YEWA,0
484311626,7,48.71782,-116.45619,YEWA,0
484311626,8,48.71854,-116.46008,YEWA,0
484311626,9,48.71925,-116.46416,YEWA,0
484311626,10,48.72042,-116.46815,YEWA,0
484311659,7,48.70995,-116.9911,YEWA,0
484311659,8,48.70778,-116.99067,YEWA,0
484311659,9,48.70707,-116.98612,YEWA,0
484311659,10,48.70802,-116.98253,YEWA,0
484411422,1,48.74651,-114.37358,YEWA,0
484411422,3,48.74502,-114.37917,YEWA,0
484411422,4,48.74354,-114.383,YEWA,0
484411422,5,48.74232,-114.38681,YEWA,0
484411422,6,48.74085,-114.39048,YEWA,0
484411502,5,48.73291,-115.03742,YEWA,0
484411502,6,48.73624,-115.04065,YEWA,0
484411502,7,48.73848,-115.04215,YEWA,0
484411502,8,48.73992,-115.04564,YEWA,0
484411514,1,48.73031,-115.23418,YEWA,0
484411514,2,48.72761,-115.2347,YEWA,0
484411514,3,48.72447,-115.23463,YEWA,0
484411514,4,48.72172,-115.2337,YEWA,0
484711514,3,48.78274,-115.21829,YEWA,0
484711514,4,48.78114,-115.22118,YEWA,0
484711514,5,48.78151,-115.22463,YEWA,0
484711514,6,48.78292,-115.2279,YEWA,0
484711545,7,48.77964,-115.07468,YEWA,0
484711545,8,48.77779,-115.07313,YEWA,0
484711545,9,48.77539,-115.07367,YEWA,0
484711545,10,48.77299,-115.07162,YEWA,0
484811542,2,48.80751,-115.70406,YEWA,1
484811542,3,48.80668,-115.7078,YEWA,0
484811542,4,48.80481,-115.7112,YEWA,0
484811542,5,48.80244,-115.71268,YEWA,0
485011425,2,48.84317,-114.41832,YEWA,0
485011425,3,48.84381,-114.42299,YEWA,0
485011425,4,48.84484,-114.42643,YEWA,0
485011425,5,48.84586,-114.42954,YEWA,0
485011438,4,48.84684,-114.62842,YEWA,0
485011438,5,48.84598,-114.6322,YEWA,0
485011438,6,48.84472,-114.63581,YEWA,0
485011438,7,48.84336,-114.63953,YEWA,0
485111617,3,48.85311,-116.27618,YEWA,1
485111617,4,48.85601,-116.27518,YEWA,0
485111617,5,48.85794,-116.27299,YEWA,0
485111617,6,48.85645,-116.26971,YEWA,0
485411621,3,48.90396,-116.34657,YEWA,0
485411621,4,48.90177,-116.34565,YEWA,0
485411621,5,48.89939,-116.34399,YEWA,0
485411621,6,48.89691,-116.34466,YEWA,0
485711534,6,48.95558,-115.56795,YEWA,0
485711534,7,48.95729,-115.572151,YEWA,0
485711534,8,48.95851,-115.57563,YEWA,0
485711534,9,48.9601,-115.57892,YEWA,0
485711639,2,48.95437,-116.65325,YEWA,0
485711639,3,48.95455,-116.65688,YEWA,0
485711639,4,48.95337,-116.66035,YEWA,0
485711639,5,48.95279,-116.66428,YEWA,0
485811452,1,48.97542,-114.86338,YEWA,0
485911509,1,48.9957,-115.16097,YEWA,0
485911509,2,48.99591,-115.15772,YEWA,0
485911509,3,48.99594,-115.15472,YEWA,0
485911509,4,48.9954,-115.15087,YEWA,0
485911509,5,48.99493,-115.14774,YEWA,0
485911509,6,48.99442,-115.14438,YEWA,0
485911509,7,48.99349,-115.14106,YEWA,0
485911509,8,48.99302,-115.13743,YEWA,0
485911509,9,48.9926,-115.13437,YEWA,0
485911509,10,48.99243,-115.131,YEWA,0
452511619,5,45.34436,-116.40824,YRWA,0
452511619,6,45.34442,-116.41219,YRWA,0
452511619,9,45.34158,-116.41286,YRWA,0
452511625,1,45.418671,-116.418907,YRWA,1
452511625,4,45.41836,-116.41503,YRWA,0
452511625,6,45.41575,-116.41619,YRWA,1
452511625,8,45.4139,-116.41852,YRWA,1
452711607,1,45.45562,-116.12844,YRWA,1
452711607,2,45.45778,-116.12914,YRWA,1
452711607,3,45.46014,-116.12991,YRWA,1
452711607,4,45.46207,-116.13125,YRWA,1
452711607,5,45.46433,-116.13058,YRWA,1
452711607,6,45.46661,-116.12928,YRWA,1
452711607,7,45.46864,-116.13017,YRWA,1
453111557,2,45.52757,-115.96616,YRWA,1
453111557,3,45.52929,-115.96603,YRWA,1
453111557,4,45.53079,-115.965,YRWA,1
453111557,5,45.53266,-115.96421,YRWA,1
453111557,6,45.53357,-115.96142,YRWA,1
453111557,7,45.53503,-115.96023,YRWA,1
453111557,8,45.53712,-115.96009,YRWA,1
453111557,9,45.53833,-115.95821,YRWA,1
453111557,10,45.53633,-115.9573,YRWA,1
453211419,2,45.52158,-114.32411,YRWA,1
453211419,3,45.52084,-114.32761,YRWA,0
453211419,4,45.52102,-114.33132,YRWA,1
453211419,5,45.52142,-114.33499,YRWA,0
453611624,2,45.60711,-116.40203,YRWA,0
453611624,3,45.60545,-116.40374,YRWA,1
453611624,4,45.60365,-116.40572,YRWA,1
453611624,5,45.60244,-116.40804,YRWA,1
453711622,2,45.61656,-116.3635,YRWA,1
453711622,3,45.61716,-116.35984,YRWA,1
453711622,4,45.61928,-116.35943,YRWA,1
453711622,6,45.61963,-116.35619,YRWA,1
454211602,1,45.70787,-116.0458,YRWA,0
454211602,2,45.70554,-116.0465,YRWA,1
454211602,4,45.70182,-116.04845,YRWA,1
454211602,5,45.69992,-116.04983,YRWA,1
454211602,7,45.69683,-116.04909,YRWA,1
454211602,9,45.69469,-116.05297,YRWA,1
454311415,4,45.71343,-114.24418,YRWA,1
454311415,5,45.71366,-114.24151,YRWA,1
454311415,7,45.71333,-114.23524,YRWA,1
454311415,8,45.71468,-114.23209,YRWA,1
454611543,1,45.78026,-115.72631,YRWA,1
454611543,2,45.78188,-115.72364,YRWA,1
454611543,3,45.78344,-115.72028,YRWA,0
454611543,4,45.78277,-115.71739,YRWA,1
454611543,5,45.78429,-115.71355,YRWA,1
454611545,1,45.7691,-115.75959,YRWA,1
454611545,2,45.76693,-115.76238,YRWA,1
454611545,3,45.76708,-115.7653,YRWA,1
454611545,4,45.76546,-115.76897,YRWA,1
454611607,2,45.7755,-116.09098,YRWA,1
454611607,3,45.7773,-116.09215,YRWA,1
454611607,4,45.777137,-116.095491,YRWA,1
454611607,5,45.777043,-116.098291,YRWA,1
454811410,1,45.80943,-114.16805,YRWA,0
454811410,2,45.80956,-114.16416,YRWA,1
454811410,3,45.80915,-114.16035,YRWA,1
454811410,4,45.80801,-114.1569,YRWA,0
454911350,2,45.80914,-113.83555,YRWA,1
454911350,3,45.80767,-113.83771,YRWA,1
454911350,4,45.805482,-113.837786,YRWA,1
454911350,5,45.80345,-113.83944,YRWA,1
454911419,1,45.814336,-114.320557,YRWA,1
454911419,2,45.81487,-114.32368,YRWA,1
454911419,3,45.81517,-114.32592,YRWA,1
454911419,4,45.8157,-114.32868,YRWA,1
454911419,5,45.81659,-114.33102,YRWA,1
454911419,6,45.81749,-114.33303,YRWA,1
454911419,7,45.81674,-114.33619,YRWA,0
454911419,8,45.81602,-114.33941,YRWA,0
454911419,9,45.81605,-114.34238,YRWA,1
454911419,10,45.81587,-114.34547,YRWA,1
