x,y,species median
7630.0,7630.0,0.15715434
7631.0,7631.0,0.0721562
7632.0,7632.0,5.0627627E-6
7633.0,7633.0,2.3207501E-6
7634.0,7634.0,0.5827996
7635.0,7635.0,5.845645E-5
7636.0,7636.0,1.9037437E-8
7637.0,7637.0,0.82825756
7638.0,7638.0,0.031363305
7639.0,7639.0,0.013847492
7640.0,7640.0,3.1463057E-4
7641.0,7641.0,0.05241155
7642.0,7642.0,4.4300236E-6
7643.0,7643.0,0.0033962072
7644.0,7644.0,0.025739258
7645.0,7645.0,0.054877397
7646.0,7646.0,0.0018750983
7647.0,7647.0,0.09627352
7648.0,7648.0,1.9951674E-6
7649.0,7649.0,0.13936795
7650.0,7650.0,0.14136483
7651.0,7651.0,1.7926887E-6
7652.0,7652.0,0.8322969
7653.0,7653.0,0.5857279
7654.0,7654.0,3.510942E-6
7655.0,7655.0,0.014648816
7656.0,7656.0,0.01963477
7657.0,7657.0,4.891754E-7
7658.0,7658.0,0.89188457
7659.0,7659.0,0.9597271
7660.0,7660.0,0.37708977
7661.0,7661.0,0.060552623
7662.0,7662.0,0.35030177
7663.0,7663.0,4.0523324E-7
7664.0,7664.0,0.078613244
7665.0,7665.0,0.32058075
7666.0,7666.0,3.124988E-5
7667.0,7667.0,0.15378958
7668.0,7668.0,9.691512E-5
7669.0,7669.0,0.5678874
7670.0,7670.0,0.010139159
7671.0,7671.0,5.2934985E-5
7672.0,7672.0,0.015844744
7673.0,7673.0,6.977556E-4
7674.0,7674.0,2.9570421E-5
7675.0,7675.0,0.7253525
7676.0,7676.0,2.5101472E-5
7677.0,7677.0,4.5347319E-4
7678.0,7678.0,0.044909902
7679.0,7679.0,0.41645005
7680.0,7680.0,7.632583E-4
7681.0,7681.0,0.0048162993
7682.0,7682.0,0.03214264
7683.0,7683.0,5.8161675E-7
7684.0,7684.0,0.041760508
7685.0,7685.0,0.0014129572
7686.0,7686.0,4.0672033E-4
7687.0,7687.0,3.6336462E-6
7688.0,7688.0,7.921102E-5
7689.0,7689.0,5.281773E-6
7690.0,7690.0,4.0315927E-6
7691.0,7691.0,0.028413005
7692.0,7692.0,0.10343798
7693.0,7693.0,4.6331272E-4
7694.0,7694.0,0.33534724
7695.0,7695.0,1.6104781E-5
7696.0,7696.0,0.42410684
7697.0,7697.0,0.17012823
7698.0,7698.0,0.44495177
7699.0,7699.0,0.018321807
7700.0,7700.0,9.809885E-4
7701.0,7701.0,0.0031465837
7702.0,7702.0,0.067347296
7703.0,7703.0,0.19401488
7704.0,7704.0,0.58541685
7705.0,7705.0,0.24159902
7706.0,7706.0,0.7555516
7707.0,7707.0,7.6775043E-4
7708.0,7708.0,9.082868E-4
7709.0,7709.0,0.6942544
7710.0,7710.0,9.388262E-6
7711.0,7711.0,1.7506378E-7
7712.0,7712.0,0.010094523
7713.0,7713.0,1.2924584E-5
7714.0,7714.0,1.827996E-6
7715.0,7715.0,0.0073849238
7716.0,7716.0,0.03746726
7717.0,7717.0,0.39784998
7718.0,7718.0,2.8111542E-6
7719.0,7719.0,0.6369402
7720.0,7720.0,1.4695541E-4
7721.0,7721.0,7.0339965E-4
7722.0,7722.0,0.1455135
7723.0,7723.0,1.8378573E-4
7724.0,7724.0,6.60165E-5
7725.0,7725.0,0.627694
7726.0,7726.0,0.611253
7727.0,7727.0,3.212835E-4
7728.0,7728.0,1.8299941E-4
7729.0,7729.0,4.4249773E-6
7730.0,7730.0,0.019635057
7731.0,7731.0,4.0165975E-4
7732.0,7732.0,2.5435602E-7
7733.0,7733.0,0.21613288
7734.0,7734.0,0.7571304
7735.0,7735.0,7.7048826E-5
7736.0,7736.0,9.2212154E-5
7737.0,7737.0,0.28979236
7738.0,7738.0,0.25536624
7739.0,7739.0,9.701924E-6
7740.0,7740.0,0.18574013
7741.0,7741.0,0.20941263
7742.0,7742.0,3.939271E-8
7743.0,7743.0,0.38122654
7744.0,7744.0,0.0101179015
7745.0,7745.0,0.043057043
7746.0,7746.0,0.5870812
7747.0,7747.0,6.562317E-5
7748.0,7748.0,0.04376349
7749.0,7749.0,3.780296E-8
7750.0,7750.0,6.3113034E-6
7751.0,7751.0,2.5976033E-6
7752.0,7752.0,2.127795E-4
7753.0,7753.0,0.019124415
7754.0,7754.0,1.6098369E-5
7755.0,7755.0,0.117386736
7756.0,7756.0,1.3441569E-6
7757.0,7757.0,6.618748E-6
7758.0,7758.0,0.07439708
7759.0,7759.0,0.5701598
7760.0,7760.0,2.9510184E-4
7761.0,7761.0,0.3893406
7762.0,7762.0,3.2516144E-8
7763.0,7763.0,0.36467862
7764.0,7764.0,6.840715E-4
7765.0,7765.0,2.5745928E-6
7766.0,7766.0,0.03977584
7767.0,7767.0,0.031360384
7768.0,7768.0,3.889042E-6
7769.0,7769.0,3.8529724E-5
7770.0,7770.0,0.14487298
7771.0,7771.0,1.7570815E-4
7772.0,7772.0,0.12471705
7773.0,7773.0,0.030943811
7774.0,7774.0,0.5554966
7775.0,7775.0,0.19547051
7776.0,7776.0,9.617881E-8
7777.0,7777.0,0.15310901
7778.0,7778.0,2.5433926E-7
7779.0,7779.0,1.587752E-8
7780.0,7780.0,1.9133471E-5
7781.0,7781.0,0.1339739
7782.0,7782.0,0.08617121
7783.0,7783.0,0.31038582
7784.0,7784.0,0.08426517
7785.0,7785.0,0.93382174
7786.0,7786.0,9.3707966E-4
7787.0,7787.0,0.070103735
7788.0,7788.0,0.16625656
7789.0,7789.0,0.105395146
7790.0,7790.0,0.46545082
7791.0,7791.0,1.1855892E-5
7792.0,7792.0,2.3832538E-6
7793.0,7793.0,5.5837163E-6
7794.0,7794.0,0.014962102
7795.0,7795.0,0.8128108
7796.0,7796.0,0.065498225
7797.0,7797.0,0.3300523
7798.0,7798.0,0.0010101617
7799.0,7799.0,1.5469499E-5
7800.0,7800.0,2.8526508E-6
7801.0,7801.0,0.0010370753
7802.0,7802.0,0.0073791496
7803.0,7803.0,4.621966E-5
7804.0,7804.0,4.5013096E-4
7805.0,7805.0,0.55329347
7806.0,7806.0,0.011641831
7807.0,7807.0,0.0019095024
7808.0,7808.0,0.033162057
7809.0,7809.0,4.3565256E-6
7810.0,7810.0,0.8226088
7811.0,7811.0,0.03581424
7812.0,7812.0,2.798485E-7
7813.0,7813.0,0.5738179
7814.0,7814.0,9.707198E-6
7815.0,7815.0,4.3639116E-6
7816.0,7816.0,0.33182192
7817.0,7817.0,1.2308776E-5
7818.0,7818.0,3.0161536E-7
7819.0,7819.0,0.13558942
7820.0,7820.0,4.435045E-6
7821.0,7821.0,0.36195764
7822.0,7822.0,0.29544485
7823.0,7823.0,1.987835E-5
7824.0,7824.0,0.025233863
7825.0,7825.0,0.00687868
7826.0,7826.0,2.7066737E-4
7827.0,7827.0,0.12845327
7828.0,7828.0,0.28851736
7829.0,7829.0,0.577951
7830.0,7830.0,9.78149E-4
7831.0,7831.0,0.35083294
7832.0,7832.0,0.3331875
7833.0,7833.0,0.42845336
7834.0,7834.0,4.828995E-6
7835.0,7835.0,3.659748E-6
7836.0,7836.0,0.091492705
7837.0,7837.0,2.742762E-4
7838.0,7838.0,7.1193906E-4
7839.0,7839.0,2.2799427E-6
7840.0,7840.0,0.0024084856
7841.0,7841.0,0.6466592
7842.0,7842.0,0.056466002
7843.0,7843.0,5.5634434E-4
7844.0,7844.0,0.64019287
7845.0,7845.0,1.0952368E-5
7846.0,7846.0,2.878575E-6
7847.0,7847.0,0.033969313
7848.0,7848.0,5.080227E-7
7849.0,7849.0,0.3837022
7850.0,7850.0,0.0069566392
7851.0,7851.0,0.927897
7852.0,7852.0,8.138315E-6
7853.0,7853.0,9.632008E-4
7854.0,7854.0,1.7948472E-4
7855.0,7855.0,0.004817812
7856.0,7856.0,0.005510612
7857.0,7857.0,0.06397108
7858.0,7858.0,1.2491143E-5
7859.0,7859.0,0.10560744
7860.0,7860.0,2.5813433E-6
7861.0,7861.0,0.0016522489
7862.0,7862.0,0.046397597
7863.0,7863.0,0.1455286
7864.0,7864.0,0.00687611
7865.0,7865.0,0.011695392
7866.0,7866.0,0.5477342
7867.0,7867.0,6.113713E-4
7868.0,7868.0,0.47500962
7869.0,7869.0,0.5052739
7870.0,7870.0,0.8666416
7871.0,7871.0,0.22652365
7872.0,7872.0,0.13344866
7873.0,7873.0,1.8879017E-4
7874.0,7874.0,3.7454887E-5
7875.0,7875.0,1.5199302E-5
7876.0,7876.0,0.40130913
7877.0,7877.0,2.883323E-6
7878.0,7878.0,2.2319307E-6
7879.0,7879.0,9.086197E-4
7880.0,7880.0,0.0010346731
7881.0,7881.0,1.6322501E-6
7882.0,7882.0,0.35303575
7883.0,7883.0,1.5400043E-4
7884.0,7884.0,1.9393394E-8
7885.0,7885.0,6.351777E-6
7886.0,7886.0,0.0031747685
7887.0,7887.0,2.5571248E-7
7888.0,7888.0,0.34211412
7889.0,7889.0,0.6008337
7890.0,7890.0,0.0016324301
7891.0,7891.0,8.681714E-6
7892.0,7892.0,0.0021714484
7893.0,7893.0,0.037834607
7894.0,7894.0,0.37138996
7895.0,7895.0,3.1545693E-5
7896.0,7896.0,0.028517576
7897.0,7897.0,6.168356E-5
7898.0,7898.0,0.536339
7899.0,7899.0,0.5559972
7900.0,7900.0,5.2239528E-5
7901.0,7901.0,3.256515E-4
7902.0,7902.0,0.49380517
7903.0,7903.0,9.733991E-6
7904.0,7904.0,0.0010953225
7905.0,7905.0,0.7191704
7906.0,7906.0,3.206149E-7
7907.0,7907.0,3.4661016E-7
7908.0,7908.0,0.5298328
7909.0,7909.0,0.08197451
7910.0,7910.0,0.54454184
7911.0,7911.0,0.505304
7912.0,7912.0,2.703045E-6
7913.0,7913.0,7.070945E-7
7914.0,7914.0,0.23175706
7915.0,7915.0,0.33435
7916.0,7916.0,1.2794227E-4
7917.0,7917.0,3.1833333E-5
7918.0,7918.0,0.019334238
7919.0,7919.0,0.41488573
7920.0,7920.0,0.03216062
7921.0,7921.0,0.4795862
7922.0,7922.0,0.37572905
7923.0,7923.0,4.868527E-6
7924.0,7924.0,0.0017115078
7925.0,7925.0,3.5298737E-5
7926.0,7926.0,0.81214815
7927.0,7927.0,0.9267451
7928.0,7928.0,3.4346269E-4
7929.0,7929.0,0.32216597
7930.0,7930.0,4.4003384E-5
7931.0,7931.0,0.005349709
7932.0,7932.0,8.62984E-7
7933.0,7933.0,0.5741668
7934.0,7934.0,3.4192624E-6
7935.0,7935.0,6.4438163E-6
7936.0,7936.0,0.002083464
7937.0,7937.0,1.5221283E-5
7938.0,7938.0,3.3367212E-7
7939.0,7939.0,7.087074E-7
7940.0,7940.0,2.2276956E-6
7941.0,7941.0,0.007705115
7942.0,7942.0,0.10757541
7943.0,7943.0,7.6063664E-4
7944.0,7944.0,0.09606265
7945.0,7945.0,0.29756102
7946.0,7946.0,2.962922E-5
7947.0,7947.0,4.357573E-4
7948.0,7948.0,9.258364E-6
7949.0,7949.0,0.28111547
7950.0,7950.0,1.3050449E-6
7951.0,7951.0,0.03784524
7952.0,7952.0,1.8084327E-5
7953.0,7953.0,0.38795844
7954.0,7954.0,0.0207386
7955.0,7955.0,0.0077533573
7956.0,7956.0,0.5351557
7957.0,7957.0,3.4887107E-6
7958.0,7958.0,7.5238734E-4
7959.0,7959.0,6.554848E-4
7960.0,7960.0,1.0960548E-6
7961.0,7961.0,0.5810311
7962.0,7962.0,0.009935186
7963.0,7963.0,1.8492859E-6
7964.0,7964.0,8.550775E-6
7965.0,7965.0,0.0017988858
7966.0,7966.0,0.09642668
7967.0,7967.0,0.0042037843
7968.0,7968.0,0.41582903
7969.0,7969.0,0.003575169
7970.0,7970.0,0.078601465
7971.0,7971.0,0.2866112
7972.0,7972.0,0.59676725
7973.0,7973.0,0.25272822
7974.0,7974.0,5.2921812E-5
7975.0,7975.0,0.039819032
7976.0,7976.0,0.005327877
7977.0,7977.0,1.3669837E-6
7978.0,7978.0,0.08767361
7979.0,7979.0,3.518536E-6
7980.0,7980.0,0.18233763
7981.0,7981.0,0.13401136
7982.0,7982.0,0.034143478
7983.0,7983.0,8.0523085E-7
7984.0,7984.0,0.034987267
7985.0,7985.0,0.38068348
7986.0,7986.0,0.005818007
7987.0,7987.0,5.8173864E-6
7988.0,7988.0,0.04088784
7989.0,7989.0,1.1265875E-5
7990.0,7990.0,0.0038894145
7991.0,7991.0,0.5829938
7992.0,7992.0,0.16844054
7993.0,7993.0,7.5755255E-5
7994.0,7994.0,1.4121106E-8
7995.0,7995.0,0.37696746
7996.0,7996.0,0.25444058
7997.0,7997.0,0.4862058
7998.0,7998.0,0.1492397
7999.0,7999.0,0.7279067
8000.0,8000.0,2.5477522E-7
8001.0,8001.0,5.7516477E-6
8002.0,8002.0,0.66138446
8003.0,8003.0,0.052526917
8004.0,8004.0,0.0459303
8005.0,8005.0,0.07108092
8006.0,8006.0,9.245895E-6
8007.0,8007.0,8.738528E-6
8008.0,8008.0,0.023343926
8009.0,8009.0,0.13483773
8010.0,8010.0,4.0206846E-6
8011.0,8011.0,0.71368897
8012.0,8012.0,0.5604224
8013.0,8013.0,0.052062437
8014.0,8014.0,0.09240322
8015.0,8015.0,1.7084481E-7
8016.0,8016.0,4.75333E-4
8017.0,8017.0,5.8153283E-4
8018.0,8018.0,0.29864848
8019.0,8019.0,0.99509203
8020.0,8020.0,1.1262556E-4
8021.0,8021.0,0.34656206
8022.0,8022.0,0.013277371
8023.0,8023.0,0.0031090977
8024.0,8024.0,0.099950865
8025.0,8025.0,0.006467887
8026.0,8026.0,1.0949396E-6
8027.0,8027.0,3.3244914E-6
8028.0,8028.0,0.4436145
8029.0,8029.0,7.0856345E-7
8030.0,8030.0,1.2861062E-5
8031.0,8031.0,7.6273595E-6
8032.0,8032.0,0.36400947
8033.0,8033.0,0.5274964
8034.0,8034.0,0.09274173
8035.0,8035.0,0.34832314
8036.0,8036.0,0.11689047
8037.0,8037.0,0.74791306
8038.0,8038.0,0.52463293
8039.0,8039.0,0.603934
8040.0,8040.0,0.0075390637
8041.0,8041.0,0.71726996
8042.0,8042.0,4.3313057E-4
8043.0,8043.0,0.03464913
8044.0,8044.0,0.07417047
8045.0,8045.0,5.625044E-6
8046.0,8046.0,1.468376E-4
8047.0,8047.0,9.409322E-8
8048.0,8048.0,0.016951552
8049.0,8049.0,0.0016821087
8050.0,8050.0,0.350681
8051.0,8051.0,0.49113795
8052.0,8052.0,0.06830159
8053.0,8053.0,0.05238215
8054.0,8054.0,0.7737192
8055.0,8055.0,1.3850827E-5
8056.0,8056.0,2.8069862E-6
8057.0,8057.0,6.4052892E-6
8058.0,8058.0,0.0018810817
8059.0,8059.0,0.009416503
8060.0,8060.0,0.68994105
8061.0,8061.0,0.9020698
8062.0,8062.0,0.13944215
8063.0,8063.0,3.0831478E-7
8064.0,8064.0,0.042975314
8065.0,8065.0,0.41655976
8066.0,8066.0,0.0048631043
8067.0,8067.0,0.0024249018
8068.0,8068.0,2.2366955E-6
8069.0,8069.0,1.6135058E-6
8070.0,8070.0,0.6116569
8071.0,8071.0,0.54982275
8072.0,8072.0,3.2296157E-5
8073.0,8073.0,0.1696435
8074.0,8074.0,0.0036299173
8075.0,8075.0,0.6378618
8076.0,8076.0,0.5084256
8077.0,8077.0,0.23365285
8078.0,8078.0,0.608846
8079.0,8079.0,0.0013332119
8080.0,8080.0,1.4842394E-7
8081.0,8081.0,0.010791931
8082.0,8082.0,0.11030721
8083.0,8083.0,0.20317276
8084.0,8084.0,0.06352929
8085.0,8085.0,4.1641633E-6
8086.0,8086.0,2.0298764E-7
8087.0,8087.0,0.56250954
8088.0,8088.0,0.29868287
8089.0,8089.0,0.950213
8090.0,8090.0,4.4580243E-4
8091.0,8091.0,0.027791247
8092.0,8092.0,0.61061174
8093.0,8093.0,7.222235E-4
8094.0,8094.0,0.019582657
8095.0,8095.0,2.3726342E-4
8096.0,8096.0,0.067613326
8097.0,8097.0,0.4133183
8098.0,8098.0,0.66258657
8099.0,8099.0,6.448558E-4
8100.0,8100.0,0.48358962
8101.0,8101.0,0.0012014193
8102.0,8102.0,0.02076036
8103.0,8103.0,2.0923387E-4
8104.0,8104.0,0.08615035
8105.0,8105.0,0.6516194
8106.0,8106.0,9.116665E-8
8107.0,8107.0,0.27254832
8108.0,8108.0,0.19493122
8109.0,8109.0,0.020918407
8110.0,8110.0,0.9064991
8111.0,8111.0,0.57484
8112.0,8112.0,0.038014814
8113.0,8113.0,0.3379649
8114.0,8114.0,0.47898743
8115.0,8115.0,0.00246393
8116.0,8116.0,0.4090923
8117.0,8117.0,1.0118593E-4
8118.0,8118.0,0.079962224
8119.0,8119.0,2.2019359E-4
8120.0,8120.0,1.0117173E-5
8121.0,8121.0,1.922399E-8
8122.0,8122.0,0.5286722
8123.0,8123.0,2.8483248E-5
8124.0,8124.0,0.45683032
8125.0,8125.0,1.3089424E-5
8126.0,8126.0,0.009266119
8127.0,8127.0,0.50585425
8128.0,8128.0,0.022339957
8129.0,8129.0,3.7047055E-4
8130.0,8130.0,0.21100366
8131.0,8131.0,0.32874316
8132.0,8132.0,2.3927887E-4
8133.0,8133.0,5.313481E-4
8134.0,8134.0,0.0025489205
8135.0,8135.0,0.21347602
8136.0,8136.0,0.14305271
8137.0,8137.0,0.0012412831
8138.0,8138.0,1.2291815E-6
8139.0,8139.0,0.37821567
8140.0,8140.0,0.0489823
8141.0,8141.0,0.00541903
8142.0,8142.0,0.4789306
8143.0,8143.0,0.022890914
8144.0,8144.0,6.903973E-7
8145.0,8145.0,0.44539687
8146.0,8146.0,0.64092577
8147.0,8147.0,6.4721926E-6
8148.0,8148.0,0.7001475
8149.0,8149.0,0.10022207
8150.0,8150.0,0.039832275
8151.0,8151.0,2.0673349E-4
8152.0,8152.0,3.4758173E-6
8153.0,8153.0,0.7236226
8154.0,8154.0,0.014025901
8155.0,8155.0,2.7906373E-5
8156.0,8156.0,0.4249575
8157.0,8157.0,0.0015613026
8158.0,8158.0,0.011366586
8159.0,8159.0,0.6148428
8160.0,8160.0,0.7655771
8161.0,8161.0,0.6979119
8162.0,8162.0,0.69885164
8163.0,8163.0,4.4464804E-7
8164.0,8164.0,0.48050156
8165.0,8165.0,6.4106935E-5
8166.0,8166.0,3.2756545E-6
8167.0,8167.0,0.0060564545
8168.0,8168.0,0.025733367
8169.0,8169.0,0.031355184
8170.0,8170.0,6.0300868E-6
8171.0,8171.0,0.02130743
8172.0,8172.0,0.02806914
8173.0,8173.0,0.42577145
8174.0,8174.0,0.0359247
8175.0,8175.0,1.0630676E-5
8176.0,8176.0,6.3820415E-5
8177.0,8177.0,0.4157522
8178.0,8178.0,4.6029663E-6
8179.0,8179.0,0.0022259569
8180.0,8180.0,1.0447744E-5
8181.0,8181.0,0.084736966
8182.0,8182.0,0.7361913
8183.0,8183.0,4.3445933E-4
8184.0,8184.0,2.8733702E-4
8185.0,8185.0,0.56263703
8186.0,8186.0,0.23401384
8187.0,8187.0,1.0659855E-7
8188.0,8188.0,0.02087999
8189.0,8189.0,5.84503E-8
8190.0,8190.0,0.0147254355
8191.0,8191.0,6.047721E-9
8192.0,8192.0,1.53769E-5
8193.0,8193.0,0.083723836
8194.0,8194.0,0.02649718
8195.0,8195.0,0.019167602
8196.0,8196.0,0.45824063
8197.0,8197.0,0.48130023
8198.0,8198.0,2.124984E-5
8199.0,8199.0,0.6012085
8200.0,8200.0,0.2682006
8201.0,8201.0,6.234385E-6
8202.0,8202.0,0.0048477496
8203.0,8203.0,0.017180437
8204.0,8204.0,0.66649354
8205.0,8205.0,1.1814274E-6
8206.0,8206.0,6.2735994E-6
8207.0,8207.0,0.002847868
8208.0,8208.0,1.0330888E-4
8209.0,8209.0,5.617291E-7
8210.0,8210.0,0.0025780722
8211.0,8211.0,0.4151827
8212.0,8212.0,8.3816185E-6
8213.0,8213.0,0.60547304
8214.0,8214.0,6.570356E-5
8215.0,8215.0,0.06830813
8216.0,8216.0,2.410099E-7
8217.0,8217.0,7.754145E-4
8218.0,8218.0,0.76254684
8219.0,8219.0,0.05209914
8220.0,8220.0,0.5256956
8221.0,8221.0,0.0015787724
8222.0,8222.0,0.49279535
8223.0,8223.0,0.47506925
8224.0,8224.0,0.018600985
8225.0,8225.0,0.035800498
8226.0,8226.0,4.964463E-4
8227.0,8227.0,0.08001516
8228.0,8228.0,2.5962143E-5
8229.0,8229.0,2.7748971E-4
8230.0,8230.0,0.02797661
8231.0,8231.0,2.0381E-7
8232.0,8232.0,2.9998608E-5
8233.0,8233.0,4.11145E-6
8234.0,8234.0,0.05853135
8235.0,8235.0,0.021807438
8236.0,8236.0,0.6374259
8237.0,8237.0,7.2140974E-5
8238.0,8238.0,3.3798037E-7
8239.0,8239.0,6.0831395E-4
8240.0,8240.0,1.6666596E-6
8241.0,8241.0,0.0074651996
8242.0,8242.0,0.16419083
8243.0,8243.0,0.4951937
8244.0,8244.0,5.3243693E-6
8245.0,8245.0,7.673272E-5
8246.0,8246.0,1.1947376E-5
8247.0,8247.0,0.46547493
8248.0,8248.0,0.6258275
8249.0,8249.0,0.0011407582
8250.0,8250.0,0.13853846
8251.0,8251.0,0.6340782
8252.0,8252.0,0.025931397
8253.0,8253.0,0.042794995
8254.0,8254.0,0.0049216673
8255.0,8255.0,0.0059845755
8256.0,8256.0,0.5799006
8257.0,8257.0,0.19830097
8258.0,8258.0,0.47082528
8259.0,8259.0,0.86750484
8260.0,8260.0,6.515802E-4
8261.0,8261.0,6.637884E-4
8262.0,8262.0,0.052998167
8263.0,8263.0,0.0056062452
8264.0,8264.0,0.026408466
8265.0,8265.0,0.09807574
8266.0,8266.0,1.2274555E-7
8267.0,8267.0,0.031733125
8268.0,8268.0,0.0737888
8269.0,8269.0,0.0065807356
8270.0,8270.0,1.1734801E-6
8271.0,8271.0,0.8038438
8272.0,8272.0,6.6790946E-8
8273.0,8273.0,0.08889036
8274.0,8274.0,0.07229522
8275.0,8275.0,0.57466924
8276.0,8276.0,8.972824E-6
8277.0,8277.0,0.469683
8278.0,8278.0,1.7207487E-5
8279.0,8279.0,0.059646253
8280.0,8280.0,0.0020421953
8281.0,8281.0,9.277211E-4
8282.0,8282.0,3.1264033E-4
8283.0,8283.0,0.14016494
8284.0,8284.0,2.6354917E-7
8285.0,8285.0,2.4971965E-5
8286.0,8286.0,0.019152317
8287.0,8287.0,3.8060662E-4
8288.0,8288.0,0.14558424
8289.0,8289.0,0.0018719261
8290.0,8290.0,0.05234919
8291.0,8291.0,0.0010386785
8292.0,8292.0,0.0115534365
8293.0,8293.0,0.19338553
8294.0,8294.0,5.819329E-5
8295.0,8295.0,2.3639863E-5
8296.0,8296.0,3.3120383E-8
8297.0,8297.0,0.1173281
8298.0,8298.0,5.5754295E-4
8299.0,8299.0,0.18948962
8300.0,8300.0,5.5214467E-5
8301.0,8301.0,1.8274305E-6
8302.0,8302.0,0.0013561028
8303.0,8303.0,0.0028066062
8304.0,8304.0,2.4100232E-6
8305.0,8305.0,0.53152376
8306.0,8306.0,1.664193E-5
8307.0,8307.0,0.54227436
8308.0,8308.0,0.6695184
8309.0,8309.0,0.0047500054
8310.0,8310.0,0.5095091
8311.0,8311.0,7.83521E-6
8312.0,8312.0,1.9497836E-4
8313.0,8313.0,0.002965311
8314.0,8314.0,0.6752959
8315.0,8315.0,0.5674425
8316.0,8316.0,2.6953583E-5
8317.0,8317.0,0.13267176
8318.0,8318.0,1.7732915E-5
8319.0,8319.0,0.3381964
8320.0,8320.0,1.1721692E-6
8321.0,8321.0,7.68941E-6
8322.0,8322.0,0.4507105
8323.0,8323.0,0.22737527
8324.0,8324.0,0.0058243307
8325.0,8325.0,0.018410034
8326.0,8326.0,0.5289643
8327.0,8327.0,1.0041819E-8
8328.0,8328.0,3.252158E-5
8329.0,8329.0,0.70986426
8330.0,8330.0,0.006631353
8331.0,8331.0,0.5991234
8332.0,8332.0,0.300729
8333.0,8333.0,0.63844466
8334.0,8334.0,0.003092879
8335.0,8335.0,6.125813E-7
8336.0,8336.0,0.07670122
8337.0,8337.0,4.5569388E-5
8338.0,8338.0,7.791296E-7
8339.0,8339.0,0.5268583
8340.0,8340.0,3.3831852E-4
8341.0,8341.0,0.46142644
8342.0,8342.0,0.041897696
8343.0,8343.0,8.1646803E-4
8344.0,8344.0,0.4521402
8345.0,8345.0,0.012005107
8346.0,8346.0,0.636528
8347.0,8347.0,0.27824354
8348.0,8348.0,8.983217E-6
8349.0,8349.0,0.08349628
8350.0,8350.0,0.18060498
8351.0,8351.0,0.60093445
8352.0,8352.0,0.022656102
8353.0,8353.0,2.9673593E-6
8354.0,8354.0,0.02569219
8355.0,8355.0,3.3312468E-4
8356.0,8356.0,0.30640048
8357.0,8357.0,0.10021869
8358.0,8358.0,0.14690118
8359.0,8359.0,2.0584737E-5
8360.0,8360.0,0.44548917
8361.0,8361.0,0.056556195
8362.0,8362.0,0.44227853
8363.0,8363.0,0.041676
8364.0,8364.0,0.035877056
8365.0,8365.0,0.52344626
8366.0,8366.0,0.26514474
8367.0,8367.0,0.024500575
8368.0,8368.0,0.42466307
8369.0,8369.0,0.02406639
8370.0,8370.0,0.43501258
8371.0,8371.0,1.4077891E-6
8372.0,8372.0,0.5048696
8373.0,8373.0,3.458796E-8
8374.0,8374.0,6.909271E-4
8375.0,8375.0,0.44227642
8376.0,8376.0,0.065542415
8377.0,8377.0,0.76082844
8378.0,8378.0,0.048158262
8379.0,8379.0,0.69714195
8380.0,8380.0,0.46918294
8381.0,8381.0,1.2860271E-6
8382.0,8382.0,2.7404007E-5
8383.0,8383.0,7.7419466E-4
8384.0,8384.0,0.75428665
8385.0,8385.0,0.6457996
8386.0,8386.0,2.383682E-5
8387.0,8387.0,0.07106166
8388.0,8388.0,0.61294997
8389.0,8389.0,1.0107619E-6
8390.0,8390.0,0.50152653
8391.0,8391.0,0.029515577
8392.0,8392.0,9.80035E-7
8393.0,8393.0,3.5584144E-6
8394.0,8394.0,0.048782393
8395.0,8395.0,1.6971743E-4
8396.0,8396.0,4.8323625E-5
8397.0,8397.0,2.2707642E-5
8398.0,8398.0,8.483539E-6
8399.0,8399.0,0.07535011
8400.0,8400.0,0.92100465
8401.0,8401.0,6.519872E-6
8402.0,8402.0,0.30525872
8403.0,8403.0,0.0012728509
8404.0,8404.0,0.0226406
8405.0,8405.0,3.097735E-5
8406.0,8406.0,3.9948586E-6
8407.0,8407.0,0.25242028
8408.0,8408.0,2.2683764E-5
8409.0,8409.0,0.019692758
8410.0,8410.0,1.617669E-6
8411.0,8411.0,0.9944862
8412.0,8412.0,0.14980443
8413.0,8413.0,0.8900979
8414.0,8414.0,0.0011492253
8415.0,8415.0,3.4509867E-6
8416.0,8416.0,3.8337114E-4
8417.0,8417.0,0.1630289
8418.0,8418.0,2.5476575E-7
8419.0,8419.0,2.7289765E-8
8420.0,8420.0,6.675184E-5
8421.0,8421.0,0.638762
8422.0,8422.0,4.9531236E-6
8423.0,8423.0,1.689486E-4
8424.0,8424.0,0.0018693183
8425.0,8425.0,0.28084582
8426.0,8426.0,0.052258797
8427.0,8427.0,4.4413973E-6
8428.0,8428.0,0.012588357
8429.0,8429.0,0.6677663
8430.0,8430.0,1.575487E-6
8431.0,8431.0,3.9768154E-5
8432.0,8432.0,0.29290962
8433.0,8433.0,3.6053023E-6
8434.0,8434.0,0.0049684173
8435.0,8435.0,0.007810432
8436.0,8436.0,0.045779053
8437.0,8437.0,4.732327E-6
8438.0,8438.0,0.04980936
8439.0,8439.0,1.8694525E-4
8440.0,8440.0,5.7754058E-8
8441.0,8441.0,1.446757E-7
8442.0,8442.0,0.008498816
8443.0,8443.0,0.047052838
8444.0,8444.0,0.0038757143
8445.0,8445.0,0.010942332
8446.0,8446.0,0.74650043
8447.0,8447.0,0.40666148
8448.0,8448.0,0.1668076
8449.0,8449.0,0.013205258
