x,y,species avg
7887.0,7887.0,1.0440049E-6
7888.0,7888.0,0.32375035
7889.0,7889.0,0.57385963
7890.0,7890.0,0.002102773
7891.0,7891.0,1.2135923E-5
7892.0,7892.0,0.0036966992
7893.0,7893.0,0.039078157
7894.0,7894.0,0.36896068
7895.0,7895.0,4.4003973E-5
7896.0,7896.0,0.032282006
7897.0,7897.0,1.5595031E-4
7898.0,7898.0,0.56662834
7899.0,7899.0,0.58418685
7900.0,7900.0,4.8691767E-5
7901.0,7901.0,4.053894E-4
7902.0,7902.0,0.49086142
7903.0,7903.0,1.0626964E-5
7904.0,7904.0,0.001173652
7905.0,7905.0,0.6577011
7906.0,7906.0,4.390725E-7
7907.0,7907.0,8.9208237E-7
7908.0,7908.0,0.52752036
7909.0,7909.0,0.09435937
7910.0,7910.0,0.57927173
7911.0,7911.0,0.5084779
7912.0,7912.0,4.325729E-6
7913.0,7913.0,9.1683273E-7
7914.0,7914.0,0.23924583
7915.0,7915.0,0.32109672
7916.0,7916.0,2.018901E-4
7917.0,7917.0,7.896229E-5
7918.0,7918.0,0.016784014
7919.0,7919.0,0.42480287
7920.0,7920.0,0.03202104
7921.0,7921.0,0.5123394
7922.0,7922.0,0.39628613
7923.0,7923.0,1.2458706E-5
7924.0,7924.0,0.002640736
7925.0,7925.0,7.863919E-5
7926.0,7926.0,0.8099121
7927.0,7927.0,0.8350751
7928.0,7928.0,3.6099393E-4
7929.0,7929.0,0.3287455
7930.0,7930.0,7.955968E-5
7931.0,7931.0,0.0053641736
7932.0,7932.0,1.2784061E-6
7933.0,7933.0,0.57303494
7934.0,7934.0,7.3688557E-6
7935.0,7935.0,1.2014874E-5
7936.0,7936.0,0.0017922817
7937.0,7937.0,2.9822882E-5
7938.0,7938.0,4.7456658E-7
7939.0,7939.0,2.101212E-6
7940.0,7940.0,3.6994466E-6
7941.0,7941.0,0.0072265705
7942.0,7942.0,0.105071075
7943.0,7943.0,0.0011192188
7944.0,7944.0,0.093903854
7945.0,7945.0,0.31079316
7946.0,7946.0,4.4248038E-5
7947.0,7947.0,7.6973304E-4
7948.0,7948.0,9.5120895E-6
7949.0,7949.0,0.2677577
7950.0,7950.0,2.2343302E-6
7951.0,7951.0,0.038527876
7952.0,7952.0,1.5717726E-5
7953.0,7953.0,0.37421724
7954.0,7954.0,0.023084452
7955.0,7955.0,0.0075201015
7956.0,7956.0,0.49803033
7957.0,7957.0,4.7559315E-6
7958.0,7958.0,0.0011280954
7959.0,7959.0,7.0948433E-4
7960.0,7960.0,2.2134736E-6
7961.0,7961.0,0.5915601
7962.0,7962.0,0.012241689
7963.0,7963.0,2.1923051E-6
7964.0,7964.0,1.111559E-5
7965.0,7965.0,0.001971767
7966.0,7966.0,0.10328501
7967.0,7967.0,0.0041985544
7968.0,7968.0,0.42698193
7969.0,7969.0,0.0053133937
7970.0,7970.0,0.07938086
7971.0,7971.0,0.29934317
7972.0,7972.0,0.5629038
7973.0,7973.0,0.27076605
7974.0,7974.0,6.085543E-5
7975.0,7975.0,0.04111567
7976.0,7976.0,0.006196012
7977.0,7977.0,1.6519832E-6
7978.0,7978.0,0.09047917
7979.0,7979.0,8.857197E-6
7980.0,7980.0,0.17764026
7981.0,7981.0,0.1270815
7982.0,7982.0,0.04036407
7983.0,7983.0,2.071489E-6
7984.0,7984.0,0.035741165
7985.0,7985.0,0.4026088
7986.0,7986.0,0.008714172
7987.0,7987.0,5.8768655E-6
7988.0,7988.0,0.03677083
7989.0,7989.0,9.3708395E-6
7990.0,7990.0,0.0057316883
7991.0,7991.0,0.580103
7992.0,7992.0,0.15528212
7993.0,7993.0,7.0919865E-5
7994.0,7994.0,6.905187E-8
7995.0,7995.0,0.35285622
7996.0,7996.0,0.23259433
7997.0,7997.0,0.48070815
7998.0,7998.0,0.14895847
7999.0,7999.0,0.73467666
8000.0,8000.0,8.0436183E-7
8001.0,8001.0,1.1637823E-5
8002.0,8002.0,0.65940917
8003.0,8003.0,0.054711197
8004.0,8004.0,0.046931297
8005.0,8005.0,0.08919565
8006.0,8006.0,1.0751275E-5
8007.0,8007.0,1.4771499E-5
8008.0,8008.0,0.024449648
8009.0,8009.0,0.11714228
8010.0,8010.0,7.2903304E-6
8011.0,8011.0,0.726835
8012.0,8012.0,0.5704371
8013.0,8013.0,0.046183065
8014.0,8014.0,0.08553758
8015.0,8015.0,3.9055882E-7
8016.0,8016.0,6.5374555E-4
8017.0,8017.0,5.1020243E-4
8018.0,8018.0,0.30585223
8019.0,8019.0,0.91799855
8020.0,8020.0,1.0422356E-4
8021.0,8021.0,0.34373632
8022.0,8022.0,0.018775467
8023.0,8023.0,0.0030158705
8024.0,8024.0,0.110049956
8025.0,8025.0,0.0065117106
8026.0,8026.0,1.7672702E-6
8027.0,8027.0,5.407779E-6
8028.0,8028.0,0.45415163
8029.0,8029.0,1.725046E-6
8030.0,8030.0,1.7289549E-5
8031.0,8031.0,1.1378489E-5
8032.0,8032.0,0.31482315
8033.0,8033.0,0.51648045
8034.0,8034.0,0.09379974
8035.0,8035.0,0.38238487
8036.0,8036.0,0.119839914
8037.0,8037.0,0.70043653
8038.0,8038.0,0.5495708
8039.0,8039.0,0.6238373
8040.0,8040.0,0.0070947697
8041.0,8041.0,0.69778115
8042.0,8042.0,4.1430953E-4
8043.0,8043.0,0.036971558
8044.0,8044.0,0.07923199
8045.0,8045.0,1.0096757E-5
8046.0,8046.0,1.5106211E-4
8047.0,8047.0,1.5698056E-7
8048.0,8048.0,0.018946124
8049.0,8049.0,0.0015231889
8050.0,8050.0,0.30776817
8051.0,8051.0,0.4768555
8052.0,8052.0,0.08371743
8053.0,8053.0,0.053724132
8054.0,8054.0,0.752493
8055.0,8055.0,2.4939258E-5
8056.0,8056.0,8.055676E-6
8057.0,8057.0,7.983507E-6
8058.0,8058.0,0.0020609251
8059.0,8059.0,0.008065284
8060.0,8060.0,0.6746471
8061.0,8061.0,0.8881689
8062.0,8062.0,0.13903064
8063.0,8063.0,3.5260476E-7
8064.0,8064.0,0.052463334
8065.0,8065.0,0.41765788
8066.0,8066.0,0.0045702546
8067.0,8067.0,0.0026805215
8068.0,8068.0,2.8108134E-6
8069.0,8069.0,1.3594403E-6
8070.0,8070.0,0.6278775
8071.0,8071.0,0.5043798
8072.0,8072.0,5.940413E-5
8073.0,8073.0,0.1603924
8074.0,8074.0,0.0034735904
8075.0,8075.0,0.5685436
8076.0,8076.0,0.5144567
8077.0,8077.0,0.24223469
8078.0,8078.0,0.6064266
8079.0,8079.0,0.0023684998
8080.0,8080.0,1.9482061E-7
8081.0,8081.0,0.0092180995
8082.0,8082.0,0.12536551
8083.0,8083.0,0.21384028
8084.0,8084.0,0.08104504
8085.0,8085.0,9.995538E-6
8086.0,8086.0,1.0680785E-6
8087.0,8087.0,0.5862349
8088.0,8088.0,0.30284107
8089.0,8089.0,0.94474995
8090.0,8090.0,4.3726995E-4
8091.0,8091.0,0.03153725
8092.0,8092.0,0.618632
8093.0,8093.0,6.550338E-4
8094.0,8094.0,0.022876175
8095.0,8095.0,2.2999442E-4
8096.0,8096.0,0.068246946
8097.0,8097.0,0.42168865
8098.0,8098.0,0.6444309
8099.0,8099.0,8.865834E-4
8100.0,8100.0,0.47689363
8101.0,8101.0,9.224058E-4
8102.0,8102.0,0.021025077
8103.0,8103.0,2.2392196E-4
8104.0,8104.0,0.091650054
8105.0,8105.0,0.6775844
8106.0,8106.0,3.111813E-7
8107.0,8107.0,0.2411004
8108.0,8108.0,0.204301
8109.0,8109.0,0.017277652
8110.0,8110.0,0.8987208
8111.0,8111.0,0.5684048
8112.0,8112.0,0.03516968
8113.0,8113.0,0.37425002
8114.0,8114.0,0.4702619
8115.0,8115.0,0.0037117251
8116.0,8116.0,0.41119102
8117.0,8117.0,9.0498645E-5
8118.0,8118.0,0.0832213
8119.0,8119.0,3.196416E-4
8120.0,8120.0,2.38601E-5
8121.0,8121.0,1.8652953E-7
8122.0,8122.0,0.5207142
8123.0,8123.0,4.5601755E-5
8124.0,8124.0,0.46954
8125.0,8125.0,1.6052943E-5
8126.0,8126.0,0.013792847
8127.0,8127.0,0.50608706
8128.0,8128.0,0.025658203
8129.0,8129.0,3.4628535E-4
8130.0,8130.0,0.22781128
8131.0,8131.0,0.31968802
8132.0,8132.0,4.6696176E-4
8133.0,8133.0,5.3603674E-4
8134.0,8134.0,0.0028690458
8135.0,8135.0,0.20300733
8136.0,8136.0,0.16821153
8137.0,8137.0,0.001400649
8138.0,8138.0,2.5824304E-6
8139.0,8139.0,0.3867932
8140.0,8140.0,0.045089327
8141.0,8141.0,0.005852703
8142.0,8142.0,0.47963136
8143.0,8143.0,0.027946074
8144.0,8144.0,9.046527E-7
8145.0,8145.0,0.44934908
8146.0,8146.0,0.63996613
8147.0,8147.0,1.151387E-5
8148.0,8148.0,0.6921784
8149.0,8149.0,0.084865816
8150.0,8150.0,0.0442959
8151.0,8151.0,2.5548093E-4
8152.0,8152.0,5.879393E-6
8153.0,8153.0,0.7227713
8154.0,8154.0,0.015325493
8155.0,8155.0,3.1430136E-5
8156.0,8156.0,0.3788759
8157.0,8157.0,0.0014636277
8158.0,8158.0,0.01056339
8159.0,8159.0,0.6432908
8160.0,8160.0,0.72447413
8161.0,8161.0,0.67999107
8162.0,8162.0,0.6703754
8163.0,8163.0,1.3058801E-6
8164.0,8164.0,0.47501233
8165.0,8165.0,1.3125157E-4
8166.0,8166.0,7.991434E-6
8167.0,8167.0,0.0057825674
8168.0,8168.0,0.022700245
8169.0,8169.0,0.034478724
8170.0,8170.0,5.596604E-6
8171.0,8171.0,0.021399345
8172.0,8172.0,0.032066196
8173.0,8173.0,0.45196694
8174.0,8174.0,0.041644674
8175.0,8175.0,1.3257234E-5
8176.0,8176.0,9.607507E-5
8177.0,8177.0,0.42419294
8178.0,8178.0,1.097712E-5
8179.0,8179.0,0.004071605
8180.0,8180.0,1.925472E-5
8181.0,8181.0,0.0957569
8182.0,8182.0,0.7333159
8183.0,8183.0,5.9080287E-4
8184.0,8184.0,3.232981E-4
8185.0,8185.0,0.5676686
8186.0,8186.0,0.24094257
8187.0,8187.0,3.1725304E-7
8188.0,8188.0,0.02476339
8189.0,8189.0,2.7446572E-7
8190.0,8190.0,0.016011313
8191.0,8191.0,2.6412643E-8
8192.0,8192.0,1.8136248E-5
8193.0,8193.0,0.077433504
8194.0,8194.0,0.02569311
8195.0,8195.0,0.019923344
8196.0,8196.0,0.4653467
8197.0,8197.0,0.48120996
8198.0,8198.0,3.0510708E-5
8199.0,8199.0,0.6012711
8200.0,8200.0,0.26872382
8201.0,8201.0,7.8768735E-6
8202.0,8202.0,0.0061272797
8203.0,8203.0,0.020808589
8204.0,8204.0,0.6688814
8205.0,8205.0,1.4224554E-6
8206.0,8206.0,9.072411E-6
8207.0,8207.0,0.00273675
8208.0,8208.0,9.767788E-5
8209.0,8209.0,6.649044E-7
8210.0,8210.0,0.0036678321
8211.0,8211.0,0.4084357
8212.0,8212.0,1.21563835E-5
8213.0,8213.0,0.57716024
8214.0,8214.0,5.196486E-5
8215.0,8215.0,0.07105017
8216.0,8216.0,4.7182505E-7
8217.0,8217.0,0.0013854449
8218.0,8218.0,0.7238959
8219.0,8219.0,0.05103079
8220.0,8220.0,0.5449388
8221.0,8221.0,0.0027011274
8222.0,8222.0,0.51729107
8223.0,8223.0,0.4941649
8224.0,8224.0,0.01908854
8225.0,8225.0,0.028987747
8226.0,8226.0,3.7377788E-4
8227.0,8227.0,0.09196268
8228.0,8228.0,2.2935044E-5
8229.0,8229.0,2.3485589E-4
8230.0,8230.0,0.024895264
8231.0,8231.0,7.529832E-7
8232.0,8232.0,3.4359568E-5
8233.0,8233.0,4.4512967E-6
8234.0,8234.0,0.06103519
8235.0,8235.0,0.019518014
8236.0,8236.0,0.62764007
8237.0,8237.0,1.3596001E-4
8238.0,8238.0,5.372822E-7
8239.0,8239.0,5.4299436E-4
8240.0,8240.0,3.7404257E-6
8241.0,8241.0,0.00655435
8242.0,8242.0,0.1565563
8243.0,8243.0,0.47789425
8244.0,8244.0,9.436944E-6
8245.0,8245.0,7.682738E-5
8246.0,8246.0,1.620976E-5
8247.0,8247.0,0.47295153
8248.0,8248.0,0.65292805
8249.0,8249.0,0.0011834331
8250.0,8250.0,0.12574606
8251.0,8251.0,0.65022546
8252.0,8252.0,0.030651866
8253.0,8253.0,0.04480276
8254.0,8254.0,0.0053944993
8255.0,8255.0,0.007473777
8256.0,8256.0,0.61160266
8257.0,8257.0,0.21599098
8258.0,8258.0,0.49079266
8259.0,8259.0,0.8863274
8260.0,8260.0,9.157755E-4
8261.0,8261.0,6.158182E-4
8262.0,8262.0,0.056407016
8263.0,8263.0,0.006779377
8264.0,8264.0,0.030722195
8265.0,8265.0,0.13226607
8266.0,8266.0,9.137505E-8
8267.0,8267.0,0.04273311
8268.0,8268.0,0.06462547
8269.0,8269.0,0.007391909
8270.0,8270.0,2.7717886E-6
8271.0,8271.0,0.77394736
8272.0,8272.0,3.7161848E-7
8273.0,8273.0,0.08654794
8274.0,8274.0,0.07686752
8275.0,8275.0,0.5854548
8276.0,8276.0,1.303376E-5
8277.0,8277.0,0.47233993
8278.0,8278.0,2.3841923E-5
8279.0,8279.0,0.06133379
8280.0,8280.0,0.002372715
8281.0,8281.0,0.0014842082
8282.0,8282.0,2.9986634E-4
8283.0,8283.0,0.12743111
8284.0,8284.0,1.2109508E-6
8285.0,8285.0,3.697788E-5
8286.0,8286.0,0.022642327
8287.0,8287.0,5.331434E-4
8288.0,8288.0,0.14485724
8289.0,8289.0,0.003106567
8290.0,8290.0,0.049174644
8291.0,8291.0,0.0011066953
8292.0,8292.0,0.009473517
8293.0,8293.0,0.17518291
8294.0,8294.0,1.03314815E-4
8295.0,8295.0,2.9606808E-5
8296.0,8296.0,1.7150799E-7
8297.0,8297.0,0.11155303
8298.0,8298.0,5.141609E-4
8299.0,8299.0,0.18527701
8300.0,8300.0,1.1080859E-4
8301.0,8301.0,2.074355E-6
8302.0,8302.0,0.0018729628
8303.0,8303.0,0.0030623248
8304.0,8304.0,3.281826E-6
8305.0,8305.0,0.55568904
8306.0,8306.0,2.9697772E-5
8307.0,8307.0,0.54469407
8308.0,8308.0,0.65486765
8309.0,8309.0,0.0053304173
8310.0,8310.0,0.5051419
8311.0,8311.0,8.954798E-6
8312.0,8312.0,2.5904021E-4
8313.0,8313.0,0.004340777
8314.0,8314.0,0.6859782
8315.0,8315.0,0.5974167
8316.0,8316.0,4.113633E-5
8317.0,8317.0,0.12909485
8318.0,8318.0,1.6275324E-5
8319.0,8319.0,0.35521716
8320.0,8320.0,2.4715491E-6
8321.0,8321.0,1.0632587E-5
8322.0,8322.0,0.43556517
8323.0,8323.0,0.21071345
8324.0,8324.0,0.0070875036
8325.0,8325.0,0.01760611
8326.0,8326.0,0.531149
8327.0,8327.0,3.731317E-8
8328.0,8328.0,6.1979525E-5
8329.0,8329.0,0.70482326
8330.0,8330.0,0.007624747
8331.0,8331.0,0.60014784
8332.0,8332.0,0.30717972
8333.0,8333.0,0.6397574
8334.0,8334.0,0.0029899357
8335.0,8335.0,1.2908864E-6
8336.0,8336.0,0.07064627
8337.0,8337.0,8.18803E-5
8338.0,8338.0,1.3482968E-6
8339.0,8339.0,0.5414644
8340.0,8340.0,4.1062152E-4
8341.0,8341.0,0.44490469
8342.0,8342.0,0.03738138
8343.0,8343.0,0.0015460968
8344.0,8344.0,0.43593872
8345.0,8345.0,0.009830173
8346.0,8346.0,0.65267
8347.0,8347.0,0.2239256
8348.0,8348.0,8.795442E-6
8349.0,8349.0,0.09185607
8350.0,8350.0,0.15853891
8351.0,8351.0,0.63021564
8352.0,8352.0,0.02973019
8353.0,8353.0,5.131393E-6
8354.0,8354.0,0.03651572
8355.0,8355.0,3.52722E-4
8356.0,8356.0,0.3189349
8357.0,8357.0,0.10809832
8358.0,8358.0,0.15019338
8359.0,8359.0,2.618757E-5
8360.0,8360.0,0.45599648
8361.0,8361.0,0.057745025
8362.0,8362.0,0.42896917
8363.0,8363.0,0.0418452
8364.0,8364.0,0.03240729
8365.0,8365.0,0.52710545
8366.0,8366.0,0.27084854
8367.0,8367.0,0.020854045
8368.0,8368.0,0.4260943
8369.0,8369.0,0.026283082
8370.0,8370.0,0.44786683
8371.0,8371.0,1.7019304E-6
8372.0,8372.0,0.5133522
8373.0,8373.0,2.2718058E-7
8374.0,8374.0,0.0010950211
8375.0,8375.0,0.4497509
8376.0,8376.0,0.0680294
8377.0,8377.0,0.7669229
8378.0,8378.0,0.060807344
8379.0,8379.0,0.6815277
8380.0,8380.0,0.47062176
8381.0,8381.0,4.996193E-6
8382.0,8382.0,2.4706449E-5
8383.0,8383.0,9.766071E-4
8384.0,8384.0,0.75912213
8385.0,8385.0,0.5996706
8386.0,8386.0,3.2379307E-5
8387.0,8387.0,0.06766701
8388.0,8388.0,0.61020505
8389.0,8389.0,9.0129555E-7
8390.0,8390.0,0.48588893
8391.0,8391.0,0.035053823
8392.0,8392.0,2.368853E-6
8393.0,8393.0,3.8056755E-6
8394.0,8394.0,0.047605954
8395.0,8395.0,3.7762264E-4
8396.0,8396.0,8.082846E-5
8397.0,8397.0,5.4657314E-5
8398.0,8398.0,1.3273131E-5
8399.0,8399.0,0.07936264
8400.0,8400.0,0.9184626
8401.0,8401.0,1.4536474E-5
8402.0,8402.0,0.2382855
8403.0,8403.0,0.0013238193
8404.0,8404.0,0.019552672
8405.0,8405.0,4.864824E-5
8406.0,8406.0,7.683328E-6
8407.0,8407.0,0.2490469
8408.0,8408.0,5.263893E-5
8409.0,8409.0,0.022858646
8410.0,8410.0,2.1365981E-6
8411.0,8411.0,0.9210564
8412.0,8412.0,0.14722672
8413.0,8413.0,0.8829566
8414.0,8414.0,9.849895E-4
8415.0,8415.0,4.3348537E-6
8416.0,8416.0,3.5846228E-4
8417.0,8417.0,0.16361138
8418.0,8418.0,9.229744E-7
8419.0,8419.0,1.4567567E-7
8420.0,8420.0,6.2832856E-5
8421.0,8421.0,0.5957327
8422.0,8422.0,7.5422727E-6
8423.0,8423.0,1.5640765E-4
8424.0,8424.0,0.0020836077
8425.0,8425.0,0.2800162
8426.0,8426.0,0.047820456
8427.0,8427.0,8.682297E-6
8428.0,8428.0,0.01086742
8429.0,8429.0,0.67114735
8430.0,8430.0,2.7237438E-6
8431.0,8431.0,1.04429826E-4
8432.0,8432.0,0.31656912
8433.0,8433.0,4.037734E-6
8434.0,8434.0,0.0040307823
8435.0,8435.0,0.014612003
8436.0,8436.0,0.04187924
8437.0,8437.0,1.2144918E-5
8438.0,8438.0,0.056239244
8439.0,8439.0,1.5120069E-4
8440.0,8440.0,4.5712682E-7
8441.0,8441.0,3.5212074E-7
8442.0,8442.0,0.009205371
8443.0,8443.0,0.04612216
8444.0,8444.0,0.005321163
8445.0,8445.0,0.012956121
8446.0,8446.0,0.71811867
8447.0,8447.0,0.40208954
8448.0,8448.0,0.17750987
8449.0,8449.0,0.018387148
8450.0,8450.0,1.1734896E-5
8451.0,8451.0,0.1154208
8452.0,8452.0,0.01499981
8453.0,8453.0,2.028504E-6
8454.0,8454.0,0.059588872
8455.0,8455.0,1.869036E-7
8456.0,8456.0,0.4511392
8457.0,8457.0,0.0019801243
8458.0,8458.0,0.03144048
8459.0,8459.0,9.336549E-7
8460.0,8460.0,0.02020196
8461.0,8461.0,1.0861749E-5
8462.0,8462.0,0.3380533
8463.0,8463.0,0.053868666
8464.0,8464.0,1.2591289E-4
8465.0,8465.0,0.69267774
8466.0,8466.0,4.168717E-4
8467.0,8467.0,0.030453356
8468.0,8468.0,0.27509645
8469.0,8469.0,7.518946E-4
8470.0,8470.0,0.050176006
8471.0,8471.0,1.2844892E-7
8472.0,8472.0,5.588544E-5
8473.0,8473.0,0.41252464
8474.0,8474.0,8.621223E-5
8475.0,8475.0,0.3924157
8476.0,8476.0,0.46756658
8477.0,8477.0,7.6914625E-4
8478.0,8478.0,0.026453024
8479.0,8479.0,1.49106245E-5
8480.0,8480.0,5.9538224E-4
8481.0,8481.0,0.07541125
8482.0,8482.0,0.006080473
8483.0,8483.0,0.28829446
8484.0,8484.0,3.8032604E-6
8485.0,8485.0,0.55154717
8486.0,8486.0,9.5267146E-4
8487.0,8487.0,1.9530534E-4
8488.0,8488.0,0.4781511
8489.0,8489.0,1.136872E-4
8490.0,8490.0,1.5797589E-6
8491.0,8491.0,0.19169044
8492.0,8492.0,6.757406E-4
8493.0,8493.0,0.0016259088
8494.0,8494.0,3.124174E-7
8495.0,8495.0,0.019489462
8496.0,8496.0,2.1194022E-7
8497.0,8497.0,0.117719926
8498.0,8498.0,0.031054456
8499.0,8499.0,2.7899342E-4
8500.0,8500.0,1.4037963E-7
8501.0,8501.0,3.5285686E-6
8502.0,8502.0,0.82805777
8503.0,8503.0,6.0166058E-6
8504.0,8504.0,0.0063066524
8505.0,8505.0,9.077157E-6
8506.0,8506.0,2.6363145E-7
8507.0,8507.0,5.5052983E-6
8508.0,8508.0,5.144327E-5
8509.0,8509.0,5.7020407E-5
8510.0,8510.0,0.6831897
8511.0,8511.0,0.016117964
8512.0,8512.0,3.176469E-6
8513.0,8513.0,1.7766731E-6
8514.0,8514.0,0.1258753
8515.0,8515.0,0.03179461
8516.0,8516.0,1.2993117E-4
8517.0,8517.0,0.1316343
8518.0,8518.0,5.902931E-8
8519.0,8519.0,9.011646E-4
8520.0,8520.0,0.007172098
8521.0,8521.0,2.8499228E-6
8522.0,8522.0,0.04823374
8523.0,8523.0,0.21635684
8524.0,8524.0,0.076976605
8525.0,8525.0,0.41008103
8526.0,8526.0,0.0018649248
8527.0,8527.0,2.2357451E-6
8528.0,8528.0,0.13551141
8529.0,8529.0,0.088434376
8530.0,8530.0,0.97338796
8531.0,8531.0,0.042369504
8532.0,8532.0,0.6166403
8533.0,8533.0,0.35816932
8534.0,8534.0,0.21579257
8535.0,8535.0,7.6047827E-6
8536.0,8536.0,0.4444819
8537.0,8537.0,0.26447797
8538.0,8538.0,0.80317247
8539.0,8539.0,0.5562687
8540.0,8540.0,0.0016681992
8541.0,8541.0,0.18035834
8542.0,8542.0,0.021092279
8543.0,8543.0,0.45797342
8544.0,8544.0,5.410296E-5
8545.0,8545.0,2.5371775E-5
8546.0,8546.0,0.0161459
8547.0,8547.0,0.6586405
8548.0,8548.0,0.039311443
8549.0,8549.0,0.01211952
8550.0,8550.0,1.062382E-5
8551.0,8551.0,0.056392428
8552.0,8552.0,0.6284256
8553.0,8553.0,0.7638608
8554.0,8554.0,0.6918727
8555.0,8555.0,0.05037824
8556.0,8556.0,0.0832352
8557.0,8557.0,0.087018356
8558.0,8558.0,0.09685793
8559.0,8559.0,0.38495132
8560.0,8560.0,0.3890415
8561.0,8561.0,0.0048300894
8562.0,8562.0,2.1646065E-6
8563.0,8563.0,1.7120925E-4
8564.0,8564.0,0.038195007
8565.0,8565.0,1.9760115E-5
8566.0,8566.0,0.030181272
8567.0,8567.0,0.004940999
8568.0,8568.0,0.55303967
8569.0,8569.0,0.0038839288
8570.0,8570.0,1.8770941E-5
8571.0,8571.0,0.022715662
8572.0,8572.0,7.0712854E-6
8573.0,8573.0,0.22658573
8574.0,8574.0,5.3386757E-6
8575.0,8575.0,2.2567501E-6
8576.0,8576.0,0.02412913
8577.0,8577.0,1.9249203E-6
8578.0,8578.0,0.011404961
8579.0,8579.0,1.0710556E-4
8580.0,8580.0,0.0067307027
8581.0,8581.0,0.17942175
8582.0,8582.0,0.26023337
8583.0,8583.0,0.09608663
8584.0,8584.0,2.7524662E-4
8585.0,8585.0,0.0128114745
8586.0,8586.0,0.51477635
8587.0,8587.0,0.0020680162
8588.0,8588.0,0.58088315
8589.0,8589.0,0.046078008
8590.0,8590.0,0.10829803
8591.0,8591.0,0.0016582459
8592.0,8592.0,0.6815115
8593.0,8593.0,0.038991235
8594.0,8594.0,3.589624E-5
8595.0,8595.0,0.001219379
8596.0,8596.0,0.8093973
8597.0,8597.0,9.979148E-6
8598.0,8598.0,0.011732419
8599.0,8599.0,6.0086935E-5
8600.0,8600.0,4.739483E-6
8601.0,8601.0,1.3392123E-7
8602.0,8602.0,8.4682944E-7
8603.0,8603.0,0.0027332264
8604.0,8604.0,0.5785102
8605.0,8605.0,0.72329503
8606.0,8606.0,0.011502931
8607.0,8607.0,7.011365E-6
8608.0,8608.0,0.6004386
8609.0,8609.0,2.227692E-4
8610.0,8610.0,1.8118983E-5
8611.0,8611.0,8.354831E-6
8612.0,8612.0,0.2861547
8613.0,8613.0,7.8891506E-5
8614.0,8614.0,0.3499778
8615.0,8615.0,0.028806992
8616.0,8616.0,9.728688E-5
8617.0,8617.0,0.052659366
8618.0,8618.0,1.5991493E-6
8619.0,8619.0,2.1367231E-7
8620.0,8620.0,1.3736934E-5
8621.0,8621.0,1.6066148E-6
8622.0,8622.0,9.881563E-4
8623.0,8623.0,4.0071292E-5
8624.0,8624.0,2.7531682E-4
8625.0,8625.0,1.4941351E-6
8626.0,8626.0,0.14031027
8627.0,8627.0,9.921524E-6
8628.0,8628.0,0.18161285
8629.0,8629.0,0.011891211
8630.0,8630.0,2.7818123E-5
8631.0,8631.0,0.006244067
8632.0,8632.0,0.022452913
8633.0,8633.0,0.10637628
8634.0,8634.0,0.48369882
8635.0,8635.0,0.6729049
8636.0,8636.0,0.015968528
8637.0,8637.0,0.18400484
8638.0,8638.0,0.053337283
8639.0,8639.0,8.2646784E-7
8640.0,8640.0,0.009937432
8641.0,8641.0,2.2002101E-5
8642.0,8642.0,6.798858E-5
8643.0,8643.0,1.3941436E-6
8644.0,8644.0,0.0037432609
8645.0,8645.0,4.710558E-6
8646.0,8646.0,0.4620109
8647.0,8647.0,5.410938E-4
8648.0,8648.0,0.19887614
8649.0,8649.0,0.012629799
8650.0,8650.0,0.6540223
8651.0,8651.0,0.21085489
8652.0,8652.0,7.0460733E-6
8653.0,8653.0,6.7514043E-6
8654.0,8654.0,0.016496407
8655.0,8655.0,5.602567E-4
8656.0,8656.0,0.027522072
8657.0,8657.0,6.687341E-4
8658.0,8658.0,0.042343937
8659.0,8659.0,1.6397644E-6
8660.0,8660.0,1.6145686E-4
8661.0,8661.0,1.1171743E-6
8662.0,8662.0,0.5480947
8663.0,8663.0,2.7171083E-5
8664.0,8664.0,9.7614847E-4
8665.0,8665.0,0.008999905
8666.0,8666.0,1.4952664E-7
8667.0,8667.0,3.347511E-4
8668.0,8668.0,0.39414474
8669.0,8669.0,4.49382E-5
8670.0,8670.0,0.09796761
8671.0,8671.0,0.0026810928
8672.0,8672.0,0.30909956
8673.0,8673.0,0.55577195
8674.0,8674.0,3.9741246E-4
8675.0,8675.0,4.5794715E-7
8676.0,8676.0,4.9951114E-4
8677.0,8677.0,0.1478288
8678.0,8678.0,0.13544905
8679.0,8679.0,0.4748956
8680.0,8680.0,8.019381E-6
8681.0,8681.0,0.17783692
8682.0,8682.0,0.004994584
8683.0,8683.0,0.24066737
8684.0,8684.0,0.10947754
8685.0,8685.0,0.870861
8686.0,8686.0,0.09061073
8687.0,8687.0,4.407967E-6
8688.0,8688.0,6.885025E-5
8689.0,8689.0,0.039600715
8690.0,8690.0,0.001965991
8691.0,8691.0,0.42304727
8692.0,8692.0,0.002014012
8693.0,8693.0,2.5982398E-4
8694.0,8694.0,0.38508785
8695.0,8695.0,2.9975337E-7
8696.0,8696.0,9.46628E-6
8697.0,8697.0,2.4365947E-5
8698.0,8698.0,0.0012987133
8699.0,8699.0,0.0019577069
8700.0,8700.0,4.2317092E-4
8701.0,8701.0,0.05607284
8702.0,8702.0,0.18860826
8703.0,8703.0,0.074022315
8704.0,8704.0,0.008456663
8705.0,8705.0,3.9268934E-7
8706.0,8706.0,0.218485
8707.0,8707.0,0.07735466
