x,y,species_4 cloglog values
7539.0,7539.0,0.58404124
7540.0,7540.0,0.6259067
7541.0,7541.0,0.8212965
7542.0,7542.0,0.0023711496
7543.0,7543.0,1.7911498E-6
7544.0,7544.0,0.23692562
7545.0,7545.0,0.64746803
7546.0,7546.0,1.3637875E-6
7547.0,7547.0,0.5752306
7548.0,7548.0,7.737585E-8
7549.0,7549.0,0.024303852
7550.0,7550.0,0.1025177
7551.0,7551.0,0.026477236
7552.0,7552.0,0.13059996
7553.0,7553.0,1.2140607E-6
7554.0,7554.0,0.43127874
7555.0,7555.0,2.6998492E-5
7556.0,7556.0,7.050185E-9
7557.0,7557.0,9.597313E-4
7558.0,7558.0,0.2450421
7559.0,7559.0,0.26276338
7560.0,7560.0,0.3711379
7561.0,7561.0,0.035965145
7562.0,7562.0,1.7597202E-6
7563.0,7563.0,0.0014383341
7564.0,7564.0,1.1254034E-4
7565.0,7565.0,0.06875064
7566.0,7566.0,0.0051042563
7567.0,7567.0,0.009083765
7568.0,7568.0,0.629795
7569.0,7569.0,0.45975733
7570.0,7570.0,0.8071146
7571.0,7571.0,0.39676747
7572.0,7572.0,0.013769748
7573.0,7573.0,4.5009522E-4
7574.0,7574.0,0.65631545
7575.0,7575.0,0.2193844
7576.0,7576.0,0.002140752
7577.0,7577.0,0.6388523
7578.0,7578.0,0.0035598022
7579.0,7579.0,0.011565718
7580.0,7580.0,0.57583255
7581.0,7581.0,1.3232716E-4
7582.0,7582.0,0.4063211
7583.0,7583.0,0.9158875
7584.0,7584.0,6.05734E-6
7585.0,7585.0,0.503225
7586.0,7586.0,0.5016182
7587.0,7587.0,0.29796332
7588.0,7588.0,0.0171555
7589.0,7589.0,0.65286595
7590.0,7590.0,0.35922885
7591.0,7591.0,1.1916583E-4
7592.0,7592.0,2.4950093E-6
7593.0,7593.0,0.01356212
7594.0,7594.0,0.25339457
7595.0,7595.0,0.010730634
7596.0,7596.0,2.8837475E-4
7597.0,7597.0,4.1922917E-6
7598.0,7598.0,1.9123958E-7
7599.0,7599.0,0.01663374
7600.0,7600.0,0.0012553916
7601.0,7601.0,4.0808E-6
7602.0,7602.0,0.0029760534
7603.0,7603.0,8.038993E-9
7604.0,7604.0,6.6457965E-6
7605.0,7605.0,0.10786528
7606.0,7606.0,0.0019297599
7607.0,7607.0,0.015668405
7608.0,7608.0,0.47323844
7609.0,7609.0,2.4369555E-4
7610.0,7610.0,0.6613006
7611.0,7611.0,0.03550892
7612.0,7612.0,0.37131462
7613.0,7613.0,3.0649717E-5
7614.0,7614.0,5.4723754E-5
7615.0,7615.0,0.09056229
7616.0,7616.0,0.37114775
7617.0,7617.0,0.029911077
7618.0,7618.0,0.03177775
7619.0,7619.0,4.317451E-6
7620.0,7620.0,3.5426902E-7
7621.0,7621.0,0.625448
7622.0,7622.0,0.66596705
7623.0,7623.0,5.228288E-7
7624.0,7624.0,0.0044417065
7625.0,7625.0,5.445099E-7
7626.0,7626.0,0.016996019
7627.0,7627.0,0.0023498493
7628.0,7628.0,0.0048288116
7629.0,7629.0,0.020365404
7630.0,7630.0,0.21347965
7631.0,7631.0,0.12019227
7632.0,7632.0,5.0627627E-6
7633.0,7633.0,5.231009E-7
7634.0,7634.0,0.5827996
7635.0,7635.0,5.845645E-5
7636.0,7636.0,7.972258E-9
7637.0,7637.0,0.8250517
7638.0,7638.0,0.032034483
7639.0,7639.0,0.023649333
7640.0,7640.0,2.6538273E-4
7641.0,7641.0,0.0742891
7642.0,7642.0,1.0657419E-5
7643.0,7643.0,0.0020083059
7644.0,7644.0,0.032749936
7645.0,7645.0,0.094890945
7646.0,7646.0,0.0017220152
7647.0,7647.0,0.12357241
7648.0,7648.0,1.9951674E-6
7649.0,7649.0,0.19356446
7650.0,7650.0,0.14136483
7651.0,7651.0,1.7926887E-6
7652.0,7652.0,0.8322969
7653.0,7653.0,0.6015505
7654.0,7654.0,1.9394242E-6
7655.0,7655.0,0.027686102
7656.0,7656.0,0.027200302
7657.0,7657.0,3.9045398E-7
7658.0,7658.0,0.89188457
7659.0,7659.0,0.9848961
7660.0,7660.0,0.49419856
7661.0,7661.0,0.08031469
7662.0,7662.0,0.31732288
7663.0,7663.0,1.484183E-8
7664.0,7664.0,0.078613244
7665.0,7665.0,0.45432442
7666.0,7666.0,3.124988E-5
7667.0,7667.0,0.22208548
7668.0,7668.0,9.691512E-5
7669.0,7669.0,0.62201446
7670.0,7670.0,0.00955581
7671.0,7671.0,3.8742484E-5
7672.0,7672.0,0.02488455
7673.0,7673.0,6.977556E-4
7674.0,7674.0,4.3757816E-5
7675.0,7675.0,0.7319178
7676.0,7676.0,8.021044E-5
7677.0,7677.0,5.9630914E-4
7678.0,7678.0,0.06823717
7679.0,7679.0,0.44810247
7680.0,7680.0,4.4132935E-4
7681.0,7681.0,0.004477349
7682.0,7682.0,0.03930464
7683.0,7683.0,1.2091286E-7
7684.0,7684.0,0.07704425
7685.0,7685.0,0.0018880917
7686.0,7686.0,2.9576934E-4
7687.0,7687.0,2.2492884E-6
7688.0,7688.0,9.310588E-5
7689.0,7689.0,5.281773E-6
7690.0,7690.0,4.0315927E-6
7691.0,7691.0,0.04592577
7692.0,7692.0,0.103317775
7693.0,7693.0,3.4066828E-4
7694.0,7694.0,0.33534724
7695.0,7695.0,8.581934E-6
7696.0,7696.0,0.42410684
7697.0,7697.0,0.17995527
7698.0,7698.0,0.44495177
7699.0,7699.0,0.018321807
7700.0,7700.0,0.0011840494
7701.0,7701.0,0.0031465837
7702.0,7702.0,0.07099511
7703.0,7703.0,0.19401488
7704.0,7704.0,0.656162
7705.0,7705.0,0.33551875
7706.0,7706.0,0.81629795
7707.0,7707.0,0.002883108
7708.0,7708.0,8.344075E-4
7709.0,7709.0,0.77989113
7710.0,7710.0,1.984374E-5
7711.0,7711.0,5.9515907E-7
7712.0,7712.0,0.009248559
7713.0,7713.0,1.2924584E-5
7714.0,7714.0,4.3382354E-7
7715.0,7715.0,0.0035044425
7716.0,7716.0,0.03746726
7717.0,7717.0,0.5256316
7718.0,7718.0,5.4329657E-6
7719.0,7719.0,0.7808221
7720.0,7720.0,1.4695541E-4
7721.0,7721.0,7.0339965E-4
7722.0,7722.0,0.22198908
7723.0,7723.0,8.878553E-5
7724.0,7724.0,6.60165E-5
7725.0,7725.0,0.6618491
7726.0,7726.0,0.611253
7727.0,7727.0,3.6647546E-4
7728.0,7728.0,1.3392071E-4
7729.0,7729.0,4.072688E-6
7730.0,7730.0,0.024602009
7731.0,7731.0,3.4747322E-4
7732.0,7732.0,2.5435602E-7
7733.0,7733.0,0.19781482
7734.0,7734.0,0.7198962
7735.0,7735.0,1.8114699E-5
7736.0,7736.0,9.2212154E-5
7737.0,7737.0,0.29406354
7738.0,7738.0,0.38850206
7739.0,7739.0,4.256659E-6
7740.0,7740.0,0.22727871
7741.0,7741.0,0.24670947
7742.0,7742.0,3.2298157E-8
7743.0,7743.0,0.38122654
7744.0,7744.0,0.029045248
7745.0,7745.0,0.043057043
7746.0,7746.0,0.6565396
7747.0,7747.0,1.09422464E-4
7748.0,7748.0,0.065991655
7749.0,7749.0,1.8845673E-8
7750.0,7750.0,6.3113034E-6
7751.0,7751.0,4.0513773E-6
7752.0,7752.0,1.5885904E-4
7753.0,7753.0,0.03939771
7754.0,7754.0,1.6098369E-5
7755.0,7755.0,0.13058642
7756.0,7756.0,1.0043394E-6
7757.0,7757.0,2.5676016E-5
7758.0,7758.0,0.08603107
7759.0,7759.0,0.60648876
7760.0,7760.0,2.8568108E-4
7761.0,7761.0,0.3893406
7762.0,7762.0,4.701457E-9
7763.0,7763.0,0.36467862
7764.0,7764.0,6.158124E-4
7765.0,7765.0,1.6009561E-6
7766.0,7766.0,0.10078438
7767.0,7767.0,0.031126713
7768.0,7768.0,1.1569095E-6
7769.0,7769.0,3.8529724E-5
7770.0,7770.0,0.18175712
7771.0,7771.0,1.9138033E-4
7772.0,7772.0,0.18604083
7773.0,7773.0,0.0448166
7774.0,7774.0,0.73191667
7775.0,7775.0,0.20878632
7776.0,7776.0,3.4098812E-7
7777.0,7777.0,0.17445213
7778.0,7778.0,1.500498E-8
7779.0,7779.0,5.7259006E-9
7780.0,7780.0,1.9133471E-5
7781.0,7781.0,0.19195326
7782.0,7782.0,0.08617121
7783.0,7783.0,0.33731496
7784.0,7784.0,0.1362807
7785.0,7785.0,0.91416526
7786.0,7786.0,0.0010704766
7787.0,7787.0,0.12031055
7788.0,7788.0,0.16625656
7789.0,7789.0,0.10144035
7790.0,7790.0,0.5830364
7791.0,7791.0,5.2050896E-6
7792.0,7792.0,3.1272075E-6
7793.0,7793.0,9.213491E-6
7794.0,7794.0,0.03165017
7795.0,7795.0,0.79052746
7796.0,7796.0,0.061398398
7797.0,7797.0,0.36791697
7798.0,7798.0,5.444321E-4
7799.0,7799.0,5.0431994E-5
7800.0,7800.0,1.8439366E-6
7801.0,7801.0,9.973665E-4
7802.0,7802.0,0.014883587
7803.0,7803.0,2.9912786E-5
7804.0,7804.0,8.016784E-4
7805.0,7805.0,0.5969606
7806.0,7806.0,0.019143838
7807.0,7807.0,0.0035700283
7808.0,7808.0,0.051058024
7809.0,7809.0,1.2781986E-6
7810.0,7810.0,0.7361305
7811.0,7811.0,0.06017942
7812.0,7812.0,1.4425652E-7
7813.0,7813.0,0.59122044
7814.0,7814.0,4.157155E-6
7815.0,7815.0,1.9602689E-5
7816.0,7816.0,0.20449546
7817.0,7817.0,1.2308776E-5
7818.0,7818.0,1.08032744E-7
7819.0,7819.0,0.23601356
7820.0,7820.0,1.336452E-6
7821.0,7821.0,0.36195764
7822.0,7822.0,0.37305707
7823.0,7823.0,1.269123E-5
7824.0,7824.0,0.039706156
7825.0,7825.0,0.009741948
7826.0,7826.0,2.7066737E-4
7827.0,7827.0,0.1901068
7828.0,7828.0,0.32230854
7829.0,7829.0,0.6446561
7830.0,7830.0,0.0014656648
7831.0,7831.0,0.37065077
7832.0,7832.0,0.53269976
7833.0,7833.0,0.5089112
7834.0,7834.0,9.580913E-6
7835.0,7835.0,2.3579298E-6
7836.0,7836.0,0.11146287
7837.0,7837.0,5.0577696E-4
7838.0,7838.0,7.1193906E-4
7839.0,7839.0,2.762488E-6
7840.0,7840.0,0.005013119
7841.0,7841.0,0.6660559
7842.0,7842.0,0.09613892
7843.0,7843.0,8.36003E-4
7844.0,7844.0,0.59699816
7845.0,7845.0,4.9683867E-6
7846.0,7846.0,1.048044E-6
7847.0,7847.0,0.061231453
7848.0,7848.0,3.5041663E-7
7849.0,7849.0,0.31380287
7850.0,7850.0,0.016349554
7851.0,7851.0,0.9588512
7852.0,7852.0,1.5343954E-5
7853.0,7853.0,0.0026032592
7854.0,7854.0,1.7948472E-4
7855.0,7855.0,0.006884817
7856.0,7856.0,0.0054666502
7857.0,7857.0,0.07181271
7858.0,7858.0,1.0981678E-5
7859.0,7859.0,0.076868445
7860.0,7860.0,5.654478E-7
7861.0,7861.0,0.0013424143
7862.0,7862.0,0.041751973
7863.0,7863.0,0.1455286
7864.0,7864.0,0.016348155
7865.0,7865.0,0.02082545
7866.0,7866.0,0.63185304
7867.0,7867.0,6.113713E-4
7868.0,7868.0,0.47500962
7869.0,7869.0,0.48206395
7870.0,7870.0,0.8666416
7871.0,7871.0,0.29948983
7872.0,7872.0,0.123802975
7873.0,7873.0,1.2858264E-4
7874.0,7874.0,3.807291E-5
7875.0,7875.0,1.4324876E-5
7876.0,7876.0,0.40130913
7877.0,7877.0,2.1995518E-6
7878.0,7878.0,3.755336E-6
7879.0,7879.0,8.597455E-4
7880.0,7880.0,0.0010114544
7881.0,7881.0,2.487246E-6
7882.0,7882.0,0.35303575
7883.0,7883.0,1.2719232E-4
7884.0,7884.0,5.1672315E-9
7885.0,7885.0,2.4745195E-5
7886.0,7886.0,0.0031747685
7887.0,7887.0,1.3661558E-7
7888.0,7888.0,0.3713744
7889.0,7889.0,0.6198157
7890.0,7890.0,0.0016324301
7891.0,7891.0,3.4230743E-6
7892.0,7892.0,0.0019183534
7893.0,7893.0,0.04648726
7894.0,7894.0,0.3890089
7895.0,7895.0,1.05971594E-4
7896.0,7896.0,0.052397426
7897.0,7897.0,2.5772584E-5
7898.0,7898.0,0.62837857
7899.0,7899.0,0.5559972
7900.0,7900.0,5.955654E-5
7901.0,7901.0,3.256515E-4
7902.0,7902.0,0.5576309
7903.0,7903.0,1.400494E-5
7904.0,7904.0,0.0010953225
7905.0,7905.0,0.809256
7906.0,7906.0,3.0962525E-7
7907.0,7907.0,3.4661016E-7
7908.0,7908.0,0.5514282
7909.0,7909.0,0.11718597
7910.0,7910.0,0.60717815
7911.0,7911.0,0.54892087
7912.0,7912.0,8.604648E-6
7913.0,7913.0,2.2064656E-7
7914.0,7914.0,0.23175706
7915.0,7915.0,0.33441174
7916.0,7916.0,9.107959E-5
7917.0,7917.0,3.1833333E-5
7918.0,7918.0,0.024406077
7919.0,7919.0,0.46050632
7920.0,7920.0,0.051366422
7921.0,7921.0,0.52823704
7922.0,7922.0,0.4780326
7923.0,7923.0,4.859548E-6
7924.0,7924.0,0.0052210703
7925.0,7925.0,3.5298737E-5
7926.0,7926.0,0.8180562
7927.0,7927.0,0.9267451
7928.0,7928.0,4.9748126E-4
7929.0,7929.0,0.32216597
7930.0,7930.0,2.7426817E-5
7931.0,7931.0,0.00951503
7932.0,7932.0,4.5833977E-7
7933.0,7933.0,0.45993292
7934.0,7934.0,3.0914327E-6
7935.0,7935.0,3.0329787E-5
7936.0,7936.0,0.0025229033
7937.0,7937.0,8.119913E-5
7938.0,7938.0,3.3367212E-7
7939.0,7939.0,2.9644482E-7
7940.0,7940.0,7.729207E-7
7941.0,7941.0,0.00983986
7942.0,7942.0,0.0672775
7943.0,7943.0,8.1254775E-4
7944.0,7944.0,0.12105389
7945.0,7945.0,0.26246026
7946.0,7946.0,1.8531011E-5
7947.0,7947.0,3.9679714E-4
7948.0,7948.0,1.1889131E-5
7949.0,7949.0,0.2811546
7950.0,7950.0,1.0726468E-6
7951.0,7951.0,0.04383868
7952.0,7952.0,1.8084327E-5
7953.0,7953.0,0.40197122
7954.0,7954.0,0.032118157
7955.0,7955.0,0.008279018
7956.0,7956.0,0.5351557
7957.0,7957.0,6.899421E-6
7958.0,7958.0,6.694841E-4
7959.0,7959.0,6.554848E-4
7960.0,7960.0,2.3324965E-6
7961.0,7961.0,0.6550802
7962.0,7962.0,0.007218958
7963.0,7963.0,1.8492859E-6
7964.0,7964.0,1.6671745E-5
7965.0,7965.0,0.0033912861
7966.0,7966.0,0.16045064
7967.0,7967.0,0.0042037843
7968.0,7968.0,0.40212774
7969.0,7969.0,0.005240525
7970.0,7970.0,0.061429724
7971.0,7971.0,0.38254014
7972.0,7972.0,0.59676725
7973.0,7973.0,0.23417164
7974.0,7974.0,8.23448E-5
7975.0,7975.0,0.044673942
7976.0,7976.0,0.008539172
7977.0,7977.0,1.2753966E-6
7978.0,7978.0,0.110901155
7979.0,7979.0,3.518536E-6
7980.0,7980.0,0.21046269
7981.0,7981.0,0.13767111
7982.0,7982.0,0.053800393
7983.0,7983.0,2.3598854E-7
7984.0,7984.0,0.034987267
7985.0,7985.0,0.5090025
7986.0,7986.0,0.010417782
7987.0,7987.0,3.1157717E-6
7988.0,7988.0,0.05437941
7989.0,7989.0,3.8522007E-6
7990.0,7990.0,0.008463024
7991.0,7991.0,0.517661
7992.0,7992.0,0.17924038
7993.0,7993.0,7.5755255E-5
7994.0,7994.0,6.743039E-9
7995.0,7995.0,0.44551072
7996.0,7996.0,0.25444058
7997.0,7997.0,0.5852141
7998.0,7998.0,0.18873179
7999.0,7999.0,0.7279067
8000.0,8000.0,1.1220412E-7
8001.0,8001.0,2.1461037E-6
8002.0,8002.0,0.73115546
8003.0,8003.0,0.07559696
8004.0,8004.0,0.06765775
8005.0,8005.0,0.099803515
8006.0,8006.0,2.0711934E-5
8007.0,8007.0,8.738528E-6
8008.0,8008.0,0.030097976
8009.0,8009.0,0.13483773
8010.0,8010.0,1.6460768E-5
8011.0,8011.0,0.71368897
8012.0,8012.0,0.6524138
8013.0,8013.0,0.057231467
8014.0,8014.0,0.083894275
8015.0,8015.0,1.7084481E-7
8016.0,8016.0,3.3647494E-4
8017.0,8017.0,7.120466E-4
8018.0,8018.0,0.35320294
8019.0,8019.0,0.6108954
8020.0,8020.0,1.1262556E-4
8021.0,8021.0,0.34731433
8022.0,8022.0,0.029712798
8023.0,8023.0,0.0041736825
8024.0,8024.0,0.15566042
8025.0,8025.0,0.010591847
8026.0,8026.0,1.0949396E-6
8027.0,8027.0,9.057184E-7
8028.0,8028.0,0.4436145
8029.0,8029.0,1.8785431E-7
8030.0,8030.0,5.0869353E-6
8031.0,8031.0,3.4236562E-6
8032.0,8032.0,0.23681663
8033.0,8033.0,0.5274964
8034.0,8034.0,0.09274173
8035.0,8035.0,0.38960215
8036.0,8036.0,0.14895776
8037.0,8037.0,0.74791306
8038.0,8038.0,0.5915002
8039.0,8039.0,0.603934
8040.0,8040.0,0.008792379
8041.0,8041.0,0.66317403
8042.0,8042.0,4.853448E-4
8043.0,8043.0,0.042612106
8044.0,8044.0,0.060789946
8045.0,8045.0,2.4706798E-5
8046.0,8046.0,1.468376E-4
8047.0,8047.0,2.7203689E-7
8048.0,8048.0,0.016951552
8049.0,8049.0,0.0018457914
8050.0,8050.0,0.23064639
8051.0,8051.0,0.4948279
8052.0,8052.0,0.06344289
8053.0,8053.0,0.08912273
8054.0,8054.0,0.8003345
8055.0,8055.0,6.3931484E-6
8056.0,8056.0,2.8069862E-6
8057.0,8057.0,1.821946E-6
8058.0,8058.0,8.947483E-4
8059.0,8059.0,0.012895927
8060.0,8060.0,0.68994105
8061.0,8061.0,0.94490194
8062.0,8062.0,0.13944215
8063.0,8063.0,1.339525E-7
8064.0,8064.0,0.07863642
8065.0,8065.0,0.44846305
8066.0,8066.0,0.005605741
8067.0,8067.0,0.0029133928
8068.0,8068.0,2.8698282E-6
8069.0,8069.0,2.3907087E-6
8070.0,8070.0,0.6904483
8071.0,8071.0,0.64938295
8072.0,8072.0,2.0725485E-5
8073.0,8073.0,0.15530673
8074.0,8074.0,0.0061485413
8075.0,8075.0,0.71529275
8076.0,8076.0,0.48356992
8077.0,8077.0,0.27584693
8078.0,8078.0,0.7728912
8079.0,8079.0,0.0023819178
8080.0,8080.0,5.099905E-7
8081.0,8081.0,0.013791359
8082.0,8082.0,0.17585123
8083.0,8083.0,0.15985891
8084.0,8084.0,0.11640648
8085.0,8085.0,1.1703666E-5
8086.0,8086.0,7.512522E-8
8087.0,8087.0,0.6864096
8088.0,8088.0,0.37412366
8089.0,8089.0,0.98530716
8090.0,8090.0,6.2177796E-4
8091.0,8091.0,0.054317214
8092.0,8092.0,0.7041419
8093.0,8093.0,5.409489E-4
8094.0,8094.0,0.026068345
8095.0,8095.0,1.17987795E-4
8096.0,8096.0,0.050606962
8097.0,8097.0,0.5077922
8098.0,8098.0,0.583925
8099.0,8099.0,4.7478295E-4
8100.0,8100.0,0.5163269
8101.0,8101.0,0.0012014193
8102.0,8102.0,0.01757831
8103.0,8103.0,8.091801E-5
8104.0,8104.0,0.08615035
8105.0,8105.0,0.64045924
8106.0,8106.0,3.6801243E-8
8107.0,8107.0,0.27254832
8108.0,8108.0,0.3021166
8109.0,8109.0,0.02440465
8110.0,8110.0,0.8968112
8111.0,8111.0,0.63835746
8112.0,8112.0,0.047857393
8113.0,8113.0,0.4542006
8114.0,8114.0,0.5561682
8115.0,8115.0,0.0073006856
8116.0,8116.0,0.42118818
8117.0,8117.0,2.8086635E-5
8118.0,8118.0,0.119642936
8119.0,8119.0,3.699788E-4
8120.0,8120.0,4.5339193E-6
8121.0,8121.0,5.6084704E-10
8122.0,8122.0,0.5286722
8123.0,8123.0,2.8483248E-5
8124.0,8124.0,0.43489185
8125.0,8125.0,2.5123236E-5
8126.0,8126.0,0.004065174
8127.0,8127.0,0.465449
8128.0,8128.0,0.03438895
8129.0,8129.0,3.7047055E-4
8130.0,8130.0,0.2034463
8131.0,8131.0,0.3212287
8132.0,8132.0,2.3927887E-4
8133.0,8133.0,5.313481E-4
8134.0,8134.0,0.0025489205
8135.0,8135.0,0.23285516
8136.0,8136.0,0.14133906
8137.0,8137.0,0.0015195351
8138.0,8138.0,2.9198938E-7
8139.0,8139.0,0.37821567
8140.0,8140.0,0.063777424
8141.0,8141.0,0.00541903
8142.0,8142.0,0.5341705
8143.0,8143.0,0.04906053
8144.0,8144.0,4.4408694E-7
8145.0,8145.0,0.48146662
8146.0,8146.0,0.64092577
8147.0,8147.0,5.9135637E-6
8148.0,8148.0,0.70497787
8149.0,8149.0,0.10886613
8150.0,8150.0,0.054095455
8151.0,8151.0,1.8290218E-4
8152.0,8152.0,2.7770233E-7
8153.0,8153.0,0.7236226
8154.0,8154.0,0.027908279
8155.0,8155.0,2.7906373E-5
8156.0,8156.0,0.4249575
8157.0,8157.0,8.1934227E-4
8158.0,8158.0,0.011366586
8159.0,8159.0,0.7331027
8160.0,8160.0,0.7655771
8161.0,8161.0,0.69842947
8162.0,8162.0,0.69885164
8163.0,8163.0,4.4464804E-7
8164.0,8164.0,0.43637654
8165.0,8165.0,6.4106935E-5
8166.0,8166.0,2.5747909E-6
8167.0,8167.0,0.009060822
8168.0,8168.0,0.025733367
8169.0,8169.0,0.0415561
8170.0,8170.0,3.1186237E-6
8171.0,8171.0,0.028579244
8172.0,8172.0,0.02806914
8173.0,8173.0,0.42577145
8174.0,8174.0,0.059931543
8175.0,8175.0,3.5580908E-6
8176.0,8176.0,3.0372019E-5
8177.0,8177.0,0.4157522
8178.0,8178.0,4.3518958E-6
8179.0,8179.0,0.001195334
8180.0,8180.0,3.3191152E-6
8181.0,8181.0,0.1422739
8182.0,8182.0,0.8873223
8183.0,8183.0,4.1593993E-4
8184.0,8184.0,2.4207952E-4
8185.0,8185.0,0.61032516
8186.0,8186.0,0.2763136
8187.0,8187.0,8.879685E-8
8188.0,8188.0,0.038001876
8189.0,8189.0,2.199644E-8
8190.0,8190.0,0.01982526
8191.0,8191.0,1.2179011E-9
8192.0,8192.0,9.561006E-6
8193.0,8193.0,0.08427123
8194.0,8194.0,0.037663743
8195.0,8195.0,0.028902736
8196.0,8196.0,0.45824063
8197.0,8197.0,0.49598885
8198.0,8198.0,2.0190611E-5
8199.0,8199.0,0.6695388
8200.0,8200.0,0.3012861
8201.0,8201.0,3.6918004E-6
8202.0,8202.0,0.010490157
8203.0,8203.0,0.040357668
8204.0,8204.0,0.6733883
8205.0,8205.0,1.1185729E-6
8206.0,8206.0,1.6333391E-6
8207.0,8207.0,0.0035628192
8208.0,8208.0,6.240696E-5
8209.0,8209.0,5.0472056E-7
8210.0,8210.0,0.0018340361
8211.0,8211.0,0.39512685
8212.0,8212.0,2.9373541E-5
8213.0,8213.0,0.5102317
8214.0,8214.0,6.603065E-5
8215.0,8215.0,0.08432594
8216.0,8216.0,2.410099E-7
8217.0,8217.0,0.0014847802
8218.0,8218.0,0.844078
8219.0,8219.0,0.079135425
8220.0,8220.0,0.48724934
8221.0,8221.0,0.001424373
8222.0,8222.0,0.59404474
8223.0,8223.0,0.474323
8224.0,8224.0,0.031957533
8225.0,8225.0,0.035800498
8226.0,8226.0,4.964463E-4
8227.0,8227.0,0.12327813
8228.0,8228.0,1.5929323E-5
8229.0,8229.0,3.094862E-4
8230.0,8230.0,0.038094778
8231.0,8231.0,1.01854766E-7
8232.0,8232.0,1.0943656E-5
8233.0,8233.0,4.937559E-6
8234.0,8234.0,0.096684426
8235.0,8235.0,0.026962914
8236.0,8236.0,0.7264295
8237.0,8237.0,7.016942E-5
8238.0,8238.0,7.662563E-7
8239.0,8239.0,6.967379E-4
8240.0,8240.0,5.594967E-7
8241.0,8241.0,0.0074651996
8242.0,8242.0,0.16419083
8243.0,8243.0,0.4951937
8244.0,8244.0,2.0196063E-5
8245.0,8245.0,1.1322628E-4
8246.0,8246.0,5.1101197E-6
8247.0,8247.0,0.36884788
8248.0,8248.0,0.62070984
8249.0,8249.0,0.0017176643
8250.0,8250.0,0.18227819
8251.0,8251.0,0.6769591
8252.0,8252.0,0.053374153
8253.0,8253.0,0.044312328
8254.0,8254.0,0.0077935276
8255.0,8255.0,0.01092845
8256.0,8256.0,0.65635
8257.0,8257.0,0.2673105
8258.0,8258.0,0.53349906
8259.0,8259.0,0.85369474
8260.0,8260.0,8.1157906E-4
8261.0,8261.0,6.673825E-4
8262.0,8262.0,0.052998167
8263.0,8263.0,0.003664835
8264.0,8264.0,0.045951914
8265.0,8265.0,0.22229329
8266.0,8266.0,1.1929201E-8
8267.0,8267.0,0.067870684
8268.0,8268.0,0.103943944
8269.0,8269.0,0.012666198
8270.0,8270.0,3.0453344E-7
8271.0,8271.0,0.8225788
8272.0,8272.0,1.974238E-9
8273.0,8273.0,0.08889036
8274.0,8274.0,0.092890546
8275.0,8275.0,0.67200863
8276.0,8276.0,3.0479987E-6
8277.0,8277.0,0.52508813
8278.0,8278.0,7.542609E-6
8279.0,8279.0,0.05393661
8280.0,8280.0,0.004800617
8281.0,8281.0,0.0032055294
8282.0,8282.0,3.9634947E-4
8283.0,8283.0,0.12680072
8284.0,8284.0,1.2938425E-7
8285.0,8285.0,1.0866307E-5
8286.0,8286.0,0.03605692
8287.0,8287.0,3.334781E-4
8288.0,8288.0,0.13998067
8289.0,8289.0,0.003354676
8290.0,8290.0,0.06576372
8291.0,8291.0,0.0017524253
8292.0,8292.0,0.0115534365
8293.0,8293.0,0.19338553
8294.0,8294.0,1.07010186E-4
8295.0,8295.0,6.7971276E-5
8296.0,8296.0,1.8713852E-8
8297.0,8297.0,0.11927231
8298.0,8298.0,7.86093E-4
8299.0,8299.0,0.23020092
8300.0,8300.0,3.0908408E-4
8301.0,8301.0,1.9523927E-6
8302.0,8302.0,0.0013561028
8303.0,8303.0,0.005020467
8304.0,8304.0,4.233797E-6
8305.0,8305.0,0.53152376
8306.0,8306.0,7.35822E-5
8307.0,8307.0,0.60342526
8308.0,8308.0,0.6369902
8309.0,8309.0,0.0106489565
8310.0,8310.0,0.5696438
8311.0,8311.0,1.0459418E-5
8312.0,8312.0,1.8952796E-4
8313.0,8313.0,0.008886737
8314.0,8314.0,0.7627567
8315.0,8315.0,0.5674425
8316.0,8316.0,1.4034431E-5
8317.0,8317.0,0.10980446
8318.0,8318.0,2.69777E-5
8319.0,8319.0,0.40086272
8320.0,8320.0,1.1721692E-6
8321.0,8321.0,7.68941E-6
8322.0,8322.0,0.4507105
8323.0,8323.0,0.2474245
8324.0,8324.0,0.0099638915
8325.0,8325.0,0.019823752
8326.0,8326.0,0.6152931
8327.0,8327.0,1.5336873E-9
8328.0,8328.0,5.1194424E-5
8329.0,8329.0,0.7296456
8330.0,8330.0,0.006631353
8331.0,8331.0,0.6558598
8332.0,8332.0,0.32774156
8333.0,8333.0,0.6627815
8334.0,8334.0,0.004616786
8335.0,8335.0,6.125813E-7
8336.0,8336.0,0.07670122
8337.0,8337.0,4.5569388E-5
8338.0,8338.0,1.5359304E-6
8339.0,8339.0,0.6042979
8340.0,8340.0,3.3831852E-4
8341.0,8341.0,0.47772563
8342.0,8342.0,0.051753957
8343.0,8343.0,2.5586982E-4
8344.0,8344.0,0.44049388
8345.0,8345.0,0.013835696
8346.0,8346.0,0.70064306
8347.0,8347.0,0.30311212
8348.0,8348.0,5.9698345E-6
8349.0,8349.0,0.1337103
8350.0,8350.0,0.1810478
8351.0,8351.0,0.60093445
8352.0,8352.0,0.037286382
8353.0,8353.0,2.1819958E-6
8354.0,8354.0,0.059071645
8355.0,8355.0,3.79055E-4
8356.0,8356.0,0.3468101
8357.0,8357.0,0.08833691
8358.0,8358.0,0.14690118
8359.0,8359.0,8.609249E-6
