x,y,species min
7547.0,7547.0,0.46636355
7548.0,7548.0,7.737585E-8
7549.0,7549.0,0.011904873
7550.0,7550.0,0.04246711
7551.0,7551.0,0.0049365587
7552.0,7552.0,0.09072212
7553.0,7553.0,3.0863013E-8
7554.0,7554.0,0.38972542
7555.0,7555.0,4.3733708E-6
7556.0,7556.0,7.050185E-9
7557.0,7557.0,3.9881095E-4
7558.0,7558.0,0.1969374
7559.0,7559.0,0.21466433
7560.0,7560.0,0.3070718
7561.0,7561.0,0.010504414
7562.0,7562.0,1.7597202E-6
7563.0,7563.0,5.029324E-4
7564.0,7564.0,1.5933367E-5
7565.0,7565.0,0.041576687
7566.0,7566.0,3.5108108E-4
7567.0,7567.0,0.0010730046
7568.0,7568.0,0.22605781
7569.0,7569.0,0.17735721
7570.0,7570.0,0.6436728
7571.0,7571.0,0.2988457
7572.0,7572.0,0.005995839
7573.0,7573.0,1.8884685E-4
7574.0,7574.0,0.5557475
7575.0,7575.0,0.1304764
7576.0,7576.0,5.490662E-4
7577.0,7577.0,0.43317187
7578.0,7578.0,0.0014596463
7579.0,7579.0,0.006848205
7580.0,7580.0,0.37728927
7581.0,7581.0,3.7397855E-5
7582.0,7582.0,0.1373411
7583.0,7583.0,0.6349933
7584.0,7584.0,2.6473729E-6
7585.0,7585.0,0.44814342
7586.0,7586.0,0.44753224
7587.0,7587.0,0.21564235
7588.0,7588.0,0.0068885093
7589.0,7589.0,0.49652487
7590.0,7590.0,0.33227065
7591.0,7591.0,5.888963E-5
7592.0,7592.0,2.4206847E-6
7593.0,7593.0,0.0014465222
7594.0,7594.0,0.17318583
7595.0,7595.0,0.0027918972
7596.0,7596.0,8.175229E-5
7597.0,7597.0,1.0318429E-6
7598.0,7598.0,2.5776745E-9
7599.0,7599.0,0.00893342
7600.0,7600.0,7.200255E-4
7601.0,7601.0,3.971629E-6
7602.0,7602.0,0.0018600547
7603.0,7603.0,8.038993E-9
7604.0,7604.0,3.3097028E-6
7605.0,7605.0,0.049174517
7606.0,7606.0,6.763562E-4
7607.0,7607.0,0.003678344
7608.0,7608.0,0.41491842
7609.0,7609.0,4.285011E-5
7610.0,7610.0,0.5723424
7611.0,7611.0,0.009477276
7612.0,7612.0,0.26124856
7613.0,7613.0,8.20126E-6
7614.0,7614.0,3.5751054E-5
7615.0,7615.0,0.038774364
7616.0,7616.0,0.2745226
7617.0,7617.0,0.009760392
7618.0,7618.0,0.008576525
7619.0,7619.0,1.9178892E-6
7620.0,7620.0,3.5426902E-7
7621.0,7621.0,0.5699276
7622.0,7622.0,0.53908783
7623.0,7623.0,3.8895763E-7
7624.0,7624.0,0.0044417065
7625.0,7625.0,2.8434457E-7
7626.0,7626.0,0.0024907347
7627.0,7627.0,5.440015E-4
7628.0,7628.0,4.8207422E-4
7629.0,7629.0,0.010547413
7630.0,7630.0,0.13773116
7631.0,7631.0,0.056925733
7632.0,7632.0,7.03627E-7
7633.0,7633.0,5.231009E-7
7634.0,7634.0,0.4503885
7635.0,7635.0,3.7884405E-5
7636.0,7636.0,7.972258E-9
7637.0,7637.0,0.818791
7638.0,7638.0,0.013957647
7639.0,7639.0,0.012542769
7640.0,7640.0,1.781653E-4
7641.0,7641.0,0.04357894
7642.0,7642.0,1.0184732E-6
7643.0,7643.0,0.0020083059
7644.0,7644.0,0.020020459
7645.0,7645.0,0.04892363
7646.0,7646.0,0.0017220152
7647.0,7647.0,0.017487066
7648.0,7648.0,1.4690055E-6
7649.0,7649.0,0.11307495
7650.0,7650.0,0.10260072
7651.0,7651.0,8.158419E-8
7652.0,7652.0,0.25437197
7653.0,7653.0,0.50136906
7654.0,7654.0,4.0168575E-7
7655.0,7655.0,0.005761835
7656.0,7656.0,0.015260136
7657.0,7657.0,1.893128E-7
7658.0,7658.0,0.16982828
7659.0,7659.0,0.90876126
7660.0,7660.0,0.3298317
7661.0,7661.0,0.054388784
7662.0,7662.0,0.28887317
7663.0,7663.0,1.484183E-8
7664.0,7664.0,0.06600826
7665.0,7665.0,0.18618447
7666.0,7666.0,1.4360157E-6
7667.0,7667.0,0.10271941
7668.0,7668.0,6.3225816E-6
7669.0,7669.0,0.5159817
7670.0,7670.0,0.009050642
7671.0,7671.0,8.134297E-6
7672.0,7672.0,0.008438562
7673.0,7673.0,3.7572012E-4
7674.0,7674.0,5.9262043E-6
7675.0,7675.0,0.6427751
7676.0,7676.0,3.1699183E-6
7677.0,7677.0,2.7745284E-4
7678.0,7678.0,0.014702379
7679.0,7679.0,0.37508622
7680.0,7680.0,4.4132935E-4
7681.0,7681.0,0.004477349
7682.0,7682.0,0.01715733
7683.0,7683.0,1.21652395E-8
7684.0,7684.0,0.034148436
7685.0,7685.0,2.6083362E-4
7686.0,7686.0,1.4159913E-4
7687.0,7687.0,8.0254694E-7
7688.0,7688.0,2.2509274E-5
7689.0,7689.0,2.0983648E-6
7690.0,7690.0,1.5708748E-7
7691.0,7691.0,0.01591896
7692.0,7692.0,0.091046095
7693.0,7693.0,1.64331E-4
7694.0,7694.0,0.29966804
7695.0,7695.0,5.340063E-6
7696.0,7696.0,0.16334337
7697.0,7697.0,0.07210708
7698.0,7698.0,0.41196898
7699.0,7699.0,0.012359673
7700.0,7700.0,2.4466962E-4
7701.0,7701.0,0.0011478033
7702.0,7702.0,0.022406995
7703.0,7703.0,0.17308825
7704.0,7704.0,0.56991535
7705.0,7705.0,0.09881814
7706.0,7706.0,0.29682595
7707.0,7707.0,3.370016E-4
7708.0,7708.0,2.4412088E-4
7709.0,7709.0,0.51680225
7710.0,7710.0,3.5914043E-6
7711.0,7711.0,6.900682E-9
7712.0,7712.0,0.008152932
7713.0,7713.0,5.3547274E-6
7714.0,7714.0,4.3382354E-7
7715.0,7715.0,0.0035044425
7716.0,7716.0,0.030037047
7717.0,7717.0,0.33593473
7718.0,7718.0,2.0778998E-6
7719.0,7719.0,0.47720134
7720.0,7720.0,4.652961E-5
7721.0,7721.0,2.930429E-4
7722.0,7722.0,0.041913047
7723.0,7723.0,5.7477275E-5
7724.0,7724.0,5.7570282E-6
7725.0,7725.0,0.6052416
7726.0,7726.0,0.59721154
7727.0,7727.0,1.2713163E-4
7728.0,7728.0,6.769114E-5
7729.0,7729.0,3.83271E-6
7730.0,7730.0,0.018585784
7731.0,7731.0,1.5425896E-4
7732.0,7732.0,1.2802862E-7
7733.0,7733.0,0.06923836
7734.0,7734.0,0.6990908
7735.0,7735.0,1.0762904E-5
7736.0,7736.0,2.8273846E-5
7737.0,7737.0,0.226182
7738.0,7738.0,0.24366868
7739.0,7739.0,2.2242834E-6
7740.0,7740.0,0.15767711
7741.0,7741.0,0.16343738
7742.0,7742.0,3.1296132E-8
7743.0,7743.0,0.32205486
7744.0,7744.0,0.004086915
7745.0,7745.0,0.0046789874
7746.0,7746.0,0.55280334
7747.0,7747.0,8.326847E-6
7748.0,7748.0,0.023459205
7749.0,7749.0,1.8845673E-8
7750.0,7750.0,2.8700526E-7
7751.0,7751.0,1.7684365E-6
7752.0,7752.0,1.19444616E-4
7753.0,7753.0,0.016856296
7754.0,7754.0,7.385566E-7
7755.0,7755.0,0.07896895
7756.0,7756.0,5.325084E-7
7757.0,7757.0,2.8521297E-6
7758.0,7758.0,0.036521796
7759.0,7759.0,0.45470932
7760.0,7760.0,2.211214E-4
7761.0,7761.0,0.31826356
7762.0,7762.0,4.149333E-10
7763.0,7763.0,0.2998925
7764.0,7764.0,2.274704E-4
7765.0,7765.0,8.6400263E-7
7766.0,7766.0,0.019216212
7767.0,7767.0,0.026802322
7768.0,7768.0,1.1569095E-6
7769.0,7769.0,9.431369E-6
7770.0,7770.0,0.06317972
7771.0,7771.0,4.469133E-5
7772.0,7772.0,0.11043852
7773.0,7773.0,0.021550665
7774.0,7774.0,0.51332533
7775.0,7775.0,0.015375699
7776.0,7776.0,5.313567E-9
7777.0,7777.0,0.10221677
7778.0,7778.0,1.500498E-8
7779.0,7779.0,5.7259006E-9
7780.0,7780.0,1.1270947E-6
7781.0,7781.0,0.12537044
7782.0,7782.0,0.081866
7783.0,7783.0,0.073754124
7784.0,7784.0,0.040772624
7785.0,7785.0,0.8814532
7786.0,7786.0,2.836628E-4
7787.0,7787.0,0.054081216
7788.0,7788.0,0.12686373
7789.0,7789.0,0.0902127
7790.0,7790.0,0.45939723
7791.0,7791.0,5.2050896E-6
7792.0,7792.0,1.5634695E-6
7793.0,7793.0,4.2964393E-6
7794.0,7794.0,0.009930298
7795.0,7795.0,0.79052746
7796.0,7796.0,0.048250124
7797.0,7797.0,0.27978492
7798.0,7798.0,4.914799E-4
7799.0,7799.0,1.9460954E-6
7800.0,7800.0,3.9975907E-7
7801.0,7801.0,2.1261665E-4
7802.0,7802.0,0.0025332451
7803.0,7803.0,8.479763E-6
7804.0,7804.0,3.447115E-4
7805.0,7805.0,0.5022565
7806.0,7806.0,0.008292557
7807.0,7807.0,9.1680145E-4
7808.0,7808.0,0.014006658
7809.0,7809.0,1.2781986E-6
7810.0,7810.0,0.7361305
7811.0,7811.0,0.0228107
7812.0,7812.0,1.4425652E-7
7813.0,7813.0,0.49493483
7814.0,7814.0,3.7902687E-6
7815.0,7815.0,1.6161097E-6
7816.0,7816.0,0.12169911
7817.0,7817.0,4.5999747E-7
7818.0,7818.0,1.08032744E-7
7819.0,7819.0,0.10624386
7820.0,7820.0,1.336452E-6
7821.0,7821.0,0.31623656
7822.0,7822.0,0.06017644
7823.0,7823.0,1.269123E-5
7824.0,7824.0,0.0077427924
7825.0,7825.0,0.0026654503
7826.0,7826.0,9.891065E-5
7827.0,7827.0,0.095319025
7828.0,7828.0,0.2837882
7829.0,7829.0,0.557095
7830.0,7830.0,5.6224107E-4
7831.0,7831.0,0.100312084
7832.0,7832.0,0.2750891
7833.0,7833.0,0.40362403
7834.0,7834.0,3.8584876E-6
7835.0,7835.0,9.932942E-7
7836.0,7836.0,0.075970285
7837.0,7837.0,3.4712575E-5
7838.0,7838.0,3.7444851E-4
7839.0,7839.0,1.4583313E-6
7840.0,7840.0,5.9813244E-4
7841.0,7841.0,0.6339639
7842.0,7842.0,0.041751977
7843.0,7843.0,4.0355063E-4
7844.0,7844.0,0.59699816
7845.0,7845.0,4.9683867E-6
7846.0,7846.0,1.048044E-6
7847.0,7847.0,0.027439741
7848.0,7848.0,3.5041663E-7
7849.0,7849.0,0.31380287
7850.0,7850.0,5.278828E-4
7851.0,7851.0,0.844834
7852.0,7852.0,6.0206216E-6
7853.0,7853.0,6.2111946E-4
7854.0,7854.0,3.245363E-5
7855.0,7855.0,6.562654E-4
7856.0,7856.0,6.163468E-4
7857.0,7857.0,0.026650479
7858.0,7858.0,1.2314653E-6
7859.0,7859.0,0.076868445
7860.0,7860.0,5.654478E-7
7861.0,7861.0,3.811746E-4
7862.0,7862.0,0.039756276
7863.0,7863.0,0.09001205
7864.0,7864.0,0.0032306192
7865.0,7865.0,0.007200672
7866.0,7866.0,0.50874794
7867.0,7867.0,1.7289235E-4
7868.0,7868.0,0.25158098
7869.0,7869.0,0.38098836
7870.0,7870.0,0.7634144
7871.0,7871.0,0.15858124
7872.0,7872.0,0.07005548
7873.0,7873.0,6.362134E-5
7874.0,7874.0,5.3289527E-6
7875.0,7875.0,9.602949E-6
7876.0,7876.0,0.22967304
7877.0,7877.0,9.733944E-7
7878.0,7878.0,1.5968157E-6
7879.0,7879.0,2.920546E-4
7880.0,7880.0,4.0764431E-4
7881.0,7881.0,1.0813916E-6
7882.0,7882.0,0.29883087
7883.0,7883.0,1.2719232E-4
7884.0,7884.0,4.8234805E-10
7885.0,7885.0,2.2115396E-6
7886.0,7886.0,4.1156015E-4
7887.0,7887.0,1.3661558E-7
7888.0,7888.0,0.18194252
7889.0,7889.0,0.45968768
7890.0,7890.0,5.4759945E-4
7891.0,7891.0,3.4230743E-6
7892.0,7892.0,5.6157715E-4
7893.0,7893.0,0.031548455
7894.0,7894.0,0.32671514
7895.0,7895.0,1.9110854E-5
7896.0,7896.0,0.019111628
7897.0,7897.0,2.5772584E-5
7898.0,7898.0,0.5349965
7899.0,7899.0,0.53252375
7900.0,7900.0,9.922726E-6
7901.0,7901.0,2.7477831E-4
7902.0,7902.0,0.43523556
7903.0,7903.0,4.051942E-6
7904.0,7904.0,4.8933574E-4
7905.0,7905.0,0.25041956
7906.0,7906.0,1.5150056E-7
7907.0,7907.0,2.5549858E-7
7908.0,7908.0,0.4475732
7909.0,7909.0,0.07760782
7910.0,7910.0,0.532736
7911.0,7911.0,0.4235464
7912.0,7912.0,7.007589E-7
7913.0,7913.0,1.0673477E-7
7914.0,7914.0,0.16108806
7915.0,7915.0,0.27660182
7916.0,7916.0,5.32761E-5
7917.0,7917.0,4.443273E-6
7918.0,7918.0,0.0077391057
7919.0,7919.0,0.34610277
7920.0,7920.0,0.013950374
7921.0,7921.0,0.46254626
7922.0,7922.0,0.33510566
7923.0,7923.0,3.085753E-7
7924.0,7924.0,7.437752E-4
7925.0,7925.0,6.4149544E-6
7926.0,7926.0,0.71734214
7927.0,7927.0,0.66194546
7928.0,7928.0,1.1088624E-4
7929.0,7929.0,0.28426632
7930.0,7930.0,5.0510134E-6
7931.0,7931.0,0.0020999152
7932.0,7932.0,2.7528793E-7
7933.0,7933.0,0.45993292
7934.0,7934.0,3.28451E-7
7935.0,7935.0,2.656806E-6
7936.0,7936.0,4.333131E-4
7937.0,7937.0,7.32767E-6
7938.0,7938.0,7.929375E-9
7939.0,7939.0,2.9644482E-7
7940.0,7940.0,7.729207E-7
7941.0,7941.0,0.0031213814
7942.0,7942.0,0.0672775
7943.0,7943.0,4.1240506E-4
7944.0,7944.0,0.06949037
7945.0,7945.0,0.16511816
7946.0,7946.0,1.018445E-5
7947.0,7947.0,1.7450543E-4
7948.0,7948.0,3.5570774E-6
7949.0,7949.0,0.22091387
7950.0,7950.0,9.397821E-7
7951.0,7951.0,0.015457591
7952.0,7952.0,5.327484E-6
7953.0,7953.0,0.3139192
7954.0,7954.0,0.017322995
7955.0,7955.0,0.0031087033
7956.0,7956.0,0.35150227
7957.0,7957.0,2.7794924E-6
7958.0,7958.0,2.9578165E-4
7959.0,7959.0,2.4047532E-4
7960.0,7960.0,2.2602921E-7
7961.0,7961.0,0.5629289
7962.0,7962.0,0.0059921797
7963.0,7963.0,2.6933066E-7
7964.0,7964.0,6.9121734E-6
7965.0,7965.0,7.671868E-4
7966.0,7966.0,0.046480592
7967.0,7967.0,0.0018337682
7968.0,7968.0,0.35529566
7969.0,7969.0,0.0022892023
7970.0,7970.0,0.061429724
7971.0,7971.0,0.24830575
7972.0,7972.0,0.4327623
7973.0,7973.0,0.23417164
7974.0,7974.0,2.3012395E-5
7975.0,7975.0,0.02461134
7976.0,7976.0,0.001398063
7977.0,7977.0,7.0289695E-7
7978.0,7978.0,0.0515999
7979.0,7979.0,2.5947738E-6
7980.0,7980.0,0.12220091
7981.0,7981.0,0.08793764
7982.0,7982.0,0.019399302
7983.0,7983.0,2.3598854E-7
7984.0,7984.0,0.02453194
7985.0,7985.0,0.3621827
7986.0,7986.0,0.005305284
7987.0,7987.0,1.4563855E-6
7988.0,7988.0,0.014852177
7989.0,7989.0,2.4321823E-6
7990.0,7990.0,9.2517125E-4
7991.0,7991.0,0.50263745
7992.0,7992.0,0.124966316
7993.0,7993.0,1.7353383E-5
7994.0,7994.0,6.743039E-9
7995.0,7995.0,0.1731502
7996.0,7996.0,0.1841958
7997.0,7997.0,0.37353393
7998.0,7998.0,0.119448125
7999.0,7999.0,0.6671473
8000.0,8000.0,1.1220412E-7
8001.0,8001.0,2.0161685E-6
8002.0,8002.0,0.5946617
8003.0,8003.0,0.0380031
8004.0,8004.0,0.027220126
8005.0,8005.0,0.053047888
8006.0,8006.0,4.604564E-6
8007.0,8007.0,8.196676E-6
8008.0,8008.0,0.010592396
8009.0,8009.0,0.03180427
8010.0,8010.0,1.3805144E-6
8011.0,8011.0,0.64539635
8012.0,8012.0,0.520812
8013.0,8013.0,0.018624375
8014.0,8014.0,0.054350592
8015.0,8015.0,6.140026E-8
8016.0,8016.0,2.3715872E-4
8017.0,8017.0,1.1755008E-4
8018.0,8018.0,0.25965682
8019.0,8019.0,0.6108954
8020.0,8020.0,4.298027E-5
8021.0,8021.0,0.31024003
8022.0,8022.0,0.0123485215
8023.0,8023.0,0.0020381203
8024.0,8024.0,0.06678285
8025.0,8025.0,0.0032907042
8026.0,8026.0,4.866335E-8
8027.0,8027.0,9.057184E-7
8028.0,8028.0,0.41203824
8029.0,8029.0,1.8785431E-7
8030.0,8030.0,4.6812766E-6
8031.0,8031.0,3.0250114E-6
8032.0,8032.0,0.080897085
8033.0,8033.0,0.46627706
8034.0,8034.0,0.07749728
8035.0,8035.0,0.3259715
8036.0,8036.0,0.088289686
8037.0,8037.0,0.56262696
8038.0,8038.0,0.48374018
8039.0,8039.0,0.5552433
8040.0,8040.0,0.005109671
8041.0,8041.0,0.6589099
8042.0,8042.0,2.0604252E-4
8043.0,8043.0,0.030629354
8044.0,8044.0,0.060789946
8045.0,8045.0,2.093897E-6
8046.0,8046.0,4.1221374E-5
8047.0,8047.0,5.3400404E-9
8048.0,8048.0,0.013419188
8049.0,8049.0,8.0464163E-4
8050.0,8050.0,0.15253472
8051.0,8051.0,0.39725128
8052.0,8052.0,0.06344289
8053.0,8053.0,0.030802773
8054.0,8054.0,0.6255092
8055.0,8055.0,6.3931484E-6
8056.0,8056.0,1.5837347E-7
8057.0,8057.0,1.821946E-6
8058.0,8058.0,8.947483E-4
8059.0,8059.0,0.0016822439
8060.0,8060.0,0.5285465
8061.0,8061.0,0.7683099
8062.0,8062.0,0.11413417
8063.0,8063.0,1.05590505E-8
8064.0,8064.0,0.036948975
8065.0,8065.0,0.36733502
8066.0,8066.0,0.0014604433
8067.0,8067.0,0.0018969027
8068.0,8068.0,1.4857724E-6
8069.0,8069.0,2.9155342E-7
8070.0,8070.0,0.5885434
8071.0,8071.0,0.23282354
8072.0,8072.0,4.617473E-6
8073.0,8073.0,0.12642391
8074.0,8074.0,0.0013924276
8075.0,8075.0,0.19854362
8076.0,8076.0,0.42809862
8077.0,8077.0,0.20730211
8078.0,8078.0,0.43344465
8079.0,8079.0,9.2289044E-4
8080.0,8080.0,5.240091E-9
8081.0,8081.0,7.921265E-4
8082.0,8082.0,0.10233852
8083.0,8083.0,0.15985891
8084.0,8084.0,0.031412926
8085.0,8085.0,1.5710966E-6
8086.0,8086.0,7.512522E-8
8087.0,8087.0,0.47257805
8088.0,8088.0,0.2510257
8089.0,8089.0,0.8856291
8090.0,8090.0,2.8637724E-4
8091.0,8091.0,0.021104624
8092.0,8092.0,0.56826794
8093.0,8093.0,2.2094278E-4
8094.0,8094.0,0.01415432
8095.0,8095.0,1.17987795E-4
8096.0,8096.0,0.050606962
8097.0,8097.0,0.32816017
8098.0,8098.0,0.583925
8099.0,8099.0,3.199132E-4
8100.0,8100.0,0.42745614
8101.0,8101.0,3.5685647E-4
8102.0,8102.0,0.0146892285
8103.0,8103.0,8.091801E-5
8104.0,8104.0,0.08228175
8105.0,8105.0,0.5395259
8106.0,8106.0,2.3991417E-8
8107.0,8107.0,0.0541639
8108.0,8108.0,0.1606389
8109.0,8109.0,0.008910162
8110.0,8110.0,0.8689899
8111.0,8111.0,0.4768041
8112.0,8112.0,0.017803814
8113.0,8113.0,0.31415305
8114.0,8114.0,0.37161374
8115.0,8115.0,0.0010901355
8116.0,8116.0,0.3349945
8117.0,8117.0,2.8086635E-5
8118.0,8118.0,0.031743422
8119.0,8119.0,3.7105925E-5
8120.0,8120.0,4.5339193E-6
8121.0,8121.0,5.6084704E-10
8122.0,8122.0,0.41229162
8123.0,8123.0,1.4943188E-6
8124.0,8124.0,0.39793107
8125.0,8125.0,8.917155E-6
8126.0,8126.0,0.004065174
8127.0,8127.0,0.43241283
8128.0,8128.0,0.020296445
8129.0,8129.0,1.5413719E-4
8130.0,8130.0,0.2034463
8131.0,8131.0,0.26711735
8132.0,8132.0,3.2434134E-5
8133.0,8133.0,3.385968E-4
8134.0,8134.0,0.001174137
8135.0,8135.0,0.16797878
8136.0,8136.0,0.13164222
8137.0,8137.0,5.8214786E-4
8138.0,8138.0,2.9198938E-7
8139.0,8139.0,0.30232176
8140.0,8140.0,0.026608126
8141.0,8141.0,0.0017930141
8142.0,8142.0,0.39748102
8143.0,8143.0,0.018950734
8144.0,8144.0,3.308534E-7
8145.0,8145.0,0.37870696
8146.0,8146.0,0.58245486
8147.0,8147.0,5.450739E-6
8148.0,8148.0,0.59998775
8149.0,8149.0,0.020485917
8150.0,8150.0,0.034589965
8151.0,8151.0,1.8290218E-4
8152.0,8152.0,2.7770233E-7
8153.0,8153.0,0.65165687
8154.0,8154.0,0.009840398
8155.0,8155.0,1.4262315E-5
8156.0,8156.0,0.25243053
8157.0,8157.0,8.1934227E-4
8158.0,8158.0,0.0076414687
8159.0,8159.0,0.593813
8160.0,8160.0,0.59930533
8161.0,8161.0,0.6116501
8162.0,8162.0,0.4752273
8163.0,8163.0,2.862369E-7
8164.0,8164.0,0.365288
8165.0,8165.0,5.0197064E-6
8166.0,8166.0,2.9371978E-7
8167.0,8167.0,9.787492E-4
8168.0,8168.0,0.009169734
8169.0,8169.0,0.028347762
8170.0,8170.0,5.8820115E-7
8171.0,8171.0,0.015366731
8172.0,8172.0,0.026546415
8173.0,8173.0,0.2389803
8174.0,8174.0,0.031786334
8175.0,8175.0,3.5580908E-6
8176.0,8176.0,1.7422903E-5
8177.0,8177.0,0.34409276
8178.0,8178.0,4.2580614E-6
8179.0,8179.0,0.001195334
8180.0,8180.0,3.3191152E-6
8181.0,8181.0,0.06478393
8182.0,8182.0,0.5214135
8183.0,8183.0,1.5113356E-4
8184.0,8184.0,2.4207952E-4
8185.0,8185.0,0.5346262
8186.0,8186.0,0.20717688
8187.0,8187.0,3.6703362E-8
8188.0,8188.0,0.018333575
8189.0,8189.0,2.199644E-8
8190.0,8190.0,0.012252514
8191.0,8191.0,1.2179011E-9
8192.0,8192.0,4.693872E-6
8193.0,8193.0,0.05677086
8194.0,8194.0,0.012532861
8195.0,8195.0,0.014598427
8196.0,8196.0,0.34247473
8197.0,8197.0,0.42503455
8198.0,8198.0,1.1309208E-5
8199.0,8199.0,0.544743
8200.0,8200.0,0.23566803
8201.0,8201.0,1.5249811E-6
8202.0,8202.0,0.003306108
8203.0,8203.0,0.012511516
8204.0,8204.0,0.56951374
8205.0,8205.0,5.873171E-7
8206.0,8206.0,1.6333391E-6
8207.0,8207.0,0.0015115152
8208.0,8208.0,4.929416E-5
8209.0,8209.0,2.3068405E-7
8210.0,8210.0,9.4304245E-4
8211.0,8211.0,0.32508144
8212.0,8212.0,3.4935872E-6
8213.0,8213.0,0.4345417
8214.0,8214.0,2.4564162E-5
8215.0,8215.0,0.055834293
8216.0,8216.0,1.0253622E-7
8217.0,8217.0,2.685866E-4
8218.0,8218.0,0.4800636
8219.0,8219.0,0.024271093
8220.0,8220.0,0.48724934
8221.0,8221.0,3.8363217E-4
8222.0,8222.0,0.4703513
8223.0,8223.0,0.39675805
8224.0,8224.0,0.011695638
8225.0,8225.0,0.0075388076
8226.0,8226.0,9.359541E-5
8227.0,8227.0,0.07107886
8228.0,8228.0,3.6705333E-6
8229.0,8229.0,5.301454E-5
8230.0,8230.0,0.012234791
8231.0,8231.0,1.01854766E-7
8232.0,8232.0,1.0943656E-5
8233.0,8233.0,2.3881767E-6
8234.0,8234.0,0.030500766
8235.0,8235.0,0.008607835
8236.0,8236.0,0.5017251
8237.0,8237.0,1.8315479E-5
8238.0,8238.0,2.4136384E-8
8239.0,8239.0,1.4801162E-4
8240.0,8240.0,5.594967E-7
8241.0,8241.0,6.5501954E-4
8242.0,8242.0,0.13149029
8243.0,8243.0,0.3918225
8244.0,8244.0,1.8295106E-6
8245.0,8245.0,3.831205E-5
8246.0,8246.0,5.1101197E-6
8247.0,8247.0,0.36884788
8248.0,8248.0,0.58199334
8249.0,8249.0,2.4040908E-4
8250.0,8250.0,0.013392796
8251.0,8251.0,0.6142938
8252.0,8252.0,0.019263497
8253.0,8253.0,0.017168067
8254.0,8254.0,0.0025054817
8255.0,8255.0,0.0055800434
8256.0,8256.0,0.5695203
8257.0,8257.0,0.17211106
8258.0,8258.0,0.42147014
8259.0,8259.0,0.8534864
8260.0,8260.0,1.5817031E-4
8261.0,8261.0,2.4765288E-4
8262.0,8262.0,0.03715616
8263.0,8263.0,0.0030301122
8264.0,8264.0,0.025572665
8265.0,8265.0,0.09460966
8266.0,8266.0,1.7455404E-9
8267.0,8267.0,0.010604126
8268.0,8268.0,0.029059889
8269.0,8269.0,0.003311774
8270.0,8270.0,3.0453344E-7
8271.0,8271.0,0.67979
8272.0,8272.0,1.974238E-9
8273.0,8273.0,0.04605013
8274.0,8274.0,0.061387267
8275.0,8275.0,0.51955163
8276.0,8276.0,3.0479987E-6
8277.0,8277.0,0.40118945
8278.0,8278.0,6.349557E-6
8279.0,8279.0,0.04168559
8280.0,8280.0,8.317752E-4
8281.0,8281.0,5.0574064E-4
8282.0,8282.0,1.08152286E-4
8283.0,8283.0,0.07850352
8284.0,8284.0,1.2938425E-7
8285.0,8285.0,2.655955E-6
8286.0,8286.0,0.01580065
8287.0,8287.0,1.2377287E-4
8288.0,8288.0,0.037445597
8289.0,8289.0,0.0014370029
8290.0,8290.0,0.026598468
8291.0,8291.0,4.506787E-4
8292.0,8292.0,0.0033595953
8293.0,8293.0,0.06343554
8294.0,8294.0,9.576643E-6
8295.0,8295.0,1.1456361E-5
8296.0,8296.0,1.8713852E-8
8297.0,8297.0,0.095482305
8298.0,8298.0,1.2689475E-4
8299.0,8299.0,0.029991461
8300.0,8300.0,1.11218815E-5
8301.0,8301.0,1.0638028E-6
8302.0,8302.0,4.4117094E-4
8303.0,8303.0,0.0018985189
8304.0,8304.0,1.7138453E-6
8305.0,8305.0,0.47305325
8306.0,8306.0,2.4957487E-6
8307.0,8307.0,0.49286056
8308.0,8308.0,0.5897754
8309.0,8309.0,0.0015067137
8310.0,8310.0,0.43107322
8311.0,8311.0,3.3660222E-6
8312.0,8312.0,1.5042622E-4
8313.0,8313.0,0.001323688
8314.0,8314.0,0.6471237
8315.0,8315.0,0.46511972
8316.0,8316.0,1.38115665E-5
8317.0,8317.0,0.09251
8318.0,8318.0,6.1171354E-6
8319.0,8319.0,0.3097306
8320.0,8320.0,7.168592E-7
8321.0,8321.0,4.6517134E-6
8322.0,8322.0,0.3607342
8323.0,8323.0,0.029668432
8324.0,8324.0,0.0054453644
8325.0,8325.0,0.010529581
8326.0,8326.0,0.44117743
8327.0,8327.0,1.5336873E-9
8328.0,8328.0,6.2712006E-6
8329.0,8329.0,0.598465
8330.0,8330.0,0.00462235
8331.0,8331.0,0.5619613
8332.0,8332.0,0.28132313
8333.0,8333.0,0.60540664
8334.0,8334.0,0.0012960755
8335.0,8335.0,4.1486754E-7
8336.0,8336.0,0.0123425685
8337.0,8337.0,2.4026804E-6
8338.0,8338.0,8.8600586E-8
8339.0,8339.0,0.47549263
8340.0,8340.0,9.445098E-5
8341.0,8341.0,0.35937193
8342.0,8342.0,0.021131022
8343.0,8343.0,2.5586982E-4
8344.0,8344.0,0.34573865
8345.0,8345.0,0.004076883
8346.0,8346.0,0.5935723
8347.0,8347.0,0.020056736
8348.0,8348.0,1.1300384E-6
8349.0,8349.0,0.0722669
8350.0,8350.0,0.09186074
8351.0,8351.0,0.5716211
8352.0,8352.0,0.01485341
8353.0,8353.0,1.6127718E-6
8354.0,8354.0,0.008667922
8355.0,8355.0,1.7243951E-4
8356.0,8356.0,0.28932562
8357.0,8357.0,0.08788953
8358.0,8358.0,0.121053144
8359.0,8359.0,8.609249E-6
8360.0,8360.0,0.37648535
8361.0,8361.0,0.04018281
