Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.4945E-3,95.8782403,0.99787195,0.001023961,0.951807229,0
2.7982E-3,96.158060379,0.998993838,0.000921565,0.951807229,0
2.85675E-3,96.443735407,0.999129133,0.000819169,0.963855422,0
2.8629E-3,96.730025865,0.999142252,0.000716772,0.975903614,0
3.5659E-3,97.086615622,0.999848526,0.000614376,0.975903614,0
3.82833E-3,97.469448224,0.999920707,0.00051198,0.975903614,0
3.86223E-3,97.855671027,0.999927068,0.000409584,0.975903614,0
5.0231E-3,98.357980534,0.999995837,0.000307188,0.975903614,0
6.70181E-3,99.028161746,0.999999934,0.000204792,0.975903614,0
9.71838E-3,100,1,0.000102396,0.987951807,0
9.71838E-3,100,1,0,0.987951807,0
